hmin6, hmax6, hmed6, mmin6, mmax6, mmed6
93, 110, 96, 89, 95, 91
95, 105, 100, 89, 99, 93
99, 108, 103, 89, 95, 91
93, 111, 97, 91, 97, 93
91, 99, 95, 89, 101, 91
95, 113, 99, 87, 95, 91
99, 108, 101, 89, 95, 91
91, 111, 96, 89, 95, 91
95, 105, 99, 91, 99, 95
99, 117, 103, 87, 95, 91
95, 105, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
93, 109, 97, 91, 97, 93
97, 109, 101, 89, 95, 91
95, 115, 100, 87, 99, 91
93, 99, 95, 89, 95, 91
95, 109, 99, 91, 99, 95
99, 108, 103, 89, 95, 91
95, 111, 100, 89, 95, 92
91, 105, 95, 89, 95, 91
93, 101, 97, 91, 100, 93
97, 113, 102, 89, 95, 91
96, 105, 100, 87, 95, 91
95, 105, 99, 89, 99, 93
99, 113, 103, 89, 96, 91
95, 107, 99, 91, 98, 95
92, 106, 96, 89, 97, 91
95, 105, 99, 87, 95, 91
99, 115, 101, 89, 95, 91
93, 102, 97, 91, 101, 93
91, 105, 95, 89, 95, 91
95, 111, 99, 89, 97, 92
99, 109, 103, 89, 96, 91
95, 113, 98, 91, 99, 95
91, 101, 95, 89, 95, 91
95, 112, 99, 87, 95, 91
99, 107, 102, 89, 95, 91
93, 109, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
99, 115, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
91, 103, 95, 89, 95, 91
95, 113, 99, 91, 107, 95
97, 107, 101, 89, 95, 91
95, 105, 99, 87, 95, 91
91, 109, 95, 89, 101, 91
93, 101, 97, 91, 97, 93
99, 113, 103, 89, 101, 93
99, 107, 102, 91, 103, 95
93, 106, 97, 89, 95, 91
95, 107, 98, 91, 99, 95
97, 117, 101, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
94, 107, 98, 91, 104, 93
99, 107, 103, 89, 105, 91
95, 105, 99, 89, 95, 92
92, 107, 95, 89, 97, 91
95, 103, 98, 91, 99, 95
97, 112, 101, 89, 99, 91
97, 105, 101, 87, 94, 91
91, 105, 95, 89, 103, 91
93, 103, 97, 91, 97, 93
99, 107, 103, 89, 105, 91
95, 103, 99, 89, 95, 92
93, 101, 95, 89, 95, 91
95, 107, 99, 93, 105, 95
97, 107, 101, 89, 111, 91
95, 104, 99, 87, 102, 91
91, 101, 95, 89, 97, 93
96, 105, 100, 93, 128, 97
95, 105, 100, 89, 97, 93
99, 112, 103, 89, 115, 91
95, 105, 99, 91, 101, 95
91, 99, 95, 89, 95, 91
95, 109, 99, 87, 107, 91
99, 107, 101, 89, 99, 91
93, 101, 97, 91, 97, 93
91, 102, 95, 89, 110, 91
96, 105, 99, 89, 97, 93
99, 107, 103, 89, 103, 91
95, 117, 98, 91, 99, 95
93, 101, 97, 89, 106, 91
95, 105, 99, 87, 95, 91
99, 111, 101, 89, 103, 91
93, 103, 97, 91, 97, 93
91, 98, 94, 89, 95, 91
91, 103, 95, 89, 110, 91
95, 105, 99, 91, 99, 95
99, 109, 103, 89, 105, 91
95, 103, 99, 89, 95, 92
91, 101, 95, 89, 103, 91
93, 101, 97, 91, 99, 93
97, 107, 101, 89, 105, 91
95, 109, 99, 87, 94, 91
93, 101, 96, 89, 98, 91
95, 103, 99, 91, 108, 95
99, 114, 103, 89, 95, 91
97, 105, 99, 89, 97, 92
91, 101, 95, 89, 105, 91
93, 103, 97, 91, 97, 93
97, 107, 101, 89, 109, 91
95, 104, 99, 87, 95, 91
95, 103, 99, 91, 105, 95
91, 101, 95, 89, 99, 91
95, 105, 99, 89, 95, 92
99, 115, 103, 89, 95, 91
93, 103, 97, 91, 99, 93
91, 97, 95, 89, 104, 91
95, 111, 99, 87, 97, 91
99, 107, 101, 89, 101, 91
95, 113, 98, 91, 99, 95
91, 103, 96, 89, 95, 91
95, 105, 99, 89, 103, 93
99, 108, 103, 89, 95, 91
93, 129, 97, 91, 97, 93
91, 119, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 101, 89, 103, 91
95, 106, 99, 87, 95, 91
99, 107, 102, 89, 95, 91
93, 113, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 103, 99, 89, 105, 93
99, 108, 103, 89, 95, 91
95, 107, 99, 91, 99, 95
93, 107, 95, 89, 99, 91
95, 105, 99, 87, 95, 91
99, 109, 102, 89, 105, 91
93, 107, 97, 91, 99, 93
91, 99, 94, 89, 95, 91
95, 116, 99, 89, 95, 91
99, 108, 103, 89, 102, 91
95, 105, 98, 91, 113, 95
91, 101, 96, 89, 95, 91
97, 106, 101, 89, 97, 91
97, 111, 100, 87, 95, 91
91, 105, 95, 89, 95, 91
93, 101, 97, 91, 103, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 93
92, 107, 95, 89, 95, 92
95, 101, 98, 91, 99, 95
98, 109, 101, 89, 95, 91
95, 107, 100, 87, 95, 91
91, 99, 95, 88, 95, 91
93, 110, 97, 91, 97, 93
99, 107, 103, 89, 95, 91
95, 106, 101, 89, 99, 92
91, 99, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
93, 109, 98, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 105, 100, 87, 97, 91
99, 105, 101, 89, 101, 91
95, 104, 99, 91, 99, 95
93, 111, 96, 87, 93, 89
93, 102, 97, 87, 96, 89
97, 109, 103, 87, 102, 91
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 97, 91
95, 115, 100, 87, 95, 91
99, 107, 103, 89, 95, 91
95, 103, 99, 91, 103, 95
93, 101, 96, 89, 95, 91
95, 105, 99, 89, 96, 92
99, 113, 103, 89, 95, 91
91, 99, 95, 89, 95, 91
93, 102, 97, 91, 97, 93
97, 107, 101, 89, 95, 93
95, 103, 99, 87, 130, 91
93, 111, 95, 89, 95, 91
95, 105, 99, 91, 99, 95
99, 107, 103, 89, 99, 91
95, 103, 99, 89, 95, 92
91, 101, 95, 89, 95, 91
93, 111, 97, 91, 99, 93
97, 106, 102, 89, 95, 91
95, 108, 99, 87, 95, 91
93, 124, 95, 89, 101, 91
95, 101, 98, 91, 99, 95
99, 114, 103, 89, 95, 91
95, 105, 99, 89, 101, 91
95, 105, 100, 87, 95, 91
99, 114, 101, 89, 95, 91
93, 103, 97, 91, 99, 93
91, 109, 95, 87, 95, 91
95, 108, 99, 89, 97, 93
99, 107, 103, 89, 101, 91
95, 111, 99, 91, 99, 95
93, 103, 95, 89, 95, 91
95, 111, 100, 87, 102, 91
99, 105, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 108, 95, 89, 95, 91
95, 105, 99, 89, 97, 93
99, 113, 103, 89, 101, 91
95, 104, 98, 91, 99, 95
91, 101, 95, 89, 99, 91
97, 113, 101, 89, 95, 91
95, 138, 99, 87, 95, 91
91, 97, 95, 89, 103, 92
93, 103, 97, 91, 97, 93
99, 112, 103, 89, 95, 91
95, 111, 99, 89, 103, 91
93, 99, 95, 89, 95, 91
95, 105, 98, 91, 109, 95
97, 107, 101, 89, 99, 91
97, 105, 101, 87, 95, 91
91, 130, 95, 89, 95, 91
93, 103, 97, 91, 101, 93
99, 107, 103, 89, 103, 91
95, 105, 99, 89, 95, 91
93, 101, 95, 87, 99, 91
95, 109, 99, 91, 98, 95
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 105, 91
95, 103, 99, 87, 95, 91
99, 108, 101, 89, 95, 91
95, 111, 99, 91, 99, 95
91, 101, 95, 89, 95, 91
95, 105, 99, 89, 103, 93
99, 109, 103, 89, 97, 91
93, 103, 97, 91, 97, 93
91, 109, 95, 89, 95, 91
95, 109, 100, 87, 95, 91
99, 105, 101, 89, 107, 91
95, 103, 99, 91, 99, 95
93, 111, 97, 89, 95, 91
95, 111, 99, 89, 97, 91
99, 109, 103, 89, 95, 91
91, 103, 95, 89, 105, 91
95, 103, 99, 89, 97, 93
97, 107, 101, 89, 95, 91
96, 111, 99, 87, 93, 91
93, 99, 96, 89, 99, 91
95, 103, 98, 91, 105, 95
99, 109, 103, 89, 95, 91
95, 105, 99, 89, 101, 93
91, 107, 95, 89, 95, 91
93, 108, 97, 91, 97, 93
99, 107, 102, 89, 105, 91
95, 105, 99, 87, 95, 91
93, 103, 95, 89, 95, 91
95, 109, 99, 91, 99, 95
99, 106, 103, 89, 95, 92
95, 107, 99, 89, 111, 93
99, 107, 103, 89, 95, 91
95, 103, 99, 89, 97, 92
93, 112, 95, 89, 95, 91
95, 117, 98, 91, 99, 95
97, 105, 101, 89, 105, 91
95, 103, 99, 87, 93, 91
91, 101, 95, 89, 95, 91
93, 109, 97, 91, 97, 93
99, 107, 103, 89, 95, 91
95, 116, 99, 89, 105, 92
93, 99, 95, 89, 101, 91
95, 103, 98, 91, 99, 95
99, 113, 102, 87, 95, 91
95, 103, 99, 87, 97, 91
91, 97, 95, 89, 109, 91
93, 102, 97, 91, 97, 93
95, 105, 99, 89, 103, 93
99, 115, 103, 89, 95, 91
95, 114, 99, 92, 99, 95
92, 99, 95, 89, 103, 91
95, 103, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 112, 97, 91, 103, 93
91, 99, 95, 89, 95, 91
96, 105, 99, 89, 104, 93
99, 108, 103, 89, 100, 91
95, 101, 98, 91, 99, 95
92, 113, 97, 89, 95, 91
96, 105, 100, 87, 97, 91
99, 107, 101, 89, 103, 91
93, 113, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
92, 109, 97, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 142, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 99, 95, 89, 97, 91
94, 109, 97, 91, 97, 93
99, 107, 102, 89, 103, 91
95, 105, 99, 87, 95, 91
91, 112, 95, 89, 95, 91
95, 103, 99, 91, 107, 95
99, 113, 103, 89, 95, 91
95, 113, 99, 89, 95, 92
91, 99, 95, 89, 97, 91
95, 106, 98, 91, 97, 93
98, 107, 102, 89, 95, 91
95, 110, 100, 87, 95, 91
95, 103, 99, 91, 99, 95
93, 109, 96, 87, 95, 91
95, 104, 99, 89, 97, 92
99, 107, 103, 87, 95, 91
93, 109, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
96, 104, 100, 87, 103, 91
99, 118, 101, 89, 95, 91
95, 102, 99, 91, 99, 95
92, 111, 96, 89, 95, 91
97, 105, 99, 89, 96, 92
99, 108, 103, 89, 105, 91
93, 103, 97, 91, 97, 93
91, 99, 94, 89, 95, 91
96, 111, 100, 87, 105, 93
102, 110, 105, 91, 105, 94
95, 106, 99, 91, 105, 95
91, 100, 95, 89, 97, 93
98, 109, 103, 91, 101, 95
99, 115, 103, 89, 95, 91
93, 115, 97, 92, 99, 96
94, 103, 97, 91, 108, 94
95, 104, 99, 87, 95, 91
99, 109, 102, 91, 97, 94
97, 115, 101, 93, 101, 97
95, 101, 98, 91, 97, 94
98, 112, 103, 91, 109, 95
102, 113, 105, 91, 99, 94
96, 105, 99, 93, 107, 97
91, 111, 95, 89, 95, 91
96, 107, 99, 88, 97, 93
101, 117, 105, 91, 99, 94
93, 103, 95, 89, 95, 92
95, 107, 99, 94, 108, 97
102, 111, 107, 91, 101, 94
98, 107, 102, 91, 99, 95
94, 113, 97, 90, 99, 94
96, 105, 99, 93, 100, 97
101, 111, 105, 90, 107, 94
98, 108, 102, 89, 97, 93
95, 108, 99, 91, 99, 94
97, 112, 101, 94, 103, 97
102, 111, 105, 89, 97, 94
98, 137, 102, 91, 107, 95
94, 103, 97, 90, 101, 94
96, 105, 99, 93, 101, 96
101, 121, 105, 90, 97, 94
98, 107, 102, 90, 97, 93
99, 107, 102, 91, 107, 95
102, 109, 105, 91, 98, 94
97, 107, 101, 94, 101, 97
95, 116, 98, 91, 103, 94
98, 109, 103, 89, 97, 93
101, 111, 105, 91, 107, 94
96, 104, 99, 93, 105, 97
91, 101, 95, 89, 95, 91
95, 114, 99, 91, 99, 95
103, 109, 106, 91, 103, 94
95, 111, 98, 91, 99, 95
92, 105, 96, 91, 99, 94
98, 113, 103, 89, 104, 93
101, 109, 104, 91, 97, 94
93, 105, 99, 91, 97, 93
91, 107, 95, 89, 97, 92
101, 109, 106, 90, 101, 94
97, 107, 101, 89, 105, 92
93, 101, 95, 89, 99, 94
98, 107, 101, 94, 103, 97
97, 114, 102, 89, 95, 91
96, 105, 100, 87, 95, 91
91, 101, 95, 89, 107, 91
93, 103, 97, 91, 97, 93
99, 111, 103, 90, 99, 94
98, 116, 103, 92, 99, 95
93, 101, 95, 89, 95, 91
95, 103, 99, 91, 107, 95
97, 109, 101, 89, 95, 91
95, 105, 99, 87, 95, 91
91, 109, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 100, 95, 89, 105, 91
93, 103, 97, 91, 97, 93
97, 113, 101, 89, 97, 93
98, 120, 103, 90, 101, 93
93, 101, 95, 89, 95, 91
95, 105, 99, 91, 109, 97
102, 109, 105, 90, 99, 94
95, 105, 99, 89, 95, 92
91, 114, 95, 89, 95, 91
93, 103, 97, 91, 105, 93
97, 107, 101, 89, 104, 91
96, 116, 100, 87, 95, 91
93, 103, 97, 89, 103, 91
95, 109, 99, 91, 99, 95
99, 111, 103, 89, 95, 93
95, 105, 100, 89, 105, 93
96, 105, 99, 92, 101, 97
91, 102, 95, 89, 95, 91
95, 113, 99, 87, 97, 93
101, 109, 105, 91, 99, 94
95, 110, 99, 91, 109, 95
91, 101, 95, 89, 99, 93
98, 109, 103, 91, 103, 95
99, 117, 103, 89, 95, 91
93, 105, 98, 93, 99, 97
94, 116, 97, 91, 99, 94
99, 109, 103, 89, 97, 93
99, 109, 103, 89, 95, 91
95, 114, 99, 91, 101, 95
95, 104, 98, 91, 103, 94
96, 113, 100, 89, 96, 91
99, 111, 103, 89, 99, 93
100, 109, 105, 90, 111, 94
96, 107, 99, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 107, 97, 91, 103, 93
99, 109, 103, 89, 95, 91
95, 108, 99, 89, 109, 92
93, 99, 95, 89, 99, 91
95, 101, 98, 91, 99, 95
97, 114, 101, 89, 95, 91
96, 105, 100, 89, 97, 91
93, 101, 97, 91, 107, 94
93, 104, 99, 91, 97, 93
100, 109, 103, 89, 97, 93
98, 120, 103, 91, 101, 95
93, 103, 97, 89, 95, 91
95, 105, 99, 91, 111, 97
98, 107, 102, 90, 99, 93
99, 107, 103, 89, 95, 91
93, 110, 97, 91, 97, 93
91, 99, 95, 89, 99, 91
96, 103, 99, 89, 107, 93
99, 109, 102, 89, 95, 91
95, 103, 99, 91, 101, 95
91, 107, 95, 89, 95, 91
95, 104, 99, 87, 95, 91
99, 105, 102, 89, 105, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 109, 99, 89, 97, 93
99, 107, 103, 89, 95, 91
95, 101, 98, 91, 105, 95
92, 130, 95, 89, 95, 91
97, 107, 102, 89, 95, 91
95, 111, 99, 87, 94, 91
91, 99, 95, 89, 95, 91
93, 101, 97, 91, 107, 93
99, 109, 103, 89, 97, 91
95, 111, 99, 89, 95, 92
91, 109, 95, 89, 97, 91
95, 105, 99, 91, 99, 95
97, 107, 101, 87, 105, 91
95, 104, 99, 87, 132, 91
91, 100, 95, 89, 97, 91
93, 110, 97, 91, 97, 93
99, 108, 103, 89, 95, 91
95, 104, 99, 89, 105, 92
91, 103, 95, 89, 95, 91
95, 104, 99, 91, 101, 95
95, 111, 99, 87, 95, 91
99, 111, 101, 89, 95, 91
93, 103, 97, 91, 105, 93
91, 100, 95, 89, 95, 91
96, 106, 99, 89, 95, 92
99, 112, 103, 89, 96, 91
95, 104, 99, 91, 99, 95
91, 101, 95, 89, 105, 91
95, 105, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 110, 97, 89, 97, 93
91, 101, 95, 87, 95, 91
95, 105, 99, 89, 101, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 91, 99, 95
92, 109, 96, 89, 97, 91
91, 99, 95, 89, 95, 91
93, 104, 97, 91, 103, 93
97, 105, 101, 89, 99, 91
95, 103, 99, 87, 95, 91
93, 111, 95, 89, 95, 91
95, 103, 98, 91, 107, 95
99, 107, 103, 89, 99, 91
96, 106, 100, 89, 95, 93
91, 101, 95, 89, 99, 91
93, 110, 97, 91, 97, 93
97, 109, 101, 89, 97, 91
97, 105, 101, 87, 100, 91
92, 99, 96, 89, 95, 91
95, 105, 98, 91, 99, 95
99, 118, 103, 89, 97, 91
95, 103, 99, 89, 95, 92
93, 102, 97, 91, 97, 93
91, 99, 95, 89, 97, 91
95, 105, 100, 87, 95, 91
