hmin5, hmax5, hmed5, mmin5, mmax5, mmed5
99, 110, 103, 93, 101, 97
101, 115, 105, 90, 98, 95
93, 106, 95, 87, 97, 91
95, 107, 98, 85, 93, 89
93, 109, 97, 87, 93, 89
91, 115, 95, 87, 93, 89
101, 118, 105, 91, 99, 94
99, 121, 101, 93, 99, 96
95, 112, 99, 87, 93, 89
93, 105, 96, 87, 94, 91
101, 114, 105, 91, 99, 94
99, 111, 103, 93, 104, 97
93, 107, 97, 87, 94, 89
91, 105, 95, 87, 93, 89
101, 115, 105, 91, 98, 94
99, 109, 101, 93, 99, 96
95, 107, 99, 87, 93, 89
93, 113, 96, 87, 95, 91
101, 113, 105, 91, 99, 94
99, 113, 103, 93, 101, 97
91, 105, 95, 87, 93, 89
93, 105, 97, 87, 93, 89
97, 112, 101, 93, 99, 96
102, 114, 105, 91, 97, 94
93, 107, 96, 87, 95, 91
95, 108, 98, 87, 93, 89
99, 113, 103, 93, 101, 97
101, 115, 105, 91, 99, 95
91, 104, 95, 87, 93, 89
93, 109, 97, 87, 93, 89
97, 109, 101, 93, 100, 97
101, 114, 105, 91, 98, 94
93, 105, 96, 87, 93, 91
95, 107, 98, 87, 97, 89
99, 113, 103, 93, 101, 97
101, 118, 105, 91, 98, 95
99, 113, 103, 93, 99, 97
101, 119, 105, 91, 98, 94
93, 105, 95, 87, 93, 91
95, 109, 99, 87, 93, 89
97, 111, 101, 93, 102, 96
101, 117, 105, 91, 99, 95
91, 109, 95, 87, 93, 89
93, 107, 97, 85, 93, 87
96, 110, 99, 91, 99, 95
101, 113, 105, 91, 97, 94
93, 108, 97, 87, 97, 91
95, 116, 99, 87, 93, 89
97, 116, 101, 93, 99, 95
101, 111, 105, 91, 100, 95
91, 117, 95, 87, 93, 89
93, 106, 97, 87, 93, 89
101, 120, 105, 91, 99, 94
99, 111, 103, 93, 101, 97
95, 109, 98, 87, 94, 89
93, 105, 96, 87, 93, 91
101, 132, 105, 91, 99, 94
99, 113, 101, 93, 99, 96
93, 107, 97, 87, 93, 89
91, 105, 95, 87, 97, 89
101, 124, 105, 91, 98, 94
99, 113, 103, 93, 101, 97
95, 107, 99, 87, 95, 89
93, 106, 95, 87, 95, 91
101, 128, 105, 91, 99, 94
98, 111, 101, 93, 102, 96
93, 107, 97, 87, 93, 89
91, 103, 95, 87, 95, 89
93, 109, 96, 87, 95, 91
95, 106, 98, 87, 93, 89
99, 113, 103, 93, 101, 97
101, 113, 105, 91, 103, 94
91, 106, 95, 87, 93, 89
93, 107, 97, 87, 93, 89
97, 120, 101, 93, 99, 96
101, 113, 105, 91, 97, 94
93, 104, 97, 87, 95, 91
95, 140, 98, 87, 93, 89
99, 148, 103, 93, 101, 97
101, 118, 105, 91, 97, 94
91, 109, 95, 87, 93, 89
93, 109, 97, 85, 95, 89
97, 125, 101, 93, 99, 95
101, 114, 105, 91, 97, 94
95, 109, 99, 87, 97, 89
93, 106, 96, 87, 95, 91
101, 116, 105, 91, 99, 94
99, 111, 103, 93, 106, 97
94, 105, 98, 87, 93, 89
91, 105, 95, 85, 93, 89
101, 112, 105, 91, 99, 94
99, 111, 101, 93, 99, 96
95, 119, 98, 87, 93, 89
93, 105, 96, 87, 95, 91
101, 119, 105, 91, 99, 94
99, 111, 103, 93, 100, 97
93, 110, 97, 87, 93, 89
91, 105, 95, 87, 105, 89
101, 118, 105, 91, 99, 95
99, 110, 101, 93, 99, 96
95, 112, 98, 87, 104, 89
93, 111, 96, 87, 95, 91
101, 111, 105, 91, 98, 94
99, 107, 103, 93, 101, 97
93, 101, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 107, 101, 93, 99, 95
95, 105, 99, 87, 93, 89
93, 101, 96, 87, 94, 91
101, 109, 105, 91, 99, 94
99, 109, 103, 93, 100, 97
94, 104, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 111, 106, 91, 98, 94
98, 105, 101, 93, 99, 96
93, 101, 97, 87, 94, 91
95, 103, 98, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 109, 105, 91, 97, 94
91, 112, 95, 87, 93, 89
93, 103, 97, 87, 100, 89
97, 107, 101, 93, 99, 96
101, 113, 105, 91, 98, 95
93, 107, 96, 87, 93, 91
95, 107, 98, 85, 93, 89
100, 111, 103, 93, 100, 97
101, 115, 105, 91, 99, 94
91, 105, 95, 87, 95, 89
93, 107, 97, 87, 93, 89
97, 115, 102, 93, 99, 96
101, 113, 105, 91, 98, 94
101, 118, 105, 91, 98, 94
99, 111, 103, 93, 100, 97
95, 109, 98, 87, 103, 89
93, 106, 95, 87, 95, 91
101, 115, 105, 91, 99, 94
99, 158, 101, 93, 101, 97
93, 109, 97, 87, 93, 89
91, 104, 95, 87, 103, 89
101, 120, 105, 91, 101, 94
99, 113, 103, 93, 100, 97
95, 109, 99, 87, 97, 89
93, 107, 96, 87, 95, 91
101, 114, 105, 89, 97, 93
95, 111, 99, 91, 97, 94
91, 105, 95, 85, 91, 87
89, 109, 93, 85, 94, 87
95, 107, 100, 91, 105, 97
101, 114, 105, 91, 97, 95
93, 109, 96, 87, 95, 91
95, 119, 98, 87, 107, 89
97, 113, 101, 93, 99, 96
101, 114, 105, 91, 97, 94
91, 103, 95, 86, 97, 89
93, 107, 97, 87, 93, 89
99, 123, 103, 93, 99, 97
101, 114, 105, 91, 99, 94
93, 104, 96, 87, 93, 91
95, 111, 98, 87, 93, 89
97, 109, 101, 93, 101, 95
101, 115, 105, 91, 97, 95
91, 105, 95, 87, 93, 89
93, 107, 97, 85, 95, 89
91, 105, 95, 87, 93, 89
93, 110, 97, 87, 93, 89
97, 117, 102, 93, 101, 97
101, 115, 105, 91, 99, 94
93, 105, 97, 87, 95, 91
95, 118, 98, 87, 93, 89
99, 111, 103, 93, 100, 97
101, 113, 105, 91, 97, 94
91, 104, 95, 87, 93, 89
93, 106, 97, 87, 93, 89
97, 112, 101, 93, 99, 96
101, 112, 105, 91, 97, 94
93, 108, 96, 87, 97, 91
95, 105, 98, 85, 93, 89
99, 112, 103, 93, 101, 97
101, 119, 105, 91, 99, 94
93, 107, 97, 87, 101, 89
91, 106, 95, 87, 93, 89
101, 115, 105, 91, 103, 94
99, 114, 101, 93, 100, 96
95, 108, 98, 87, 93, 89
93, 103, 95, 87, 95, 91
101, 115, 105, 91, 98, 94
99, 113, 103, 93, 101, 97
93, 105, 97, 87, 93, 89
91, 104, 95, 85, 93, 89
101, 117, 105, 91, 99, 94
99, 112, 101, 93, 99, 96
95, 110, 99, 87, 98, 89
93, 105, 96, 87, 93, 91
101, 114, 105, 91, 105, 95
99, 114, 103, 93, 101, 97
99, 111, 102, 93, 99, 96
101, 132, 105, 91, 98, 94
91, 105, 95, 87, 93, 89
93, 106, 98, 85, 93, 89
99, 112, 103, 93, 99, 97
101, 116, 105, 91, 103, 95
93, 108, 96, 87, 95, 91
95, 125, 98, 87, 93, 89
98, 122, 101, 93, 105, 97
101, 112, 105, 91, 97, 94
89, 107, 93, 85, 91, 87
91, 136, 95, 85, 91, 87
95, 109, 99, 91, 104, 95
99, 115, 102, 89, 95, 91
93, 104, 97, 87, 95, 91
95, 107, 98, 87, 96, 89
101, 115, 105, 91, 97, 94
99, 111, 101, 93, 99, 96
93, 107, 97, 87, 95, 89
91, 103, 95, 87, 93, 89
101, 116, 105, 91, 99, 94
99, 116, 103, 93, 101, 97
95, 111, 99, 87, 93, 89
93, 105, 96, 87, 93, 91
101, 113, 105, 91, 99, 94
99, 111, 101, 93, 99, 96
93, 109, 97, 87, 93, 89
91, 106, 95, 87, 93, 89
101, 116, 105, 91, 105, 94
99, 112, 103, 93, 101, 97
95, 120, 99, 87, 93, 89
93, 111, 96, 87, 97, 91
91, 106, 95, 87, 93, 89
93, 113, 97, 87, 93, 89
97, 111, 101, 93, 104, 96
101, 115, 105, 91, 97, 94
93, 122, 97, 87, 93, 91
95, 109, 98, 87, 95, 89
99, 112, 103, 93, 100, 97
101, 114, 106, 91, 99, 95
91, 106, 95, 87, 97, 89
93, 109, 97, 87, 93, 89
97, 112, 101, 93, 99, 96
101, 114, 105, 91, 99, 94
93, 106, 96, 87, 93, 91
95, 111, 98, 87, 93, 89
99, 115, 103, 93, 100, 97
101, 115, 105, 91, 99, 94
93, 106, 98, 87, 93, 89
91, 106, 95, 87, 93, 89
101, 113, 105, 91, 100, 94
99, 113, 101, 93, 99, 96
95, 142, 99, 87, 93, 89
93, 117, 95, 87, 97, 91
101, 112, 105, 89, 97, 94
99, 118, 103, 93, 100, 97
93, 107, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 113, 105, 91, 99, 94
99, 112, 101, 93, 102, 97
95, 111, 98, 87, 93, 89
93, 103, 97, 87, 94, 91
101, 122, 105, 91, 99, 94
99, 110, 103, 93, 100, 97
97, 128, 101, 93, 99, 96
101, 113, 105, 91, 97, 94
91, 105, 95, 87, 95, 89
93, 107, 97, 87, 93, 89
99, 121, 103, 93, 99, 97
101, 114, 105, 91, 99, 94
93, 110, 96, 87, 93, 91
95, 109, 98, 87, 101, 89
97, 130, 101, 93, 105, 96
102, 114, 106, 91, 98, 94
91, 107, 95, 87, 93, 89
93, 109, 97, 87, 132, 89
99, 111, 103, 93, 107, 97
101, 115, 105, 91, 99, 94
93, 120, 97, 87, 93, 91
95, 113, 98, 87, 93, 89
101, 134, 106, 91, 99, 94
99, 113, 101, 93, 99, 96
93, 105, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 124, 105, 91, 97, 94
99, 110, 103, 93, 105, 97
95, 114, 98, 87, 93, 89
93, 107, 96, 87, 93, 91
101, 118, 105, 91, 99, 94
99, 111, 101, 93, 99, 96
93, 107, 97, 87, 93, 89
91, 102, 95, 87, 95, 89
101, 115, 105, 91, 99, 94
99, 123, 103, 93, 100, 97
95, 108, 98, 87, 93, 89
93, 105, 96, 87, 95, 91
95, 111, 98, 87, 93, 89
93, 105, 95, 87, 99, 91
101, 118, 105, 91, 98, 94
99, 112, 103, 93, 101, 97
93, 107, 97, 87, 92, 89
91, 104, 95, 87, 104, 91
101, 119, 105, 91, 99, 94
99, 111, 101, 93, 99, 95
95, 109, 99, 87, 103, 89
93, 107, 95, 87, 93, 91
101, 115, 105, 91, 97, 94
99, 114, 103, 93, 101, 97
93, 106, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 118, 105, 91, 99, 95
99, 110, 101, 93, 99, 96
93, 115, 97, 87, 95, 91
95, 106, 98, 87, 101, 89
99, 112, 103, 93, 100, 97
101, 114, 105, 91, 97, 94
91, 130, 95, 87, 93, 89
93, 108, 97, 87, 93, 89
97, 111, 101, 93, 99, 96
101, 119, 105, 91, 99, 94
93, 107, 97, 87, 95, 91
95, 107, 98, 87, 95, 89
99, 111, 103, 93, 101, 97
101, 117, 105, 91, 103, 94
92, 104, 96, 87, 95, 89
93, 114, 97, 87, 93, 89
97, 110, 101, 93, 103, 96
101, 117, 105, 91, 99, 94
101, 115, 105, 91, 99, 94
99, 112, 103, 93, 105, 97
95, 142, 99, 87, 93, 89
93, 105, 96, 87, 93, 91
101, 113, 105, 91, 103, 94
99, 113, 101, 93, 99, 95
93, 142, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 113, 105, 91, 99, 94
99, 112, 103, 93, 101, 97
95, 109, 98, 87, 93, 89
93, 120, 95, 87, 96, 91
101, 118, 105, 91, 99, 94
99, 113, 101, 93, 99, 95
93, 146, 97, 87, 97, 89
91, 108, 95, 85, 93, 89
99, 114, 103, 93, 100, 97
101, 115, 105, 91, 107, 94
91, 107, 96, 87, 93, 91
95, 125, 99, 87, 93, 89
97, 111, 101, 93, 106, 97
101, 115, 105, 91, 97, 94
91, 105, 95, 87, 93, 89
93, 107, 98, 87, 94, 89
99, 111, 103, 93, 100, 97
102, 113, 106, 91, 97, 94
93, 109, 96, 87, 93, 91
95, 107, 98, 87, 93, 89
97, 114, 101, 93, 99, 96
101, 112, 105, 91, 97, 94
91, 105, 95, 87, 130, 89
93, 113, 97, 87, 93, 89
99, 125, 103, 93, 101, 97
101, 123, 105, 91, 99, 94
93, 107, 96, 87, 93, 91
95, 117, 98, 87, 93, 89
98, 109, 103, 93, 103, 96
101, 118, 105, 91, 97, 94
91, 114, 95, 87, 93, 89
93, 109, 97, 87, 102, 89
99, 112, 103, 93, 100, 97
101, 116, 105, 91, 97, 94
93, 105, 96, 87, 93, 91
95, 111, 99, 87, 93, 89
97, 113, 101, 93, 99, 95
101, 113, 105, 91, 97, 94
91, 107, 95, 87, 93, 89
94, 105, 98, 87, 93, 89
101, 118, 105, 91, 97, 94
99, 115, 103, 93, 102, 97
95, 109, 99, 87, 93, 89
93, 105, 96, 87, 93, 91
101, 113, 106, 91, 101, 94
99, 111, 101, 93, 99, 97
93, 123, 97, 87, 93, 89
91, 103, 95, 87, 97, 89
101, 114, 105, 91, 99, 94
99, 114, 103, 93, 101, 97
95, 107, 99, 87, 93, 89
93, 105, 95, 87, 93, 91
101, 113, 105, 91, 99, 94
98, 127, 101, 93, 99, 95
93, 109, 97, 87, 93, 89
91, 106, 95, 87, 93, 89
93, 116, 96, 87, 93, 91
95, 109, 98, 87, 93, 89
99, 110, 103, 93, 101, 97
101, 122, 105, 91, 105, 95
91, 104, 95, 87, 95, 89
93, 108, 97, 87, 93, 89
98, 113, 101, 93, 99, 95
101, 117, 105, 91, 101, 94
93, 107, 96, 87, 93, 91
95, 107, 99, 87, 93, 89
100, 112, 103, 93, 104, 97
101, 146, 105, 91, 97, 94
91, 103, 95, 87, 93, 89
93, 107, 97, 87, 101, 89
97, 111, 101, 93, 99, 96
101, 114, 105, 91, 97, 94
95, 107, 98, 87, 97, 89
93, 105, 96, 87, 93, 91
101, 113, 105, 91, 97, 94
99, 111, 103, 93, 100, 97
93, 106, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 113, 105, 91, 99, 94
98, 111, 101, 93, 105, 96
95, 111, 99, 87, 93, 89
93, 105, 96, 87, 95, 91
101, 121, 105, 91, 99, 95
99, 114, 103, 93, 101, 97
94, 107, 98, 87, 93, 89
91, 105, 96, 86, 101, 89
101, 113, 106, 91, 99, 94
97, 113, 101, 93, 99, 95
101, 114, 105, 91, 99, 94
99, 112, 101, 93, 99, 96
93, 144, 97, 87, 93, 89
91, 104, 95, 87, 93, 89
101, 113, 105, 91, 98, 94
99, 113, 103, 93, 101, 97
95, 110, 97, 87, 93, 89
93, 108, 95, 87, 94, 91
101, 113, 105, 91, 97, 94
99, 120, 101, 93, 99, 95
93, 105, 97, 87, 103, 89
91, 104, 95, 87, 93, 89
101, 115, 106, 91, 99, 95
99, 113, 103, 93, 106, 97
95, 109, 99, 87, 93, 89
93, 106, 97, 87, 95, 91
97, 112, 101, 93, 103, 97
101, 117, 105, 91, 97, 94
91, 106, 95, 87, 103, 89
93, 105, 97, 87, 93, 89
99, 112, 103, 93, 101, 97
101, 136, 105, 91, 98, 94
89, 106, 94, 85, 91, 87
93, 104, 95, 87, 110, 89
97, 107, 101, 93, 99, 96
101, 111, 105, 91, 97, 94
91, 99, 95, 87, 100, 89
93, 101, 97, 87, 93, 89
99, 110, 103, 93, 100, 97
101, 109, 105, 91, 99, 95
93, 101, 96, 87, 93, 91
95, 105, 99, 87, 93, 89
93, 102, 97, 87, 93, 89
91, 100, 95, 87, 93, 89
101, 132, 105, 91, 97, 94
99, 107, 102, 93, 103, 96
95, 105, 98, 87, 93, 89
93, 102, 97, 87, 94, 91
101, 109, 105, 91, 99, 94
99, 107, 103, 93, 101, 97
93, 103, 97, 87, 93, 89
91, 101, 95, 87, 97, 89
101, 116, 105, 89, 99, 94
99, 107, 102, 93, 99, 96
95, 105, 99, 85, 93, 89
93, 103, 97, 87, 93, 91
101, 124, 105, 91, 98, 95
99, 107, 103, 93, 101, 97
91, 100, 95, 87, 93, 89
94, 103, 97, 87, 93, 89
97, 105, 101, 93, 99, 95
101, 110, 105, 91, 98, 94
93, 101, 96, 87, 95, 91
95, 103, 98, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 109, 105, 91, 97, 94
89, 99, 93, 83, 90, 87
91, 100, 95, 85, 93, 89
97, 106, 101, 93, 99, 95
97, 107, 101, 89, 96, 92
89, 98, 94, 87, 95, 91
95, 104, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 110, 105, 91, 99, 94
93, 101, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 116, 105, 91, 99, 94
99, 108, 102, 93, 108, 97
95, 105, 99, 87, 93, 89
93, 101, 97, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 111, 103, 93, 100, 97
93, 113, 97, 87, 97, 89
93, 105, 95, 85, 93, 89
101, 132, 105, 91, 99, 94
99, 126, 101, 93, 103, 96
95, 109, 98, 87, 93, 89
93, 110, 96, 87, 94, 91
101, 115, 105, 91, 101, 94
99, 113, 103, 93, 99, 97
91, 103, 95, 87, 93, 89
93, 106, 97, 87, 93, 89
97, 111, 101, 93, 99, 96
101, 113, 105, 91, 99, 94
93, 116, 95, 87, 93, 91
95, 107, 99, 87, 93, 89
99, 113, 103, 93, 100, 97
101, 116, 105, 91, 99, 94
91, 105, 95, 87, 93, 89
93, 107, 97, 87, 101, 89
97, 111, 101, 93, 99, 95
101, 144, 105, 91, 101, 94
93, 125, 96, 87, 94, 91
95, 119, 98, 87, 93, 89
99, 110, 103, 93, 100, 97
101, 114, 105, 89, 97, 93
99, 112, 102, 89, 96, 92
95, 107, 99, 89, 98, 93
91, 109, 95, 85, 89, 87
89, 103, 92, 85, 90, 87
97, 146, 101, 89, 96, 92
97, 120, 101, 91, 113, 97
91, 105, 95, 83, 93, 89
93, 105, 96, 87, 93, 91
101, 115, 105, 91, 104, 95
98, 110, 101, 93, 99, 97
93, 107, 97, 85, 93, 89
91, 138, 95, 87, 93, 89
101, 115, 107, 92, 109, 97
99, 115, 103, 95, 107, 99
95, 111, 99, 87, 99, 91
93, 108, 97, 87, 101, 93
99, 114, 103, 93, 110, 99
101, 117, 105, 91, 97, 94
91, 110, 95, 87, 93, 89
