hmin5, hmax5, hmed5, mmin5, mmax5, mmed5
94, 102, 97, 87, 93, 89
97, 106, 101, 93, 99, 97
101, 116, 105, 91, 97, 94
95, 102, 98, 87, 93, 89
93, 101, 96, 87, 93, 91
101, 109, 105, 91, 99, 94
99, 106, 103, 93, 101, 97
94, 103, 98, 87, 93, 89
91, 100, 95, 87, 93, 89
101, 109, 105, 91, 97, 94
99, 107, 101, 93, 99, 96
95, 103, 99, 87, 93, 89
93, 101, 96, 87, 93, 91
101, 109, 105, 91, 98, 94
99, 113, 103, 93, 101, 97
93, 103, 97, 87, 93, 89
93, 99, 95, 87, 93, 89
101, 111, 105, 91, 98, 94
98, 107, 102, 93, 99, 96
99, 107, 103, 93, 99, 97
101, 109, 105, 91, 105, 95
93, 101, 96, 87, 95, 91
95, 103, 99, 87, 93, 89
99, 107, 102, 93, 99, 96
101, 111, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
94, 110, 97, 87, 99, 89
99, 107, 103, 93, 101, 97
101, 111, 105, 91, 98, 94
93, 101, 97, 87, 94, 91
95, 104, 99, 87, 93, 89
97, 107, 101, 93, 99, 96
101, 109, 105, 91, 99, 94
91, 100, 95, 87, 93, 89
93, 101, 97, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 109, 103, 93, 100, 97
95, 103, 98, 87, 93, 89
93, 106, 96, 87, 95, 91
101, 109, 105, 91, 98, 94
99, 105, 101, 93, 99, 97
93, 103, 97, 87, 93, 89
91, 98, 95, 87, 93, 89
101, 109, 105, 91, 97, 94
99, 109, 103, 93, 100, 97
95, 103, 99, 87, 93, 89
93, 99, 96, 87, 93, 91
101, 110, 105, 91, 99, 94
99, 105, 101, 93, 99, 96
93, 101, 97, 87, 93, 89
91, 106, 95, 87, 93, 89
94, 103, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 105, 101, 93, 99, 97
95, 103, 99, 87, 93, 89
93, 102, 97, 87, 95, 91
101, 109, 105, 91, 98, 94
99, 107, 103, 93, 101, 97
94, 103, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 109, 105, 91, 98, 94
99, 111, 101, 93, 99, 95
95, 103, 98, 87, 93, 89
93, 101, 96, 87, 93, 91
101, 111, 105, 91, 98, 95
99, 109, 103, 93, 101, 97
91, 101, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
97, 107, 101, 93, 99, 97
101, 109, 105, 91, 99, 94
93, 101, 97, 87, 93, 91
95, 103, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 118, 105, 91, 97, 94
91, 99, 95, 87, 93, 89
94, 101, 97, 87, 93, 89
97, 107, 101, 93, 99, 97
101, 109, 105, 91, 99, 94
93, 101, 97, 87, 95, 91
95, 103, 98, 87, 93, 89
99, 109, 103, 93, 100, 97
101, 111, 105, 91, 97, 94
101, 109, 105, 91, 97, 94
99, 105, 101, 93, 99, 96
93, 102, 97, 87, 93, 89
91, 103, 95, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 109, 103, 93, 101, 97
95, 103, 99, 87, 93, 89
93, 101, 96, 87, 95, 91
101, 109, 105, 91, 98, 94
99, 107, 101, 93, 99, 97
93, 103, 97, 87, 93, 89
91, 100, 95, 87, 93, 89
101, 110, 105, 91, 99, 94
99, 109, 103, 93, 100, 97
95, 103, 99, 87, 93, 89
93, 102, 97, 87, 93, 91
97, 108, 101, 93, 99, 96
101, 111, 105, 91, 98, 94
92, 101, 95, 87, 93, 89
93, 101, 97, 87, 93, 89
99, 107, 103, 93, 100, 97
101, 109, 105, 91, 97, 94
93, 99, 95, 87, 93, 91
95, 104, 99, 87, 93, 89
99, 105, 102, 93, 99, 96
101, 110, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
94, 101, 97, 87, 93, 89
99, 111, 103, 93, 99, 97
101, 110, 105, 91, 99, 94
93, 99, 96, 87, 93, 91
95, 103, 98, 87, 93, 89
101, 110, 105, 91, 103, 94
99, 105, 101, 93, 99, 95
93, 109, 97, 87, 93, 89
91, 101, 95, 87, 104, 89
101, 109, 105, 91, 107, 95
99, 109, 103, 93, 101, 97
95, 103, 99, 87, 101, 89
93, 101, 97, 87, 94, 91
101, 113, 105, 91, 99, 94
99, 107, 101, 93, 99, 95
93, 103, 97, 87, 93, 89
91, 98, 95, 87, 93, 89
101, 111, 105, 91, 99, 95
99, 108, 103, 93, 101, 97
95, 104, 99, 87, 93, 89
93, 100, 96, 87, 95, 91
99, 107, 102, 93, 99, 96
101, 110, 105, 91, 97, 94
91, 99, 95, 87, 102, 89
95, 103, 98, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 109, 105, 91, 99, 94
93, 101, 97, 87, 95, 91
95, 103, 98, 87, 93, 89
97, 106, 101, 93, 99, 96
101, 111, 105, 91, 99, 94
91, 99, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
99, 107, 103, 93, 100, 97
101, 116, 105, 91, 97, 94
93, 101, 96, 87, 94, 91
95, 103, 98, 87, 93, 89
93, 103, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 109, 105, 91, 108, 94
99, 105, 101, 93, 99, 95
95, 105, 99, 87, 93, 89
93, 101, 96, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 107, 103, 93, 101, 97
93, 102, 97, 87, 93, 89
91, 107, 95, 87, 93, 89
101, 113, 105, 91, 98, 94
99, 107, 102, 93, 99, 97
95, 103, 98, 87, 93, 89
93, 101, 96, 87, 94, 91
101, 109, 105, 91, 99, 94
99, 106, 103, 93, 100, 97
91, 101, 96, 87, 101, 89
93, 112, 97, 87, 93, 89
97, 107, 102, 93, 99, 95
101, 114, 105, 91, 97, 94
93, 101, 96, 87, 95, 91
95, 101, 98, 85, 103, 89
99, 108, 103, 93, 101, 97
101, 115, 105, 91, 99, 94
91, 99, 95, 87, 93, 89
93, 102, 97, 87, 93, 89
97, 107, 101, 93, 99, 96
101, 109, 105, 91, 97, 94
93, 100, 96, 87, 93, 91
95, 103, 99, 87, 93, 89
99, 107, 103, 93, 100, 97
101, 108, 105, 91, 97, 94
99, 108, 103, 93, 101, 97
102, 116, 105, 91, 97, 94
93, 103, 96, 87, 93, 91
95, 103, 98, 87, 93, 89
97, 105, 101, 93, 99, 96
101, 111, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 110, 105, 91, 99, 94
93, 101, 97, 87, 93, 91
95, 101, 98, 87, 93, 89
99, 107, 102, 93, 99, 96
101, 118, 105, 91, 97, 95
91, 99, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
101, 109, 105, 91, 97, 94
99, 108, 103, 93, 101, 97
95, 103, 99, 87, 93, 89
91, 99, 95, 87, 93, 91
101, 109, 105, 91, 97, 95
99, 107, 101, 93, 99, 97
93, 101, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 116, 103, 93, 100, 97
95, 102, 98, 87, 93, 89
93, 102, 97, 87, 95, 91
101, 110, 105, 91, 99, 94
98, 105, 101, 93, 99, 96
93, 107, 97, 87, 93, 89
91, 100, 95, 87, 93, 89
93, 101, 96, 87, 93, 91
95, 104, 99, 87, 93, 89
99, 107, 103, 93, 99, 97
101, 111, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
93, 117, 97, 87, 93, 89
98, 105, 101, 93, 99, 95
101, 111, 105, 91, 97, 94
93, 101, 97, 87, 93, 91
95, 103, 99, 87, 93, 89
99, 113, 103, 93, 99, 97
101, 110, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
94, 101, 97, 87, 93, 89
97, 107, 102, 93, 99, 96
101, 110, 105, 91, 98, 94
95, 103, 99, 87, 93, 89
93, 109, 97, 87, 93, 91
101, 111, 105, 91, 99, 94
99, 108, 103, 93, 101, 97
93, 102, 97, 87, 93, 89
91, 100, 95, 85, 93, 89
101, 110, 105, 91, 98, 94
99, 105, 101, 93, 99, 95
95, 103, 99, 87, 93, 89
93, 101, 97, 87, 95, 91
101, 111, 105, 91, 99, 95
99, 105, 103, 93, 100, 97
94, 103, 98, 87, 93, 89
91, 116, 95, 87, 93, 89
101, 115, 105, 91, 107, 94
99, 107, 101, 93, 99, 95
95, 103, 99, 87, 93, 89
93, 103, 96, 87, 94, 91
101, 111, 105, 91, 99, 94
99, 108, 103, 93, 101, 97
93, 101, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 110, 105, 91, 99, 94
99, 108, 102, 93, 109, 96
95, 103, 99, 87, 93, 89
93, 113, 96, 87, 94, 91
101, 110, 105, 91, 99, 95
99, 108, 103, 93, 101, 97
93, 102, 97, 87, 93, 89
93, 99, 95, 87, 93, 89
101, 110, 105, 91, 99, 94
99, 110, 103, 93, 99, 96
93, 100, 96, 87, 95, 91
95, 104, 99, 87, 93, 89
99, 113, 103, 93, 101, 97
101, 111, 105, 91, 98, 95
91, 101, 95, 87, 93, 89
93, 117, 97, 87, 93, 89
98, 109, 101, 93, 99, 95
101, 111, 105, 91, 97, 94
93, 101, 96, 87, 93, 91
95, 107, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 111, 105, 91, 97, 94
91, 103, 95, 87, 93, 89
94, 103, 97, 87, 96, 89
97, 106, 101, 93, 99, 95
101, 110, 105, 91, 97, 94
101, 109, 105, 91, 101, 95
99, 114, 103, 93, 100, 97
95, 103, 98, 87, 93, 89
93, 99, 95, 87, 103, 91
101, 109, 105, 91, 98, 95
99, 106, 101, 93, 99, 96
93, 103, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 110, 105, 91, 99, 94
99, 108, 103, 93, 101, 97
95, 102, 99, 87, 93, 89
93, 101, 96, 87, 95, 91
101, 109, 105, 91, 99, 94
97, 112, 101, 93, 99, 95
93, 102, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
99, 107, 103, 93, 100, 97
101, 111, 105, 91, 97, 94
93, 103, 97, 87, 94, 91
95, 103, 98, 87, 93, 89
98, 107, 101, 93, 99, 96
101, 109, 105, 91, 97, 94
91, 101, 95, 87, 94, 89
94, 101, 97, 87, 110, 89
99, 107, 103, 93, 100, 97
101, 109, 105, 91, 97, 94
93, 101, 96, 87, 95, 91
95, 103, 99, 87, 93, 89
97, 107, 101, 93, 99, 96
101, 109, 105, 91, 99, 94
91, 99, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
91, 107, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
97, 105, 101, 93, 99, 95
101, 111, 105, 91, 107, 94
93, 99, 96, 87, 93, 91
95, 101, 98, 87, 93, 89
99, 112, 103, 93, 99, 97
101, 109, 105, 91, 97, 94
91, 99, 95, 87, 93, 89
93, 103, 98, 87, 93, 89
99, 106, 101, 93, 99, 96
101, 111, 105, 91, 99, 94
93, 99, 96, 87, 93, 91
95, 104, 99, 85, 93, 89
99, 106, 103, 93, 101, 97
101, 109, 105, 91, 111, 95
93, 101, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 109, 105, 91, 99, 93
99, 107, 101, 93, 99, 96
95, 104, 99, 85, 93, 89
93, 102, 96, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 107, 103, 93, 101, 97
93, 101, 97, 87, 93, 89
91, 100, 95, 87, 93, 89
101, 109, 105, 91, 97, 94
99, 105, 101, 93, 111, 96
95, 103, 98, 87, 93, 89
93, 102, 96, 87, 103, 91
101, 109, 105, 91, 99, 94
99, 107, 103, 93, 100, 97
97, 105, 101, 93, 99, 97
101, 109, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
93, 103, 98, 87, 93, 89
99, 108, 103, 93, 101, 97
101, 110, 105, 91, 97, 94
93, 101, 96, 87, 95, 91
95, 111, 99, 87, 93, 89
97, 107, 101, 93, 99, 97
101, 109, 105, 91, 97, 94
91, 99, 95, 87, 93, 89
93, 107, 97, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 109, 105, 91, 97, 94
93, 101, 97, 87, 94, 91
95, 103, 99, 87, 95, 89
101, 111, 105, 91, 97, 94
99, 114, 101, 93, 99, 96
93, 101, 97, 87, 93, 89
91, 106, 95, 87, 93, 89
101, 109, 105, 91, 97, 94
99, 109, 103, 93, 101, 97
95, 102, 99, 85, 93, 89
93, 103, 97, 87, 94, 91
101, 110, 105, 91, 99, 93
99, 105, 101, 93, 99, 96
93, 101, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 111, 105, 91, 99, 95
99, 109, 103, 93, 99, 97
95, 103, 98, 87, 93, 89
93, 106, 97, 87, 95, 91
91, 99, 95, 85, 93, 89
93, 102, 97, 87, 93, 89
99, 108, 103, 93, 99, 96
101, 108, 105, 91, 99, 94
93, 101, 96, 87, 93, 91
95, 101, 98, 87, 93, 89
99, 108, 103, 93, 100, 97
101, 110, 105, 91, 97, 94
91, 101, 95, 85, 93, 89
93, 103, 97, 87, 93, 89
97, 107, 101, 93, 99, 96
101, 117, 105, 91, 97, 94
93, 101, 97, 87, 93, 91
95, 103, 99, 87, 93, 89
99, 109, 103, 93, 101, 97
101, 110, 105, 91, 97, 94
94, 101, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 111, 105, 91, 98, 94
99, 107, 102, 93, 99, 97
95, 102, 99, 87, 93, 89
93, 101, 97, 87, 93, 91
101, 109, 105, 91, 97, 94
99, 116, 103, 93, 101, 97
93, 103, 97, 85, 93, 89
92, 101, 95, 85, 93, 89
101, 109, 105, 91, 98, 94
99, 106, 101, 93, 99, 96
95, 109, 99, 87, 93, 89
93, 101, 97, 87, 94, 91
101, 109, 105, 91, 98, 94
99, 109, 103, 93, 101, 97
98, 108, 102, 93, 99, 96
101, 110, 105, 91, 98, 94
91, 101, 95, 87, 93, 89
93, 108, 97, 87, 93, 89
99, 109, 103, 93, 100, 97
101, 111, 105, 91, 99, 94
93, 101, 97, 87, 93, 91
95, 103, 99, 87, 93, 89
98, 107, 102, 93, 99, 96
101, 110, 105, 91, 99, 94
91, 99, 95, 87, 93, 89
94, 103, 97, 87, 93, 89
99, 109, 103, 93, 100, 97
101, 111, 105, 91, 109, 94
93, 101, 97, 87, 95, 91
95, 107, 99, 87, 93, 89
101, 111, 105, 91, 112, 94
99, 105, 101, 93, 99, 96
93, 103, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 109, 105, 91, 98, 94
99, 108, 103, 93, 99, 97
95, 103, 99, 87, 93, 89
93, 102, 97, 87, 93, 91
101, 109, 105, 91, 98, 94
99, 107, 101, 93, 99, 97
93, 101, 97, 87, 93, 89
91, 144, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 107, 103, 93, 100, 97
95, 103, 99, 85, 93, 89
93, 99, 95, 87, 94, 91
95, 103, 99, 87, 93, 89
93, 101, 96, 87, 95, 91
101, 109, 105, 91, 107, 94
99, 107, 103, 93, 101, 97
93, 103, 97, 87, 93, 89
92, 101, 96, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 114, 101, 93, 99, 96
95, 103, 99, 87, 93, 89
93, 101, 97, 87, 94, 91
101, 110, 105, 91, 99, 93
99, 108, 103, 93, 101, 97
94, 103, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 111, 105, 91, 99, 94
98, 107, 102, 93, 99, 97
93, 101, 96, 87, 95, 91
95, 103, 99, 87, 95, 89
99, 107, 103, 93, 100, 97
101, 117, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
97, 107, 102, 93, 99, 96
101, 109, 105, 91, 97, 94
93, 101, 97, 87, 95, 91
95, 105, 99, 87, 93, 89
99, 109, 103, 93, 101, 97
101, 111, 105, 91, 98, 94
91, 99, 95, 87, 93, 89
94, 101, 97, 85, 93, 89
98, 107, 102, 93, 99, 96
101, 116, 105, 91, 97, 94
101, 110, 105, 91, 99, 94
99, 107, 103, 94, 101, 97
95, 102, 98, 87, 93, 89
93, 103, 96, 87, 94, 91
101, 109, 105, 91, 99, 94
99, 107, 101, 93, 99, 96
93, 101, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 109, 103, 93, 101, 97
95, 103, 99, 87, 93, 89
93, 109, 97, 87, 93, 91
101, 109, 105, 91, 98, 94
99, 107, 102, 93, 100, 97
93, 103, 98, 87, 93, 89
91, 100, 95, 85, 93, 89
99, 107, 103, 93, 101, 97
101, 111, 105, 91, 97, 94
93, 102, 97, 87, 93, 91
95, 104, 99, 87, 93, 89
97, 106, 101, 93, 99, 96
101, 117, 105, 91, 107, 94
91, 99, 95, 87, 93, 89
93, 100, 97, 87, 93, 89
99, 107, 103, 93, 99, 97
101, 110, 105, 91, 98, 95
93, 101, 97, 87, 95, 91
95, 103, 99, 87, 93, 89
97, 107, 102, 93, 99, 95
101, 109, 105, 91, 97, 94
91, 105, 96, 87, 93, 89
94, 102, 97, 87, 93, 89
99, 109, 103, 93, 101, 97
101, 109, 105, 91, 109, 95
93, 101, 96, 87, 95, 91
95, 104, 99, 87, 93, 89
99, 105, 102, 93, 99, 96
101, 109, 105, 91, 97, 94
91, 99, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
99, 107, 103, 93, 100, 97
101, 110, 105, 91, 107, 94
93, 102, 97, 87, 95, 91
95, 103, 99, 86, 93, 89
97, 107, 102, 93, 99, 96
101, 118, 105, 91, 103, 94
91, 100, 95, 85, 93, 89
93, 103, 97, 87, 93, 89
101, 109, 105, 91, 98, 95
99, 107, 103, 93, 99, 97
95, 103, 99, 85, 93, 89
93, 102, 97, 87, 95, 91
101, 110, 105, 91, 98, 94
99, 105, 101, 93, 99, 96
93, 102, 97, 87, 93, 89
91, 99, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 115, 103, 93, 101, 97
95, 105, 99, 87, 93, 89
93, 102, 97, 87, 95, 91
101, 109, 105, 91, 99, 94
98, 105, 101, 93, 99, 95
95, 103, 98, 86, 93, 89
91, 101, 95, 85, 93, 89
93, 101, 96, 87, 93, 91
95, 103, 98, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 111, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
94, 110, 97, 87, 99, 89
97, 105, 101, 93, 99, 95
101, 111, 105, 91, 97, 95
93, 101, 97, 87, 94, 91
95, 103, 99, 87, 93, 89
99, 109, 103, 93, 100, 97
101, 109, 105, 91, 97, 94
91, 107, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
97, 107, 102, 93, 99, 96
101, 111, 105, 91, 97, 94
95, 103, 98, 87, 93, 89
93, 107, 97, 87, 93, 91
101, 109, 105, 91, 99, 94
99, 109, 103, 93, 100, 97
94, 103, 98, 85, 93, 89
91, 101, 95, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 105, 101, 93, 99, 96
95, 103, 99, 87, 93, 89
93, 103, 97, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 107, 103, 93, 101, 97
93, 101, 97, 87, 93, 89
91, 108, 95, 87, 103, 89
101, 110, 105, 91, 99, 94
99, 107, 101, 93, 99, 96
101, 109, 105, 91, 101, 94
99, 106, 101, 93, 99, 96
93, 105, 97, 87, 93, 89
91, 100, 95, 87, 97, 89
101, 111, 105, 91, 99, 95
99, 108, 103, 93, 100, 97
95, 104, 99, 87, 97, 89
93, 101, 96, 87, 95, 91
101, 111, 105, 91, 99, 95
99, 114, 101, 93, 103, 95
93, 101, 97, 87, 93, 89
91, 105, 95, 87, 93, 89
101, 109, 105, 91, 98, 94
99, 108, 103, 93, 101, 97
95, 102, 98, 87, 93, 89
93, 103, 97, 87, 95, 91
97, 107, 101, 93, 99, 97
101, 119, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
95, 103, 97, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 122, 105, 91, 97, 95
93, 101, 97, 87, 93, 91
95, 103, 98, 87, 95, 89
97, 106, 101, 93, 99, 97
101, 110, 105, 91, 98, 94
91, 99, 95, 87, 93, 89
93, 103, 97, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 109, 105, 91, 97, 94
93, 102, 97, 87, 95, 91
95, 105, 99, 87, 93, 89
93, 103, 98, 87, 93, 89
91, 109, 95, 87, 93, 89
101, 111, 105, 91, 99, 94
99, 108, 101, 93, 99, 95
95, 103, 99, 87, 93, 89
93, 99, 95, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 108, 103, 93, 101, 97
93, 103, 97, 87, 93, 89
91, 101, 95, 87, 93, 89
101, 110, 105, 91, 99, 94
99, 107, 101, 93, 99, 96
95, 103, 98, 87, 93, 89
93, 111, 96, 87, 94, 91
101, 111, 105, 91, 99, 94
99, 109, 103, 93, 101, 97
91, 101, 95, 87, 93, 89
93, 101, 97, 87, 93, 89
97, 107, 101, 93, 99, 96
101, 111, 106, 91, 97, 95
93, 101, 97, 87, 95, 91
95, 103, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 111, 105, 91, 97, 94
91, 99, 95, 85, 93, 89
93, 142, 97, 87, 93, 89
97, 107, 102, 93, 99, 97
101, 111, 105, 91, 97, 94
93, 101, 96, 87, 94, 91
95, 102, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 110, 105, 91, 99, 94
93, 101, 97, 87, 94, 89
91, 98, 95, 87, 93, 89
101, 109, 105, 91, 99, 94
99, 107, 102, 93, 99, 96
95, 103, 99, 87, 93, 89
93, 109, 96, 87, 93, 91
101, 115, 105, 91, 99, 94
99, 108, 103, 93, 99, 97
93, 103, 97, 85, 93, 89
91, 99, 95, 87, 93, 89
101, 109, 105, 91, 98, 94
99, 107, 101, 93, 99, 96
95, 105, 99, 87, 93, 89
93, 101, 97, 87, 95, 91
101, 111, 105, 91, 99, 94
99, 107, 103, 93, 101, 97
91, 99, 95, 87, 93, 89
93, 109, 97, 87, 93, 89
97, 106, 101, 93, 99, 96
101, 110, 105, 91, 97, 95
93, 101, 97, 87, 95, 91
95, 104, 99, 87, 93, 89
99, 107, 103, 93, 99, 97
101, 108, 105, 91, 97, 94
91, 101, 95, 87, 93, 89
95, 103, 97, 87, 93, 89
98, 106, 101, 93, 99, 96
101, 109, 105, 91, 97, 94
93, 101, 97, 87, 95, 91
95, 109, 99, 87, 93, 89
99, 107, 103, 93, 101, 97
101, 108, 105, 91, 97, 94
101, 110, 105, 91, 99, 94
99, 107, 102, 93, 99, 96
93, 103, 97, 87, 93, 89
91, 100, 95, 87, 93, 89
101, 111, 105, 91, 97, 94
99, 109, 103, 93, 101, 97
95, 101, 98, 87, 93, 89
93, 101, 95, 87, 93, 91
101, 109, 105, 91, 99, 94
99, 113, 101, 93, 99, 95
94, 103, 98, 85, 93, 89
91, 101, 95, 87, 93, 89
101, 111, 105, 91, 98, 94
99, 107, 103, 93, 101, 97
95, 103, 99, 87, 93, 89
93, 99, 96, 87, 95, 91
97, 112, 101, 93, 99, 96
101, 110, 105, 91, 97, 94
91, 99, 95, 87, 93, 89
