hmin4, hmax4, hmed4, mmin4, mmax4, mmed4
99, 107, 103, 85, 91, 88
89, 98, 93, 83, 89, 85
97, 105, 101, 91, 99, 95
101, 109, 104, 89, 97, 93
99, 114, 103, 87, 93, 89
89, 97, 93, 85, 91, 87
97, 105, 101, 91, 98, 95
101, 113, 105, 89, 97, 93
97, 107, 101, 91, 98, 95
101, 108, 105, 89, 95, 93
99, 113, 103, 87, 93, 89
89, 96, 93, 85, 91, 87
97, 106, 101, 91, 98, 95
99, 108, 103, 89, 96, 92
97, 104, 101, 85, 91, 88
89, 98, 93, 83, 89, 85
97, 112, 101, 91, 98, 95
101, 110, 105, 91, 97, 95
99, 107, 103, 85, 92, 89
89, 97, 93, 85, 91, 87
97, 107, 101, 91, 99, 95
100, 107, 103, 89, 97, 93
97, 116, 102, 85, 92, 87
89, 98, 93, 83, 89, 85
101, 124, 105, 91, 97, 93
99, 107, 101, 91, 98, 95
89, 97, 93, 85, 91, 87
99, 105, 102, 85, 93, 89
99, 113, 103, 89, 101, 93
99, 106, 101, 91, 98, 95
89, 99, 93, 83, 89, 85
97, 105, 101, 85, 95, 88
101, 108, 105, 89, 97, 93
99, 112, 101, 91, 98, 95
89, 97, 93, 85, 100, 87
99, 106, 103, 87, 95, 91
103, 111, 107, 91, 98, 95
97, 108, 102, 91, 99, 95
87, 95, 93, 83, 93, 89
101, 110, 104, 87, 93, 91
99, 112, 103, 87, 93, 89
89, 98, 93, 85, 93, 89
101, 109, 104, 93, 101, 97
101, 108, 105, 89, 97, 93
97, 105, 101, 85, 91, 89
89, 98, 93, 83, 89, 85
99, 110, 101, 91, 99, 95
101, 110, 104, 91, 99, 95
101, 109, 105, 89, 95, 91
89, 100, 93, 85, 91, 87
98, 107, 101, 93, 101, 97
104, 111, 107, 93, 99, 97
101, 115, 104, 87, 93, 91
89, 98, 94, 83, 89, 86
97, 106, 101, 91, 99, 95
101, 109, 103, 89, 96, 92
89, 97, 93, 85, 97, 87
99, 109, 103, 85, 95, 89
104, 118, 107, 93, 99, 95
99, 108, 103, 91, 99, 95
89, 97, 93, 83, 91, 87
101, 119, 105, 87, 95, 91
101, 111, 105, 89, 97, 93
99, 107, 102, 91, 99, 95
89, 105, 93, 85, 89, 87
99, 108, 102, 85, 99, 89
101, 110, 105, 91, 99, 95
101, 110, 105, 95, 101, 97
89, 99, 93, 83, 89, 87
98, 106, 101, 85, 93, 89
103, 116, 107, 91, 99, 95
97, 109, 101, 91, 98, 95
89, 97, 93, 85, 93, 89
103, 111, 105, 89, 95, 91
101, 110, 105, 91, 97, 94
99, 108, 102, 95, 101, 97
91, 100, 95, 85, 91, 89
97, 106, 101, 85, 91, 87
99, 110, 104, 91, 107, 95
101, 111, 105, 93, 101, 97
89, 102, 93, 83, 89, 87
99, 106, 103, 85, 98, 89
101, 109, 105, 91, 97, 94
99, 105, 101, 91, 98, 95
89, 97, 93, 83, 91, 86
99, 107, 102, 85, 93, 89
103, 112, 107, 91, 99, 95
97, 109, 103, 91, 104, 95
99, 107, 103, 87, 95, 89
91, 103, 95, 87, 93, 89
98, 109, 103, 91, 99, 95
101, 108, 105, 91, 99, 95
101, 109, 104, 87, 94, 91
89, 99, 93, 83, 101, 86
99, 106, 101, 91, 101, 97
103, 111, 106, 91, 99, 95
99, 111, 103, 87, 93, 89
89, 97, 93, 85, 93, 89
101, 121, 105, 93, 101, 97
101, 122, 105, 89, 97, 93
97, 111, 103, 87, 97, 91
91, 104, 95, 85, 93, 89
101, 119, 105, 94, 101, 97
103, 117, 107, 91, 109, 95
103, 117, 107, 93, 99, 96
101, 115, 105, 95, 101, 97
89, 107, 93, 85, 91, 87
99, 109, 103, 87, 95, 91
103, 117, 107, 91, 99, 95
99, 138, 102, 91, 98, 95
89, 100, 93, 83, 91, 89
101, 115, 104, 87, 94, 91
103, 119, 107, 93, 99, 95
101, 113, 105, 95, 130, 97
91, 108, 95, 87, 93, 89
101, 134, 105, 89, 95, 91
103, 120, 107, 91, 99, 95
101, 116, 104, 95, 101, 97
91, 103, 95, 85, 93, 89
101, 113, 104, 87, 95, 91
101, 115, 105, 93, 101, 97
104, 117, 108, 93, 99, 95
101, 115, 105, 89, 95, 91
91, 105, 95, 87, 93, 89
101, 114, 105, 93, 101, 97
103, 138, 107, 91, 99, 95
101, 115, 104, 87, 95, 91
91, 105, 95, 85, 91, 89
101, 115, 105, 93, 101, 97
103, 116, 107, 93, 99, 96
101, 137, 105, 89, 95, 91
91, 106, 95, 87, 93, 89
101, 116, 105, 94, 101, 97
103, 115, 107, 91, 99, 95
101, 117, 105, 87, 95, 91
89, 105, 93, 83, 89, 85
97, 110, 101, 85, 93, 89
91, 103, 95, 85, 91, 89
97, 130, 103, 91, 98, 95
101, 112, 103, 91, 97, 95
101, 117, 105, 89, 95, 91
89, 109, 93, 85, 90, 87
97, 109, 101, 93, 103, 97
105, 118, 107, 93, 99, 96
101, 120, 104, 87, 93, 91
89, 106, 94, 83, 105, 85
97, 116, 101, 91, 101, 95
103, 138, 107, 91, 99, 95
99, 125, 104, 85, 93, 89
89, 103, 93, 85, 93, 88
101, 114, 105, 93, 101, 98
101, 116, 105, 91, 101, 93
89, 103, 93, 83, 91, 88
101, 113, 104, 87, 93, 91
103, 115, 107, 91, 99, 95
101, 127, 105, 94, 101, 97
91, 106, 95, 87, 93, 89
103, 114, 105, 89, 95, 91
104, 117, 107, 93, 99, 96
101, 113, 105, 95, 101, 97
91, 107, 95, 85, 92, 89
101, 121, 104, 87, 95, 91
103, 119, 107, 91, 99, 95
101, 132, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
102, 144, 105, 89, 95, 91
104, 117, 108, 93, 99, 96
101, 113, 105, 95, 101, 97
101, 113, 105, 93, 101, 97
103, 115, 106, 91, 99, 95
101, 116, 104, 87, 102, 91
91, 102, 95, 85, 93, 89
101, 115, 105, 93, 101, 98
104, 116, 107, 93, 99, 95
101, 114, 105, 89, 95, 91
92, 107, 95, 87, 93, 89
101, 132, 105, 93, 101, 97
103, 117, 107, 91, 99, 95
101, 114, 104, 87, 94, 91
91, 104, 95, 85, 93, 89
101, 113, 105, 93, 109, 97
103, 116, 107, 93, 99, 96
101, 129, 105, 89, 95, 91
91, 103, 95, 85, 93, 89
103, 116, 106, 91, 99, 95
101, 115, 105, 95, 101, 97
91, 112, 95, 85, 93, 89
101, 118, 104, 87, 95, 91
103, 117, 107, 93, 99, 96
101, 114, 105, 95, 101, 97
91, 107, 95, 85, 93, 89
103, 115, 105, 89, 95, 91
103, 115, 107, 91, 99, 95
101, 119, 105, 95, 103, 97
91, 105, 95, 85, 91, 89
101, 114, 104, 87, 95, 91
103, 119, 107, 93, 99, 96
101, 114, 105, 95, 101, 97
91, 109, 95, 87, 93, 89
101, 116, 105, 89, 95, 91
101, 115, 104, 87, 99, 91
91, 107, 95, 85, 91, 89
101, 112, 105, 93, 101, 97
103, 118, 106, 91, 106, 95
101, 117, 105, 89, 95, 92
92, 122, 95, 87, 93, 89
101, 113, 105, 93, 103, 97
104, 122, 108, 93, 99, 95
101, 109, 104, 87, 93, 91
89, 101, 93, 83, 89, 86
99, 107, 102, 91, 101, 97
103, 111, 107, 91, 99, 95
99, 109, 103, 87, 92, 89
89, 96, 93, 85, 93, 89
101, 116, 105, 94, 101, 97
101, 111, 105, 89, 96, 93
89, 98, 93, 85, 91, 88
101, 111, 105, 87, 95, 91
103, 111, 107, 91, 98, 95
101, 109, 105, 95, 109, 97
91, 101, 96, 87, 93, 89
102, 114, 105, 89, 97, 91
103, 112, 107, 93, 99, 96
101, 109, 104, 95, 101, 97
91, 101, 95, 85, 91, 89
101, 109, 104, 87, 100, 91
103, 113, 107, 91, 99, 95
101, 109, 105, 95, 101, 97
91, 101, 95, 87, 97, 89
102, 111, 105, 89, 95, 91
103, 111, 107, 93, 99, 96
101, 109, 105, 95, 107, 97
101, 110, 105, 93, 101, 97
103, 111, 107, 91, 99, 95
99, 109, 103, 85, 91, 89
89, 97, 92, 83, 101, 87
101, 107, 105, 93, 101, 97
101, 114, 105, 91, 96, 93
99, 108, 103, 87, 95, 91
91, 101, 95, 87, 93, 89
97, 110, 102, 91, 98, 95
99, 109, 104, 91, 99, 95
101, 107, 104, 87, 93, 91
89, 103, 93, 83, 90, 86
99, 108, 102, 93, 105, 97
105, 113, 108, 93, 99, 95
101, 109, 105, 89, 95, 91
91, 100, 95, 87, 93, 89
103, 113, 107, 91, 97, 95
101, 112, 105, 95, 101, 97
89, 99, 94, 83, 89, 85
97, 106, 102, 85, 93, 89
103, 116, 107, 93, 99, 96
99, 109, 103, 91, 98, 95
89, 98, 93, 85, 93, 88
103, 115, 105, 89, 95, 91
100, 111, 105, 89, 97, 93
97, 105, 101, 91, 101, 96
91, 99, 95, 85, 91, 89
98, 109, 103, 85, 91, 88
101, 111, 105, 91, 99, 95
101, 116, 105, 95, 101, 97
89, 101, 93, 85, 91, 87
99, 109, 103, 89, 95, 91
93, 101, 96, 87, 93, 89
99, 110, 103, 85, 93, 89
101, 111, 105, 93, 108, 96
101, 109, 105, 95, 101, 97
91, 107, 95, 85, 91, 89
101, 109, 104, 87, 95, 91
103, 110, 106, 91, 99, 95
101, 110, 105, 95, 101, 97
91, 101, 95, 87, 99, 89
101, 109, 105, 89, 95, 91
103, 113, 107, 93, 99, 96
99, 107, 104, 91, 103, 95
89, 97, 93, 83, 91, 87
101, 109, 104, 87, 94, 91
103, 111, 107, 91, 103, 95
101, 109, 104, 95, 101, 97
101, 110, 105, 89, 130, 95
89, 100, 94, 85, 93, 87
97, 106, 101, 91, 101, 97
105, 112, 107, 93, 99, 95
99, 111, 101, 85, 92, 88
89, 97, 93, 83, 91, 89
101, 109, 105, 93, 101, 97
101, 111, 104, 91, 97, 93
99, 109, 103, 89, 95, 91
91, 99, 95, 85, 93, 89
101, 111, 105, 93, 101, 97
104, 112, 107, 93, 104, 96
101, 107, 104, 87, 93, 91
91, 100, 95, 85, 91, 89
101, 109, 105, 93, 101, 97
103, 112, 107, 91, 99, 95
104, 113, 108, 93, 99, 95
99, 109, 103, 91, 99, 95
89, 99, 93, 83, 93, 87
102, 131, 105, 89, 95, 91
99, 111, 105, 89, 103, 93
99, 107, 101, 93, 101, 97
91, 103, 95, 85, 93, 89
99, 109, 103, 85, 91, 88
101, 108, 105, 91, 99, 97
101, 109, 105, 95, 101, 97
89, 110, 93, 85, 90, 87
99, 110, 103, 89, 95, 91
103, 112, 107, 91, 98, 95
101, 109, 105, 95, 101, 97
91, 99, 95, 85, 97, 89
101, 111, 105, 87, 95, 91
101, 109, 105, 93, 101, 97
103, 113, 108, 93, 105, 96
101, 110, 105, 89, 95, 91
93, 103, 95, 87, 93, 89
101, 109, 105, 93, 101, 97
103, 118, 107, 91, 99, 95
101, 109, 104, 87, 95, 91
89, 101, 94, 83, 97, 85
99, 107, 102, 91, 101, 95
103, 114, 107, 93, 99, 96
99, 111, 104, 85, 99, 89
89, 100, 93, 85, 93, 87
101, 109, 105, 93, 101, 97
101, 111, 104, 89, 103, 93
97, 107, 103, 85, 95, 89
91, 107, 95, 85, 91, 89
97, 110, 102, 91, 98, 95
101, 110, 105, 89, 99, 96
101, 111, 105, 89, 95, 91
89, 99, 93, 85, 91, 87
99, 107, 101, 93, 101, 97
103, 112, 107, 91, 99, 95
98, 109, 102, 85, 91, 88
89, 97, 91, 85, 103, 89
101, 109, 105, 93, 101, 97
103, 115, 107, 93, 99, 96
101, 111, 106, 89, 101, 91
92, 101, 95, 87, 93, 89
101, 109, 105, 93, 101, 97
103, 110, 106, 91, 99, 95
101, 110, 105, 87, 93, 91
91, 103, 95, 85, 91, 89
103, 117, 107, 93, 103, 96
101, 112, 105, 95, 101, 97
91, 106, 95, 87, 93, 89
99, 115, 103, 87, 93, 89
100, 114, 104, 89, 99, 95
101, 124, 105, 95, 101, 97
89, 114, 93, 83, 90, 87
97, 111, 101, 87, 93, 91
103, 117, 107, 93, 99, 96
101, 124, 105, 95, 101, 97
92, 105, 95, 87, 95, 89
101, 120, 105, 89, 95, 91
100, 140, 104, 89, 97, 93
99, 111, 102, 91, 107, 95
89, 109, 93, 83, 91, 87
101, 117, 104, 87, 93, 91
101, 113, 105, 89, 97, 91
92, 106, 95, 87, 93, 89
101, 117, 105, 93, 101, 97
101, 116, 105, 89, 110, 93
99, 115, 101, 85, 93, 91
91, 106, 95, 85, 91, 89
101, 115, 105, 94, 101, 98
103, 118, 106, 91, 97, 95
101, 138, 105, 89, 95, 91
91, 107, 95, 87, 93, 89
101, 113, 105, 94, 101, 97
103, 120, 107, 93, 99, 97
101, 121, 104, 87, 93, 91
91, 104, 95, 85, 93, 89
101, 114, 105, 93, 101, 97
103, 115, 107, 91, 99, 95
91, 106, 95, 87, 105, 89
101, 123, 105, 89, 93, 91
103, 118, 107, 93, 99, 95
101, 113, 105, 95, 111, 97
91, 109, 95, 85, 91, 89
101, 116, 105, 87, 93, 91
103, 115, 106, 91, 99, 95
101, 114, 105, 95, 101, 97
91, 104, 95, 87, 93, 89
102, 117, 105, 89, 95, 91
103, 120, 107, 93, 99, 96
101, 114, 105, 95, 101, 97
91, 103, 95, 85, 91, 89
101, 114, 104, 87, 103, 91
103, 116, 107, 91, 99, 95
101, 114, 105, 95, 101, 97
103, 117, 106, 91, 99, 95
101, 114, 105, 95, 101, 97
91, 118, 95, 85, 91, 89
101, 148, 104, 87, 93, 91
103, 118, 107, 93, 99, 96
101, 113, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
101, 115, 105, 89, 97, 91
103, 118, 107, 91, 98, 95
101, 116, 105, 95, 101, 97
91, 105, 95, 85, 92, 89
101, 115, 104, 87, 94, 91
103, 134, 107, 93, 99, 95
101, 114, 105, 95, 103, 97
91, 104, 95, 87, 93, 89
102, 115, 105, 89, 95, 91
101, 113, 105, 94, 101, 98
103, 115, 106, 91, 99, 95
101, 115, 104, 87, 93, 91
91, 111, 95, 85, 91, 89
101, 114, 105, 93, 101, 97
103, 115, 107, 93, 99, 96
101, 134, 105, 89, 95, 91
91, 104, 95, 87, 97, 89
101, 111, 105, 93, 101, 97
103, 116, 107, 91, 99, 95
101, 121, 104, 87, 115, 91
91, 105, 94, 85, 91, 89
101, 113, 105, 93, 101, 97
103, 119, 107, 93, 130, 97
101, 134, 105, 89, 95, 91
93, 107, 95, 87, 93, 89
91, 104, 95, 85, 101, 89
101, 117, 104, 87, 95, 91
102, 134, 107, 91, 99, 95
101, 130, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
101, 116, 105, 89, 95, 91
103, 117, 107, 93, 99, 96
101, 115, 104, 95, 101, 97
91, 105, 95, 85, 91, 89
101, 122, 104, 87, 93, 91
103, 115, 107, 91, 99, 95
101, 115, 105, 95, 101, 97
91, 107, 95, 87, 93, 89
101, 114, 105, 89, 97, 91
103, 121, 107, 93, 99, 96
101, 144, 105, 95, 102, 97
101, 138, 105, 87, 95, 91
91, 115, 95, 85, 91, 89
101, 113, 105, 93, 101, 97
103, 115, 106, 91, 99, 95
102, 141, 106, 89, 95, 91
91, 107, 95, 87, 93, 89
101, 128, 105, 93, 101, 97
104, 118, 107, 93, 101, 96
101, 115, 104, 87, 93, 91
91, 103, 95, 85, 91, 89
101, 113, 105, 94, 107, 97
103, 115, 107, 91, 99, 95
101, 116, 105, 89, 95, 91
93, 105, 95, 85, 97, 89
101, 113, 105, 93, 101, 98
104, 116, 107, 93, 99, 96
91, 107, 95, 85, 91, 89
101, 114, 104, 87, 93, 91
103, 117, 106, 91, 99, 95
101, 126, 105, 95, 101, 97
91, 103, 95, 87, 93, 89
102, 116, 105, 89, 95, 91
104, 138, 107, 93, 101, 95
101, 118, 104, 95, 103, 97
91, 104, 95, 85, 92, 89
101, 114, 104, 87, 93, 91
103, 137, 107, 91, 99, 95
101, 114, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
101, 115, 105, 89, 97, 91
104, 117, 108, 93, 99, 96
101, 112, 105, 95, 101, 97
101, 117, 104, 87, 93, 91
91, 105, 95, 85, 93, 89
101, 116, 105, 94, 101, 98
103, 130, 107, 91, 99, 95
102, 144, 107, 89, 97, 91
93, 105, 97, 87, 93, 89
101, 116, 105, 93, 101, 97
104, 117, 107, 93, 101, 97
101, 111, 104, 87, 93, 91
91, 105, 95, 85, 93, 89
101, 113, 105, 93, 101, 97
103, 119, 107, 91, 99, 95
101, 115, 105, 89, 95, 91
93, 105, 97, 87, 93, 89
101, 114, 105, 93, 101, 97
104, 117, 107, 93, 99, 96
103, 126, 106, 91, 99, 95
101, 113, 105, 95, 101, 97
91, 103, 95, 85, 93, 89
101, 130, 105, 87, 93, 91
103, 117, 107, 93, 101, 96
101, 113, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
101, 114, 105, 87, 98, 91
103, 118, 107, 91, 98, 95
101, 114, 105, 95, 101, 97
91, 103, 95, 85, 91, 88
101, 114, 104, 87, 95, 91
103, 117, 107, 93, 99, 95
101, 125, 105, 95, 101, 97
91, 105, 95, 87, 93, 89
101, 114, 105, 89, 95, 91
101, 115, 105, 93, 101, 97
103, 117, 106, 91, 103, 95
101, 115, 104, 87, 93, 91
