hmin6, hmax6, hmed6, mmin6, mmax6, mmed6
102, 111, 106, 91, 101, 96
101, 109, 105, 94, 101, 97
93, 105, 98, 90, 97, 94
96, 106, 100, 93, 101, 96
101, 110, 105, 90, 99, 94
98, 107, 103, 90, 97, 93
95, 105, 98, 91, 97, 94
97, 105, 101, 93, 101, 97
102, 116, 106, 90, 97, 94
98, 107, 102, 91, 99, 95
94, 101, 97, 91, 99, 94
97, 107, 100, 93, 101, 97
101, 110, 104, 91, 97, 94
98, 108, 102, 91, 99, 95
100, 110, 103, 97, 105, 100
95, 107, 99, 91, 97, 94
99, 107, 102, 91, 99, 95
102, 111, 107, 91, 99, 94
96, 107, 103, 96, 103, 99
96, 107, 100, 94, 101, 97
101, 109, 105, 93, 101, 96
104, 113, 108, 94, 101, 97
100, 109, 103, 97, 105, 100
97, 108, 101, 94, 101, 97
101, 111, 104, 94, 101, 97
105, 113, 109, 94, 101, 97
99, 109, 103, 93, 103, 97
93, 103, 97, 91, 99, 94
99, 111, 106, 92, 99, 96
102, 114, 108, 91, 97, 94
102, 111, 107, 90, 98, 94
98, 109, 103, 91, 97, 95
95, 103, 98, 90, 97, 94
97, 106, 101, 94, 103, 97
104, 114, 107, 93, 101, 97
101, 111, 106, 93, 100, 96
96, 107, 100, 92, 101, 97
100, 109, 103, 96, 103, 99
102, 115, 106, 90, 99, 94
98, 109, 103, 92, 101, 97
97, 107, 102, 93, 101, 97
98, 108, 103, 94, 101, 97
101, 113, 105, 93, 101, 97
102, 110, 106, 93, 100, 96
96, 107, 101, 93, 101, 97
96, 107, 101, 93, 99, 97
99, 107, 102, 91, 101, 97
105, 126, 109, 94, 109, 97
97, 107, 101, 94, 101, 97
94, 105, 99, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 101, 87, 95, 91
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 103, 91
95, 105, 99, 89, 95, 91
99, 107, 103, 89, 95, 91
95, 102, 99, 91, 99, 95
92, 100, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 102, 89, 95, 91
94, 102, 97, 89, 97, 93
91, 99, 94, 89, 95, 91
95, 105, 99, 89, 96, 93
99, 107, 103, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 101, 95, 89, 95, 91
97, 106, 100, 87, 95, 91
99, 107, 102, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
96, 103, 99, 89, 97, 93
99, 109, 103, 89, 95, 91
95, 101, 98, 91, 99, 95
93, 101, 96, 89, 95, 91
95, 103, 99, 87, 95, 91
99, 107, 102, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 103, 91
99, 107, 103, 89, 95, 91
95, 103, 99, 89, 95, 91
92, 99, 95, 89, 95, 91
95, 108, 99, 91, 99, 95
97, 110, 101, 89, 95, 91
96, 103, 99, 87, 101, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 107, 103, 89, 104, 91
95, 105, 99, 89, 95, 92
93, 101, 97, 89, 95, 91
95, 104, 98, 91, 99, 95
97, 107, 101, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 99, 93
95, 105, 99, 91, 99, 95
92, 109, 96, 89, 97, 91
96, 112, 99, 89, 95, 93
99, 109, 103, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 103, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 100, 95, 87, 93, 89
93, 103, 97, 87, 97, 93
99, 108, 103, 89, 95, 91
94, 102, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
96, 104, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
91, 100, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 100, 89, 95, 92
91, 98, 95, 89, 95, 91
93, 101, 97, 91, 97, 93
97, 105, 101, 89, 95, 91
95, 103, 99, 87, 93, 91
91, 101, 96, 89, 95, 91
95, 104, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 103, 99, 89, 106, 93
91, 99, 95, 89, 95, 91
95, 103, 97, 91, 97, 93
97, 107, 102, 89, 95, 91
95, 105, 100, 87, 95, 91
97, 106, 101, 89, 95, 91
96, 105, 100, 87, 94, 91
91, 101, 95, 89, 95, 91
95, 101, 97, 91, 108, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 101, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
98, 107, 101, 89, 95, 91
95, 104, 99, 88, 95, 91
91, 100, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 108, 103, 89, 95, 91
95, 105, 99, 89, 95, 91
93, 101, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
96, 103, 99, 87, 95, 91
98, 108, 101, 89, 95, 91
93, 103, 97, 91, 107, 93
91, 100, 95, 89, 95, 91
96, 104, 99, 89, 96, 93
99, 106, 102, 89, 95, 91
95, 104, 99, 91, 99, 95
91, 101, 95, 89, 95, 91
95, 105, 101, 87, 95, 91
99, 107, 101, 89, 95, 91
94, 103, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 104, 99, 89, 97, 92
99, 109, 103, 89, 102, 91
95, 101, 98, 91, 99, 95
91, 101, 95, 89, 95, 91
91, 101, 95, 89, 95, 91
93, 102, 97, 91, 97, 93
97, 107, 101, 89, 95, 91
93, 105, 99, 85, 92, 89
89, 97, 93, 85, 103, 89
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 100, 89, 95, 92
91, 101, 95, 89, 95, 91
93, 103, 98, 91, 97, 93
97, 107, 101, 89, 95, 91
95, 105, 100, 89, 93, 91
93, 101, 97, 89, 95, 91
95, 103, 99, 91, 98, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 103, 97, 91, 97, 93
91, 97, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 103, 99, 91, 99, 95
93, 99, 95, 89, 95, 91
95, 103, 99, 89, 97, 93
99, 109, 103, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 103, 99, 87, 95, 91
99, 107, 101, 89, 96, 91
95, 103, 99, 91, 99, 95
91, 101, 97, 89, 95, 91
95, 105, 99, 89, 95, 91
99, 109, 103, 89, 95, 91
91, 101, 95, 89, 97, 91
95, 103, 97, 91, 97, 93
97, 106, 101, 89, 95, 91
95, 103, 99, 87, 95, 91
93, 101, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 118, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
91, 99, 95, 87, 95, 91
94, 101, 97, 91, 97, 93
97, 106, 101, 89, 95, 91
95, 105, 100, 87, 95, 91
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 103, 98, 91, 97, 93
91, 99, 95, 89, 95, 91
96, 103, 99, 87, 95, 91
99, 107, 102, 89, 107, 91
95, 103, 99, 91, 99, 95
93, 99, 95, 89, 95, 91
95, 104, 99, 89, 95, 93
99, 108, 103, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 98, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 105, 101, 89, 105, 91
95, 102, 99, 91, 97, 95
91, 100, 95, 89, 95, 91
95, 103, 99, 89, 95, 92
99, 107, 103, 89, 95, 91
97, 105, 101, 89, 95, 91
95, 103, 99, 87, 95, 91
91, 99, 95, 89, 95, 91
93, 102, 97, 90, 97, 93
99, 107, 103, 89, 95, 91
96, 105, 100, 89, 95, 92
93, 101, 95, 89, 96, 91
95, 103, 98, 91, 99, 95
97, 115, 102, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 106, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
95, 103, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 103, 99, 89, 97, 93
99, 108, 103, 89, 97, 91
95, 103, 99, 91, 99, 95
91, 101, 96, 89, 95, 91
96, 105, 100, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 87, 95, 91
95, 105, 99, 89, 95, 92
99, 108, 103, 89, 95, 91
95, 104, 99, 91, 99, 95
93, 101, 97, 89, 95, 91
95, 103, 99, 91, 98, 95
91, 101, 95, 89, 95, 91
95, 104, 99, 89, 97, 93
99, 107, 103, 89, 95, 91
93, 102, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
96, 104, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 103, 97, 89, 95, 91
96, 103, 99, 89, 95, 91
99, 106, 102, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 104, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 99, 95, 89, 95, 91
95, 111, 99, 91, 99, 95
99, 107, 102, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 98, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
97, 105, 101, 89, 95, 91
96, 105, 99, 87, 97, 91
92, 101, 95, 89, 95, 91
95, 103, 98, 91, 99, 95
99, 108, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
93, 103, 97, 91, 107, 93
97, 107, 102, 89, 95, 91
95, 105, 99, 87, 95, 91
95, 105, 100, 89, 97, 92
99, 109, 103, 89, 95, 91
95, 104, 99, 91, 99, 95
91, 99, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 98, 95, 89, 95, 91
96, 105, 99, 89, 95, 93
99, 107, 103, 89, 95, 91
95, 103, 98, 91, 99, 95
93, 99, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
98, 104, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 99, 94, 89, 95, 91
99, 108, 103, 89, 95, 91
96, 105, 99, 89, 95, 92
92, 99, 95, 89, 95, 91
95, 109, 98, 91, 99, 95
97, 107, 102, 89, 95, 91
96, 105, 100, 87, 94, 91
91, 101, 95, 89, 95, 91
94, 103, 97, 91, 97, 93
99, 108, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
98, 109, 102, 89, 95, 91
95, 105, 99, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 107, 93
99, 109, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 99, 95, 89, 95, 91
95, 104, 99, 91, 99, 95
97, 107, 101, 85, 95, 89
93, 101, 97, 85, 92, 89
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 109, 103, 89, 107, 91
95, 105, 99, 89, 95, 92
93, 101, 96, 89, 95, 91
95, 104, 99, 91, 99, 95
97, 107, 101, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
95, 105, 99, 89, 95, 92
99, 107, 103, 89, 95, 91
95, 102, 99, 91, 99, 95
91, 101, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 103, 97, 91, 97, 94
91, 99, 95, 89, 95, 91
95, 105, 99, 89, 96, 92
99, 109, 103, 89, 95, 91
95, 103, 99, 91, 99, 95
93, 101, 97, 88, 109, 91
95, 105, 99, 87, 95, 91
99, 107, 102, 89, 95, 91
93, 101, 97, 89, 97, 93
91, 99, 95, 89, 95, 91
91, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 101, 95, 89, 95, 91
93, 107, 97, 91, 97, 93
97, 105, 101, 89, 106, 91
97, 105, 100, 87, 95, 91
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
91, 100, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
98, 107, 101, 89, 95, 91
95, 103, 99, 87, 95, 91
95, 102, 99, 91, 97, 95
91, 101, 96, 89, 95, 91
95, 105, 99, 89, 97, 93
99, 107, 103, 89, 95, 91
93, 101, 97, 89, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 99, 95, 89, 95, 91
95, 105, 101, 89, 95, 92
100, 108, 103, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 105, 91
95, 105, 100, 87, 95, 91
99, 107, 102, 89, 95, 91
95, 104, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 103, 98, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 99, 89, 95, 92
99, 107, 103, 89, 95, 91
95, 103, 99, 91, 98, 95
93, 101, 96, 89, 95, 91
95, 106, 100, 87, 95, 91
99, 107, 101, 89, 95, 91
94, 103, 98, 91, 97, 94
91, 99, 95, 87, 95, 91
95, 105, 99, 89, 97, 92
99, 108, 103, 89, 95, 91
95, 102, 99, 91, 99, 95
93, 99, 96, 89, 95, 91
97, 107, 102, 89, 95, 91
95, 103, 99, 87, 95, 91
91, 99, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 108, 103, 87, 95, 91
95, 105, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
95, 104, 99, 91, 99, 95
97, 107, 102, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 100, 95, 89, 107, 91
93, 103, 97, 91, 97, 93
99, 107, 103, 89, 95, 91
95, 105, 100, 89, 97, 92
93, 99, 95, 89, 95, 91
95, 103, 99, 91, 98, 95
93, 102, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
96, 105, 100, 87, 95, 91
99, 109, 102, 89, 95, 91
95, 105, 99, 91, 99, 95
93, 101, 96, 89, 95, 91
96, 106, 100, 89, 110, 93
99, 109, 103, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 105, 101, 89, 96, 91
95, 103, 99, 91, 99, 95
93, 102, 97, 89, 95, 91
95, 105, 99, 89, 95, 91
99, 109, 103, 89, 95, 91
91, 100, 95, 89, 95, 91
94, 101, 97, 91, 97, 93
98, 107, 102, 89, 95, 91
96, 103, 99, 87, 95, 91
91, 101, 96, 87, 95, 91
95, 102, 99, 91, 99, 95
99, 109, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
91, 100, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
97, 107, 101, 89, 95, 91
95, 103, 99, 87, 95, 91
91, 99, 95, 89, 95, 91
95, 102, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
95, 104, 99, 87, 95, 91
99, 105, 101, 89, 103, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 103, 99, 89, 97, 92
99, 107, 103, 89, 95, 91
95, 101, 98, 91, 99, 95
91, 101, 96, 89, 95, 91
95, 111, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 101, 97, 89, 97, 93
91, 101, 95, 89, 95, 91
96, 105, 99, 89, 97, 92
99, 107, 102, 89, 95, 91
95, 102, 99, 91, 98, 95
92, 101, 96, 89, 95, 91
97, 106, 101, 89, 95, 91
95, 104, 100, 87, 95, 91
91, 99, 95, 89, 95, 91
94, 103, 97, 91, 97, 93
99, 109, 103, 89, 95, 91
96, 105, 99, 89, 97, 92
91, 101, 96, 87, 105, 91
95, 102, 99, 91, 99, 95
97, 106, 101, 89, 95, 91
95, 103, 99, 87, 95, 91
91, 97, 95, 89, 95, 91
93, 101, 97, 90, 99, 93
99, 109, 103, 89, 95, 91
95, 103, 99, 89, 96, 92
92, 100, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
93, 101, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 103, 98, 91, 99, 95
91, 101, 95, 89, 95, 91
95, 105, 99, 89, 97, 92
99, 107, 103, 89, 95, 91
93, 103, 97, 91, 97, 94
91, 99, 95, 89, 95, 91
95, 105, 101, 87, 95, 91
99, 106, 101, 89, 95, 91
95, 102, 99, 91, 99, 95
92, 99, 95, 87, 95, 91
96, 105, 99, 89, 95, 91
99, 109, 103, 89, 95, 91
91, 99, 95, 89, 95, 91
93, 111, 97, 91, 97, 93
97, 106, 101, 89, 95, 91
97, 105, 101, 87, 95, 91
92, 101, 95, 87, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
96, 105, 99, 89, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
98, 105, 101, 89, 95, 91
95, 105, 99, 87, 95, 91
91, 100, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
99, 108, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
97, 105, 101, 89, 95, 91
97, 105, 101, 87, 94, 91
91, 100, 95, 89, 95, 91
94, 103, 97, 91, 97, 93
99, 107, 102, 89, 95, 91
95, 105, 99, 89, 97, 92
92, 101, 95, 89, 95, 91
95, 103, 98, 91, 99, 95
98, 105, 101, 89, 95, 91
95, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
95, 105, 99, 89, 96, 93
99, 109, 103, 89, 95, 91
95, 104, 99, 91, 99, 95
91, 107, 95, 89, 100, 91
95, 105, 99, 87, 95, 91
99, 114, 101, 87, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 105, 99, 89, 95, 92
99, 108, 103, 89, 97, 91
95, 101, 99, 91, 98, 95
91, 100, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 103, 97, 91, 97, 94
91, 101, 95, 89, 95, 91
93, 99, 95, 89, 95, 91
95, 103, 99, 91, 98, 95
99, 108, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
93, 101, 97, 91, 97, 93
97, 107, 101, 89, 95, 91
95, 104, 100, 87, 93, 91
93, 100, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
96, 103, 99, 89, 97, 92
91, 99, 95, 89, 95, 91
95, 101, 97, 91, 97, 93
98, 107, 102, 89, 95, 91
95, 105, 99, 87, 95, 91
95, 103, 99, 91, 99, 95
93, 99, 95, 89, 95, 91
95, 105, 100, 89, 96, 93
99, 107, 103, 89, 95, 91
93, 103, 97, 91, 107, 93
91, 101, 95, 89, 95, 91
95, 103, 99, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 105, 99, 91, 99, 95
91, 101, 97, 89, 95, 91
95, 105, 99, 89, 95, 91
99, 109, 103, 89, 95, 91
93, 110, 97, 89, 97, 93
91, 99, 94, 89, 95, 91
95, 106, 101, 87, 95, 91
99, 105, 101, 89, 95, 91
95, 104, 99, 91, 99, 95
92, 101, 95, 89, 105, 91
95, 105, 99, 89, 97, 93
99, 106, 103, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 101, 89, 105, 91
95, 103, 99, 91, 99, 95
93, 101, 96, 89, 95, 91
95, 105, 99, 89, 97, 92
99, 107, 103, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
91, 101, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 109, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
95, 103, 97, 91, 97, 93
97, 105, 101, 89, 95, 91
96, 103, 100, 87, 93, 91
93, 100, 95, 89, 95, 91
95, 104, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 103, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
93, 103, 97, 91, 107, 93
98, 107, 102, 89, 95, 91
95, 103, 99, 87, 95, 91
95, 103, 99, 89, 97, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 91, 99, 95
93, 99, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 105, 99, 89, 95, 92
99, 109, 104, 89, 95, 91
95, 103, 99, 91, 98, 95
93, 103, 96, 89, 109, 91
96, 182, 100, 87, 102, 91
99, 107, 101, 89, 95, 91
94, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
99, 109, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
92, 101, 95, 89, 95, 91
95, 103, 98, 91, 99, 95
97, 107, 101, 89, 95, 91
96, 105, 100, 87, 95, 91
91, 101, 95, 89, 95, 91
94, 103, 97, 91, 107, 93
99, 109, 103, 89, 95, 91
95, 105, 99, 89, 95, 91
92, 101, 96, 89, 95, 91
95, 103, 98, 91, 99, 95
95, 107, 100, 85, 93, 89
93, 102, 97, 85, 95, 89
91, 99, 95, 89, 95, 91
93, 102, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 103, 97, 91, 97, 93
97, 107, 102, 89, 95, 91
97, 104, 100, 87, 95, 91
93, 99, 95, 89, 95, 91
95, 104, 99, 91, 99, 95
99, 107, 103, 89, 106, 91
95, 103, 99, 89, 95, 91
91, 97, 95, 89, 95, 91
95, 103, 97, 91, 97, 93
98, 107, 102, 89, 95, 91
95, 103, 99, 87, 95, 91
91, 99, 95, 87, 95, 91
95, 103, 99, 91, 98, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
94, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 104, 99, 87, 95, 91
99, 107, 102, 89, 95, 91
95, 103, 98, 91, 98, 95
91, 99, 95, 89, 95, 91
95, 103, 99, 89, 95, 92
99, 108, 103, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 99, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 107, 101, 89, 95, 91
95, 101, 98, 91, 99, 95
93, 99, 96, 89, 95, 91
95, 105, 99, 89, 96, 92
99, 106, 103, 89, 95, 91
97, 105, 101, 89, 95, 91
95, 105, 100, 87, 94, 91
91, 99, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 101, 95, 89, 95, 91
95, 101, 98, 91, 99, 95
97, 113, 101, 89, 95, 91
95, 105, 99, 87, 93, 91
91, 101, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 109, 103, 89, 104, 91
95, 105, 100, 89, 95, 91
92, 101, 96, 89, 105, 91
95, 101, 98, 91, 99, 95
97, 105, 100, 87, 95, 91
99, 105, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 103, 99, 89, 96, 92
99, 107, 103, 89, 95, 91
95, 104, 99, 91, 99, 95
91, 99, 95, 89, 95, 91
95, 105, 100, 87, 95, 91
99, 106, 101, 89, 95, 91
93, 103, 97, 91, 97, 93
91, 101, 95, 89, 95, 91
95, 105, 99, 89, 97, 93
99, 107, 102, 89, 95, 91
95, 112, 98, 91, 99, 95
93, 101, 96, 89, 95, 91
99, 107, 102, 89, 95, 91
96, 103, 100, 87, 93, 91
91, 101, 95, 89, 95, 91
95, 101, 97, 91, 97, 93
99, 109, 103, 89, 95, 91
95, 104, 99, 89, 95, 92
93, 101, 97, 89, 95, 91
95, 104, 99, 91, 99, 95
97, 107, 101, 89, 95, 91
96, 105, 101, 87, 95, 91
91, 99, 95, 89, 95, 91
93, 103, 97, 91, 97, 93
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 101, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
96, 105, 100, 87, 95, 91
99, 117, 102, 89, 95, 91
94, 103, 98, 89, 97, 93
91, 99, 95, 89, 95, 91
96, 105, 99, 89, 97, 92
99, 106, 102, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 102, 95, 89, 95, 91
95, 103, 99, 87, 95, 91
99, 107, 101, 89, 95, 91
93, 101, 97, 91, 97, 93
91, 98, 95, 89, 95, 91
95, 104, 99, 89, 95, 92
99, 108, 103, 89, 95, 91
95, 103, 99, 91, 108, 95
92, 101, 96, 89, 95, 91
91, 101, 95, 89, 95, 91
93, 101, 97, 91, 97, 93
97, 106, 101, 89, 95, 91
95, 105, 99, 87, 94, 91
92, 103, 97, 89, 95, 91
95, 101, 98, 91, 99, 95
99, 107, 103, 89, 95, 91
96, 103, 99, 89, 95, 92
91, 99, 95, 89, 95, 91
93, 101, 97, 89, 97, 93
97, 105, 101, 89, 95, 91
95, 103, 99, 87, 94, 91
93, 101, 96, 89, 95, 91
95, 103, 99, 91, 99, 95
99, 107, 103, 89, 95, 91
95, 105, 99, 89, 95, 92
93, 102, 97, 91, 97, 93
91, 98, 95, 89, 95, 91
95, 105, 99, 87, 95, 91
