hmin4, hmax4, hmed4, mmin4, mmax4, mmed4
95, 103, 99, 85, 92, 89
92, 100, 95, 81, 87, 83
83, 97, 87, 79, 93, 83
93, 101, 97, 87, 101, 91
95, 103, 99, 85, 91, 88
85, 93, 89, 79, 85, 83
94, 101, 97, 81, 95, 85
95, 105, 99, 85, 91, 89
93, 101, 97, 87, 93, 91
83, 91, 87, 79, 85, 81
93, 101, 97, 81, 87, 83
94, 107, 99, 85, 91, 87
93, 100, 97, 87, 93, 91
85, 99, 89, 79, 87, 83
93, 101, 97, 81, 88, 85
95, 103, 99, 85, 93, 89
93, 102, 97, 87, 93, 91
85, 93, 89, 79, 85, 81
93, 100, 97, 81, 87, 83
94, 107, 99, 85, 91, 87
93, 101, 97, 87, 93, 91
93, 101, 97, 87, 93, 90
95, 109, 101, 85, 91, 89
93, 103, 98, 81, 88, 85
85, 93, 89, 79, 86, 83
93, 102, 97, 87, 94, 91
95, 103, 99, 85, 91, 87
93, 109, 97, 81, 95, 85
85, 97, 87, 79, 85, 81
93, 102, 97, 87, 101, 91
95, 103, 99, 85, 91, 89
93, 103, 97, 81, 88, 85
85, 93, 89, 79, 86, 83
93, 100, 97, 87, 94, 91
95, 104, 99, 85, 91, 87
93, 100, 95, 81, 87, 83
83, 91, 87, 79, 85, 81
95, 103, 100, 85, 92, 89
93, 100, 97, 87, 93, 91
85, 97, 89, 79, 86, 83
94, 103, 97, 81, 89, 85
95, 103, 99, 85, 91, 87
93, 102, 97, 87, 101, 91
83, 99, 87, 79, 91, 83
93, 103, 99, 81, 87, 83
95, 110, 99, 85, 92, 89
93, 102, 97, 87, 109, 91
85, 94, 89, 79, 86, 83
94, 109, 97, 81, 88, 85
95, 104, 101, 85, 99, 88
93, 101, 97, 87, 94, 91
83, 98, 87, 79, 85, 81
93, 101, 97, 81, 96, 84
95, 111, 100, 85, 99, 89
93, 102, 97, 87, 93, 91
85, 93, 89, 79, 86, 83
93, 102, 97, 81, 89, 85
95, 104, 101, 85, 91, 88
93, 107, 97, 87, 93, 91
83, 93, 87, 79, 85, 81
93, 101, 96, 81, 87, 83
95, 105, 100, 85, 93, 89
93, 101, 97, 87, 93, 91
85, 99, 89, 79, 87, 83
95, 101, 98, 81, 88, 85
95, 103, 99, 83, 91, 88
93, 105, 97, 87, 93, 91
83, 91, 87, 79, 85, 81
93, 102, 97, 81, 87, 83
93, 101, 97, 87, 94, 91
95, 105, 99, 85, 92, 89
93, 105, 97, 81, 88, 85
85, 93, 89, 79, 87, 83
93, 103, 97, 87, 94, 91
95, 107, 99, 85, 91, 87
92, 108, 96, 81, 101, 90
83, 93, 87, 79, 85, 81
93, 107, 97, 87, 101, 91
95, 112, 99, 85, 92, 89
93, 103, 97, 81, 95, 85
85, 94, 89, 79, 87, 83
93, 107, 98, 87, 94, 91
95, 103, 99, 85, 91, 88
93, 101, 97, 81, 88, 83
83, 99, 87, 79, 85, 81
85, 93, 89, 79, 86, 83
94, 108, 98, 81, 88, 85
95, 103, 100, 85, 92, 89
94, 103, 99, 87, 94, 91
83, 97, 87, 79, 86, 81
92, 100, 96, 81, 87, 83
94, 103, 99, 85, 91, 89
93, 101, 97, 87, 93, 91
85, 93, 89, 79, 91, 83
94, 103, 97, 81, 88, 85
95, 103, 99, 85, 93, 89
93, 101, 97, 87, 93, 91
83, 92, 87, 79, 85, 81
93, 101, 96, 81, 87, 83
93, 103, 99, 85, 91, 88
93, 105, 97, 87, 93, 90
93, 103, 97, 81, 89, 85
85, 91, 89, 79, 85, 83
93, 101, 97, 87, 94, 91
96, 111, 102, 85, 99, 89
93, 101, 97, 81, 87, 83
85, 97, 89, 79, 85, 81
93, 101, 97, 87, 94, 91
95, 104, 99, 85, 91, 88
93, 102, 97, 81, 88, 85
85, 93, 89, 79, 93, 83
93, 101, 97, 87, 94, 91
95, 104, 100, 85, 92, 89
93, 101, 97, 81, 87, 83
85, 93, 89, 79, 85, 81
93, 102, 97, 87, 93, 91
95, 103, 99, 85, 91, 87
93, 101, 97, 87, 93, 91
95, 104, 99, 85, 91, 87
93, 106, 97, 81, 87, 83
83, 103, 88, 79, 85, 81
93, 101, 97, 87, 101, 91
95, 103, 99, 85, 93, 89
93, 109, 97, 81, 88, 85
85, 99, 89, 81, 93, 83
93, 100, 97, 87, 94, 91
95, 114, 99, 85, 91, 87
93, 107, 97, 81, 93, 83
85, 99, 89, 79, 93, 87
93, 108, 97, 87, 93, 91
95, 113, 101, 85, 91, 89
93, 109, 97, 81, 95, 85
85, 93, 89, 79, 86, 83
93, 111, 99, 85, 91, 87
93, 101, 97, 87, 101, 91
83, 93, 89, 79, 85, 81
93, 114, 96, 81, 87, 83
95, 103, 99, 85, 91, 89
93, 101, 97, 87, 93, 91
85, 105, 89, 79, 87, 83
94, 102, 97, 81, 95, 85
95, 103, 99, 85, 91, 87
93, 113, 97, 87, 94, 91
83, 91, 87, 79, 91, 81
93, 100, 97, 81, 87, 83
95, 110, 99, 85, 91, 89
93, 101, 97, 87, 103, 91
85, 93, 89, 79, 86, 83
93, 116, 98, 81, 88, 85
92, 100, 96, 81, 95, 83
85, 91, 88, 79, 85, 81
93, 108, 97, 87, 93, 90
95, 102, 98, 85, 99, 88
93, 103, 97, 81, 94, 85
85, 105, 89, 79, 86, 83
93, 102, 97, 87, 101, 91
95, 105, 99, 85, 92, 89
93, 108, 97, 81, 87, 83
85, 93, 87, 79, 91, 81
93, 102, 97, 87, 94, 91
95, 118, 99, 85, 91, 87
93, 102, 97, 81, 95, 85
85, 93, 89, 79, 87, 83
93, 105, 97, 87, 94, 91
95, 104, 99, 85, 103, 89
83, 93, 87, 79, 85, 81
93, 107, 97, 81, 87, 83
95, 103, 99, 85, 99, 89
93, 100, 97, 87, 93, 91
85, 97, 89, 79, 86, 83
94, 103, 98, 81, 95, 85
95, 103, 99, 85, 92, 89
93, 111, 97, 87, 94, 91
83, 91, 87, 79, 91, 81
93, 101, 97, 81, 87, 83
94, 109, 99, 85, 91, 87
93, 103, 97, 87, 101, 91
85, 93, 89, 79, 86, 83
94, 111, 97, 81, 88, 85
95, 104, 99, 85, 99, 95
93, 101, 97, 87, 93, 91
93, 107, 97, 87, 94, 91
95, 103, 99, 85, 99, 89
93, 101, 97, 81, 87, 83
85, 96, 87, 79, 85, 81
93, 101, 97, 87, 101, 91
95, 105, 99, 85, 92, 89
93, 107, 97, 81, 95, 85
85, 101, 93, 79, 99, 83
93, 101, 97, 87, 94, 91
95, 111, 99, 85, 91, 88
92, 108, 96, 81, 93, 83
85, 91, 89, 79, 85, 81
93, 107, 97, 87, 101, 91
95, 118, 100, 85, 99, 89
93, 101, 97, 81, 89, 85
85, 93, 89, 79, 86, 83
94, 109, 99, 85, 91, 87
93, 101, 97, 87, 93, 91
85, 91, 87, 79, 85, 81
93, 107, 96, 81, 87, 83
95, 105, 99, 85, 92, 89
93, 101, 97, 87, 94, 91
85, 103, 89, 79, 91, 83
93, 101, 97, 81, 89, 85
95, 103, 99, 83, 91, 87
93, 108, 97, 87, 94, 91
83, 92, 87, 79, 85, 81
93, 100, 96, 81, 87, 83
95, 111, 100, 85, 91, 89
93, 100, 97, 87, 98, 91
85, 93, 89, 79, 86, 83
94, 107, 97, 81, 89, 85
92, 100, 97, 81, 87, 83
83, 98, 87, 79, 85, 81
93, 107, 97, 87, 101, 91
95, 102, 98, 85, 90, 87
93, 108, 97, 81, 88, 85
85, 99, 89, 79, 92, 83
93, 101, 97, 87, 93, 91
95, 111, 99, 85, 92, 89
92, 111, 96, 81, 87, 83
85, 91, 87, 79, 85, 81
93, 108, 97, 87, 94, 91
95, 110, 99, 85, 98, 87
93, 108, 97, 81, 93, 85
85, 182, 89, 79, 87, 83
93, 107, 97, 87, 94, 91
95, 104, 100, 85, 105, 89
85, 99, 87, 79, 85, 81
93, 110, 96, 81, 87, 83
95, 104, 99, 85, 98, 89
93, 100, 97, 87, 93, 91
85, 98, 89, 79, 87, 83
94, 103, 98, 81, 95, 85
95, 104, 99, 85, 91, 89
93, 107, 97, 87, 94, 91
85, 92, 88, 79, 91, 81
92, 101, 96, 81, 88, 83
93, 109, 99, 83, 91, 87
93, 100, 96, 87, 101, 91
85, 93, 89, 79, 86, 83
94, 109, 97, 81, 88, 85
95, 111, 99, 85, 104, 89
93, 100, 97, 87, 93, 91
95, 107, 99, 85, 91, 89
93, 101, 97, 87, 99, 91
85, 92, 89, 79, 87, 83
93, 101, 97, 81, 87, 85
94, 104, 99, 85, 99, 87
93, 102, 99, 87, 93, 91
83, 91, 87, 79, 85, 81
93, 101, 97, 81, 87, 83
95, 111, 101, 85, 93, 89
93, 101, 97, 87, 94, 91
85, 100, 89, 79, 93, 83
94, 102, 97, 81, 88, 85
94, 103, 99, 85, 91, 88
93, 100, 97, 87, 93, 91
85, 93, 88, 79, 85, 81
93, 102, 97, 81, 87, 83
93, 100, 97, 87, 94, 91
95, 111, 100, 85, 92, 89
93, 103, 97, 81, 88, 85
85, 91, 89, 79, 87, 83
93, 107, 97, 87, 93, 91
95, 103, 99, 85, 91, 87
93, 100, 96, 81, 87, 83
85, 101, 88, 79, 85, 81
93, 106, 97, 87, 101, 91
95, 111, 99, 85, 91, 89
93, 102, 97, 81, 88, 85
85, 93, 89, 79, 93, 83
93, 101, 97, 87, 93, 91
95, 103, 98, 85, 96, 88
92, 100, 95, 81, 115, 83
83, 91, 87, 79, 85, 81
85, 92, 89, 79, 86, 83
94, 102, 97, 81, 88, 85
95, 110, 100, 85, 253, 89
93, 107, 97, 87, 101, 91
83, 92, 87, 79, 91, 81
93, 100, 96, 81, 87, 83
94, 107, 99, 85, 91, 87
93, 101, 97, 87, 93, 91
85, 93, 89, 79, 87, 83
94, 102, 97, 81, 88, 85
95, 103, 99, 85, 92, 89
93, 107, 97, 87, 94, 91
83, 91, 87, 79, 85, 81
93, 101, 97, 81, 87, 83
95, 107, 99, 85, 91, 87
93, 103, 97, 87, 93, 91
93, 102, 97, 81, 88, 85
85, 92, 89, 79, 86, 83
93, 102, 99, 87, 99, 91
95, 103, 99, 85, 91, 89
92, 100, 95, 81, 87, 83
83, 92, 87, 79, 85, 81
93, 105, 97, 87, 93, 91
95, 103, 99, 85, 92, 88
93, 101, 97, 81, 88, 85
85, 95, 90, 79, 87, 83
93, 101, 97, 87, 101, 91
97, 111, 103, 85, 91, 89
92, 101, 96, 81, 87, 83
83, 93, 87, 79, 93, 81
93, 101, 97, 87, 94, 91
95, 104, 99, 85, 91, 87
93, 100, 97, 81, 88, 85
85, 93, 89, 79, 87, 83
93, 106, 97, 87, 93, 91
97, 103, 100, 85, 93, 89
92, 105, 96, 81, 87, 83
83, 91, 87, 79, 85, 81
93, 102, 97, 87, 93, 91
95, 103, 99, 85, 91, 87
93, 101, 97, 81, 97, 85
85, 91, 89, 79, 86, 83
93, 100, 97, 87, 93, 91
96, 104, 99, 85, 99, 89
92, 101, 97, 81, 87, 83
83, 91, 87, 79, 85, 81
93, 101, 97, 87, 94, 91
95, 107, 99, 85, 91, 88
85, 99, 89, 79, 89, 83
93, 102, 97, 81, 89, 85
95, 117, 99, 85, 91, 89
93, 107, 97, 87, 95, 91
83, 91, 87, 79, 85, 81
93, 107, 97, 81, 95, 87
94, 111, 99, 83, 91, 87
93, 100, 97, 87, 101, 91
85, 91, 89, 79, 86, 83
93, 112, 97, 81, 88, 85
95, 103, 99, 85, 98, 89
93, 99, 97, 87, 94, 91
83, 103, 88, 79, 85, 81
93, 108, 96, 81, 87, 83
94, 103, 98, 83, 91, 87
93, 101, 97, 87, 93, 91
93, 100, 97, 87, 99, 91
95, 104, 99, 85, 91, 89
93, 102, 97, 81, 88, 85
85, 93, 89, 79, 86, 83
93, 101, 97, 87, 93, 91
95, 109, 99, 85, 253, 88
92, 109, 96, 81, 93, 83
85, 93, 87, 79, 85, 81
93, 108, 97, 87, 93, 91
96, 104, 99, 85, 99, 89
93, 102, 98, 81, 88, 85
85, 98, 89, 79, 86, 83
93, 101, 97, 87, 101, 91
95, 103, 99, 85, 91, 88
92, 111, 95, 81, 93, 83
85, 101, 95, 79, 89, 81
95, 113, 99, 85, 99, 89
93, 108, 97, 87, 93, 91
85, 100, 93, 79, 87, 83
94, 102, 97, 83, 94, 85
94, 105, 99, 85, 91, 88
93, 108, 97, 87, 94, 91
83, 93, 89, 79, 91, 81
93, 99, 96, 81, 88, 83
95, 110, 101, 85, 92, 89
93, 100, 97, 87, 253, 91
85, 92, 89, 79, 86, 83
93, 107, 97, 81, 88, 85
95, 104, 101, 85, 99, 88
93, 101, 97, 87, 93, 91
83, 104, 89, 79, 85, 81
93, 99, 95, 81, 93, 84
83, 92, 88, 79, 85, 81
93, 107, 96, 81, 87, 83
95, 103, 99, 85, 99, 88
95, 102, 99, 87, 94, 91
85, 99, 89, 79, 93, 83
93, 101, 97, 81, 95, 85
95, 112, 99, 85, 101, 95
93, 115, 97, 87, 93, 91
83, 91, 87, 79, 91, 81
93, 101, 97, 81, 88, 83
94, 110, 99, 85, 90, 87
93, 100, 97, 87, 105, 91
85, 94, 91, 79, 86, 83
94, 108, 97, 81, 88, 85
95, 103, 99, 85, 100, 89
93, 101, 97, 87, 94, 91
92, 107, 95, 81, 87, 83
83, 99, 87, 79, 91, 81
93, 101, 97, 87, 93, 91
95, 114, 99, 85, 91, 88
94, 107, 99, 81, 93, 85
85, 91, 89, 79, 86, 83
93, 111, 97, 87, 93, 91
95, 109, 99, 85, 99, 89
93, 100, 95, 81, 87, 83
85, 97, 87, 79, 85, 81
93, 100, 96, 87, 101, 91
95, 102, 98, 85, 91, 87
93, 107, 97, 81, 88, 85
85, 91, 89, 79, 93, 83
93, 100, 97, 87, 94, 91
95, 109, 99, 85, 91, 89
94, 111, 105, 85, 91, 87
93, 102, 97, 87, 101, 91
83, 91, 87, 79, 85, 81
93, 107, 97, 81, 87, 83
95, 103, 99, 85, 92, 89
93, 99, 97, 87, 93, 91
85, 99, 89, 79, 86, 83
93, 101, 97, 81, 89, 85
95, 104, 101, 85, 91, 87
93, 107, 97, 87, 93, 91
85, 93, 89, 79, 86, 81
93, 101, 97, 81, 87, 83
95, 111, 100, 85, 91, 89
93, 100, 97, 87, 94, 91
85, 94, 89, 79, 87, 83
93, 111, 97, 81, 89, 85
93, 109, 97, 87, 101, 91
95, 104, 99, 85, 91, 87
92, 107, 96, 81, 87, 83
83, 91, 87, 79, 93, 81
93, 100, 96, 87, 93, 91
95, 111, 99, 85, 92, 89
95, 103, 99, 81, 95, 85
85, 93, 89, 79, 93, 83
93, 109, 97, 87, 93, 91
95, 109, 99, 85, 92, 87
92, 100, 96, 81, 87, 83
85, 97, 87, 79, 85, 81
93, 107, 97, 87, 99, 91
96, 111, 99, 85, 97, 89
93, 101, 97, 81, 89, 85
85, 99, 89, 79, 87, 83
94, 102, 99, 85, 91, 87
93, 105, 97, 87, 93, 91
83, 98, 88, 79, 85, 81
93, 102, 97, 81, 87, 83
95, 111, 99, 85, 91, 89
93, 107, 97, 87, 93, 91
85, 92, 89, 79, 86, 83
93, 108, 97, 81, 88, 85
95, 110, 99, 85, 91, 87
93, 100, 97, 87, 94, 91
85, 91, 87, 79, 85, 81
93, 107, 96, 81, 87, 83
95, 103, 99, 85, 91, 89
93, 106, 97, 87, 93, 91
85, 99, 89, 79, 87, 83
94, 101, 97, 81, 88, 85
93, 108, 97, 87, 93, 91
95, 110, 99, 85, 91, 87
93, 102, 99, 81, 93, 84
83, 97, 87, 79, 85, 81
93, 106, 97, 87, 94, 91
95, 103, 99, 85, 101, 89
93, 102, 97, 81, 88, 85
85, 97, 89, 79, 86, 83
93, 101, 97, 87, 101, 91
95, 104, 101, 85, 91, 87
93, 106, 96, 81, 87, 83
85, 93, 87, 79, 91, 81
93, 101, 97, 87, 94, 91
95, 117, 99, 85, 91, 89
95, 103, 99, 81, 95, 85
85, 99, 89, 79, 87, 83
83, 97, 87, 79, 85, 81
93, 102, 97, 81, 93, 84
95, 103, 99, 83, 91, 87
93, 142, 97, 87, 94, 91
85, 94, 89, 79, 93, 83
93, 103, 98, 81, 89, 85
95, 111, 99, 85, 92, 89
93, 101, 96, 87, 101, 91
83, 91, 87, 79, 85, 81
93, 116, 98, 81, 93, 83
93, 103, 99, 85, 97, 88
93, 101, 97, 87, 95, 91
85, 99, 89, 79, 86, 83
93, 102, 97, 81, 95, 85
95, 103, 99, 85, 92, 89
93, 108, 97, 87, 93, 91
93, 101, 97, 81, 95, 84
85, 91, 88, 79, 85, 81
93, 107, 97, 87, 93, 91
