hmin3, hmax3, hmed3, mmin3, mmax3, mmed3
85, 93, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
92, 106, 95, 81, 95, 85
89, 105, 92, 81, 87, 85
85, 92, 89, 81, 88, 85
83, 96, 87, 81, 87, 85
85, 91, 88, 81, 88, 85
83, 99, 86, 81, 88, 85
92, 106, 95, 81, 93, 84
89, 98, 93, 81, 97, 85
85, 101, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
91, 99, 95, 81, 88, 85
89, 105, 93, 81, 87, 85
85, 92, 87, 81, 94, 85
83, 91, 87, 81, 88, 85
92, 106, 95, 81, 87, 83
89, 98, 94, 81, 94, 85
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 87, 84
92, 99, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
83, 96, 87, 81, 88, 85
83, 98, 88, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 107, 95, 81, 87, 83
83, 91, 87, 81, 95, 85
85, 257, 89, 81, 95, 85
89, 98, 93, 81, 87, 85
91, 106, 95, 81, 88, 85
83, 89, 85, 81, 93, 85
85, 94, 91, 81, 88, 85
89, 104, 92, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 91, 87, 81, 93, 85
85, 99, 91, 81, 88, 85
89, 96, 93, 81, 95, 85
92, 101, 97, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 98, 94, 81, 97, 85
85, 112, 88, 81, 88, 85
83, 97, 87, 81, 88, 85
92, 99, 95, 83, 95, 85
89, 97, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
91, 107, 95, 81, 87, 83
89, 104, 93, 81, 87, 85
85, 93, 88, 81, 95, 85
83, 92, 89, 81, 88, 85
92, 105, 95, 81, 89, 85
89, 98, 93, 81, 94, 85
85, 101, 89, 81, 88, 85
83, 99, 87, 81, 88, 85
89, 97, 93, 81, 95, 85
91, 98, 95, 81, 88, 83
83, 96, 87, 81, 88, 85
85, 91, 87, 81, 93, 85
89, 98, 93, 81, 88, 85
91, 106, 95, 81, 88, 85
83, 91, 87, 81, 94, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 100, 95, 81, 93, 85
83, 91, 85, 81, 88, 85
83, 99, 88, 81, 88, 85
89, 101, 93, 81, 94, 85
91, 105, 95, 81, 95, 85
83, 99, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
92, 109, 95, 81, 87, 83
89, 104, 93, 81, 88, 85
85, 91, 88, 81, 95, 85
83, 91, 88, 81, 88, 85
91, 105, 95, 81, 88, 85
89, 97, 93, 81, 94, 85
85, 101, 89, 81, 87, 85
83, 95, 87, 81, 88, 85
91, 106, 95, 81, 87, 83
89, 96, 92, 81, 88, 85
85, 99, 88, 81, 88, 85
83, 97, 87, 81, 88, 85
93, 101, 97, 81, 89, 85
89, 105, 93, 81, 87, 85
85, 101, 89, 81, 88, 85
83, 91, 87, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 99, 95, 81, 95, 85
83, 91, 86, 81, 88, 85
85, 97, 88, 81, 87, 85
89, 96, 93, 81, 95, 85
91, 99, 95, 81, 88, 85
83, 97, 87, 81, 88, 85
85, 95, 89, 81, 95, 85
89, 96, 93, 81, 87, 85
91, 105, 95, 81, 87, 83
83, 91, 87, 81, 88, 85
83, 94, 88, 81, 87, 85
89, 105, 93, 81, 87, 85
91, 99, 95, 81, 89, 85
83, 93, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
85, 255, 89, 81, 94, 85
83, 90, 87, 81, 88, 85
91, 107, 95, 81, 87, 83
89, 96, 93, 81, 95, 85
85, 100, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
92, 101, 97, 81, 94, 85
89, 99, 93, 81, 87, 85
85, 99, 88, 81, 88, 85
83, 90, 85, 81, 93, 85
92, 100, 95, 81, 87, 83
89, 103, 93, 81, 88, 85
85, 94, 89, 81, 95, 85
83, 101, 87, 81, 87, 85
92, 107, 95, 81, 88, 85
89, 98, 93, 81, 95, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 87, 85
89, 95, 93, 81, 94, 85
91, 99, 95, 81, 88, 83
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
83, 92, 89, 81, 95, 85
85, 93, 89, 81, 95, 89
89, 105, 93, 81, 87, 85
91, 99, 95, 81, 93, 85
83, 92, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 99, 93, 81, 95, 85
91, 99, 95, 81, 89, 85
89, 105, 93, 81, 87, 85
91, 98, 95, 81, 95, 85
83, 91, 87, 81, 88, 85
85, 99, 89, 81, 88, 85
89, 96, 92, 81, 95, 85
91, 99, 95, 81, 88, 83
83, 97, 87, 81, 88, 85
83, 93, 89, 81, 95, 85
91, 97, 93, 81, 87, 85
91, 105, 95, 81, 88, 85
83, 91, 87, 81, 88, 85
85, 101, 89, 81, 88, 85
89, 104, 93, 81, 87, 85
91, 99, 95, 81, 87, 83
