hmin6, hmax6, hmed6, mmin6, mmax6, mmed6
85, 93, 87, 81, 91, 85
91, 101, 95, 81, 88, 85
89, 99, 93, 81, 89, 85
85, 105, 89, 81, 89, 85
89, 97, 93, 85, 91, 87
91, 109, 94, 81, 88, 85
89, 97, 92, 81, 88, 85
83, 99, 87, 81, 105, 85
87, 103, 91, 85, 273, 88
91, 107, 97, 81, 99, 89
95, 110, 99, 89, 97, 92
92, 100, 95, 89, 99, 91
87, 112, 97, 85, 98, 88
91, 107, 101, 81, 101, 91
89, 97, 92, 81, 88, 85
83, 99, 87, 81, 95, 85
87, 94, 91, 83, 91, 87
85, 93, 88, 81, 88, 85
87, 103, 90, 83, 91, 87
91, 98, 94, 81, 88, 85
89, 103, 92, 81, 93, 85
85, 99, 89, 81, 88, 85
87, 96, 91, 85, 91, 87
91, 105, 95, 81, 88, 85
89, 103, 93, 83, 93, 85
85, 93, 87, 81, 88, 85
87, 111, 90, 85, 90, 87
91, 99, 95, 81, 95, 85
89, 95, 91, 81, 87, 85
85, 99, 89, 81, 88, 85
89, 96, 92, 85, 100, 89
91, 108, 95, 81, 106, 91
89, 101, 92, 81, 89, 85
87, 101, 90, 85, 97, 87
83, 93, 87, 81, 89, 85
89, 102, 92, 81, 88, 85
91, 99, 94, 81, 95, 85
87, 111, 91, 85, 91, 88
85, 97, 89, 81, 88, 85
89, 96, 93, 81, 91, 85
92, 100, 95, 81, 88, 85
87, 94, 89, 83, 91, 87
83, 91, 87, 81, 95, 85
89, 102, 94, 81, 97, 85
91, 99, 94, 81, 88, 85
87, 95, 91, 85, 93, 87
85, 94, 89, 81, 89, 85
89, 97, 93, 83, 89, 85
91, 105, 95, 81, 89, 85
91, 105, 94, 81, 112, 85
89, 103, 93, 81, 93, 85
85, 93, 87, 81, 88, 85
87, 101, 89, 83, 91, 87
91, 112, 101, 81, 89, 85
89, 97, 92, 83, 96, 85
85, 99, 88, 81, 88, 85
87, 101, 91, 85, 97, 88
91, 99, 94, 81, 104, 87
89, 96, 93, 81, 88, 85
85, 95, 87, 81, 101, 85
87, 93, 89, 83, 91, 87
91, 107, 95, 81, 88, 85
89, 96, 92, 81, 95, 85
85, 94, 89, 81, 88, 85
87, 105, 91, 85, 94, 87
89, 97, 93, 81, 119, 85
91, 99, 95, 81, 88, 85
87, 95, 89, 83, 90, 87
83, 93, 87, 81, 89, 85
87, 98, 93, 81, 89, 85
91, 107, 95, 81, 88, 85
87, 95, 91, 85, 91, 87
85, 94, 89, 81, 89, 85
89, 98, 93, 81, 88, 85
91, 99, 94, 81, 87, 85
87, 99, 90, 83, 91, 87
83, 93, 87, 81, 95, 85
87, 95, 92, 83, 89, 85
91, 99, 95, 81, 88, 85
87, 96, 91, 85, 91, 87
85, 93, 89, 81, 89, 85
91, 99, 94, 81, 89, 85
89, 97, 93, 81, 103, 85
83, 98, 87, 81, 88, 85
87, 103, 90, 83, 91, 87
92, 101, 95, 81, 87, 85
89, 103, 92, 81, 88, 85
85, 97, 89, 81, 93, 85
87, 95, 91, 85, 91, 87
91, 106, 94, 81, 89, 85
89, 97, 92, 81, 88, 85
85, 93, 87, 81, 88, 85
87, 95, 89, 83, 91, 87
91, 100, 95, 81, 103, 85
89, 107, 93, 81, 89, 85
85, 93, 88, 81, 88, 85
87, 95, 91, 85, 98, 88
89, 98, 92, 81, 88, 85
91, 104, 94, 81, 89, 85
87, 101, 90, 83, 99, 87
83, 93, 88, 81, 88, 85
89, 103, 93, 81, 89, 85
91, 99, 95, 81, 89, 85
87, 96, 91, 85, 91, 87
85, 109, 94, 81, 89, 85
89, 97, 92, 81, 95, 85
91, 99, 94, 81, 88, 85
87, 102, 91, 83, 91, 87
85, 93, 88, 81, 101, 91
87, 95, 92, 83, 89, 85
91, 107, 95, 81, 88, 85
87, 96, 91, 85, 99, 88
85, 99, 89, 81, 88, 85
83, 97, 87, 81, 89, 85
87, 95, 90, 83, 99, 87
91, 98, 93, 81, 88, 85
89, 103, 93, 81, 89, 85
85, 93, 89, 81, 95, 85
87, 96, 91, 85, 91, 87
91, 105, 95, 81, 88, 85
89, 128, 93, 83, 270, 91
83, 97, 87, 81, 93, 85
87, 101, 91, 83, 90, 87
91, 98, 93, 81, 95, 85
89, 97, 92, 81, 88, 85
85, 98, 89, 81, 88, 85
87, 95, 91, 85, 100, 89
91, 100, 95, 81, 88, 85
89, 103, 93, 83, 89, 85
87, 94, 89, 83, 98, 88
83, 105, 87, 81, 88, 85
89, 103, 93, 81, 97, 85
91, 104, 95, 83, 109, 91
87, 95, 91, 85, 91, 87
85, 99, 89, 81, 88, 85
89, 98, 93, 83, 89, 85
91, 99, 95, 81, 88, 85
87, 97, 90, 83, 97, 87
83, 91, 87, 81, 89, 85
89, 97, 93, 81, 87, 85
91, 99, 95, 81, 88, 85
87, 97, 91, 85, 91, 87
85, 99, 88, 81, 88, 85
87, 98, 93, 83, 91, 85
92, 113, 95, 81, 89, 85
87, 104, 92, 81, 89, 85
91, 99, 95, 81, 118, 85
87, 95, 91, 85, 91, 87
85, 99, 89, 81, 88, 85
89, 105, 93, 81, 95, 85
91, 99, 94, 81, 89, 85
87, 101, 90, 83, 90, 87
83, 91, 87, 81, 97, 85
87, 97, 93, 83, 89, 85
92, 113, 96, 81, 88, 85
87, 95, 91, 85, 107, 87
85, 93, 89, 81, 88, 85
89, 102, 93, 81, 88, 85
91, 99, 95, 81, 91, 85
87, 276, 91, 83, 90, 87
83, 99, 92, 81, 88, 85
91, 100, 95, 81, 95, 85
89, 97, 93, 81, 89, 85
85, 101, 88, 81, 88, 85
89, 95, 91, 85, 91, 88
91, 99, 95, 81, 87, 85
89, 104, 93, 81, 88, 85
85, 93, 89, 81, 88, 85
87, 94, 90, 83, 90, 87
92, 99, 95, 81, 97, 85
89, 97, 92, 81, 89, 85
85, 93, 88, 81, 95, 85
89, 96, 91, 85, 97, 89
91, 98, 94, 81, 88, 85
89, 113, 92, 81, 87, 85
85, 93, 87, 81, 91, 85
87, 95, 91, 83, 91, 87
87, 95, 91, 85, 100, 87
85, 92, 89, 81, 94, 85
89, 95, 92, 81, 89, 85
91, 105, 95, 81, 88, 85
87, 93, 89, 83, 95, 87
83, 93, 87, 81, 88, 85
89, 105, 92, 81, 87, 85
91, 99, 94, 81, 89, 85
87, 276, 91, 85, 91, 87
85, 99, 89, 81, 88, 85
89, 96, 93, 81, 89, 85
91, 106, 95, 81, 88, 85
87, 112, 91, 83, 91, 87
85, 93, 87, 81, 88, 85
89, 103, 93, 81, 87, 85
91, 103, 95, 81, 89, 85
85, 93, 89, 81, 88, 85
87, 101, 91, 85, 99, 88
92, 99, 95, 81, 89, 85
89, 97, 93, 81, 95, 85
83, 97, 87, 81, 88, 85
87, 95, 90, 83, 91, 87
91, 98, 95, 81, 88, 85
89, 97, 92, 81, 95, 85
85, 94, 89, 81, 88, 85
87, 95, 91, 85, 91, 87
91, 105, 95, 81, 88, 85
89, 97, 93, 81, 89, 85
85, 97, 87, 81, 89, 85
87, 103, 91, 83, 99, 93
91, 99, 95, 81, 88, 85
89, 103, 92, 81, 88, 85
85, 93, 89, 81, 95, 85
87, 255, 91, 85, 99, 88
91, 101, 95, 81, 99, 85
89, 97, 93, 81, 89, 85
83, 91, 87, 81, 88, 85
87, 102, 89, 85, 90, 87
91, 104, 94, 81, 88, 85
89, 96, 93, 81, 87, 85
85, 101, 89, 81, 88, 85
87, 103, 91, 85, 91, 87
91, 101, 95, 81, 88, 85
89, 103, 92, 83, 89, 85
83, 93, 87, 81, 95, 85
87, 94, 91, 83, 91, 87
91, 109, 94, 81, 88, 85
89, 97, 92, 81, 95, 85
87, 95, 91, 85, 91, 87
85, 99, 89, 81, 88, 85
87, 97, 93, 81, 95, 85
91, 108, 95, 81, 88, 85
87, 101, 90, 83, 91, 87
83, 91, 87, 81, 95, 85
89, 103, 92, 81, 88, 85
91, 104, 94, 81, 88, 85
87, 95, 91, 83, 99, 88
85, 97, 89, 81, 89, 85
88, 102, 93, 83, 97, 85
91, 101, 95, 83, 95, 85
87, 95, 91, 83, 90, 87
83, 97, 87, 81, 89, 85
89, 97, 92, 81, 105, 85
91, 97, 93, 81, 88, 85
91, 105, 95, 81, 88, 85
89, 96, 93, 81, 99, 85
85, 93, 89, 81, 89, 85
87, 95, 91, 85, 91, 87
91, 98, 95, 81, 97, 85
89, 96, 91, 81, 88, 85
83, 93, 87, 81, 88, 85
87, 95, 91, 83, 90, 87
91, 99, 95, 81, 89, 85
89, 97, 92, 83, 89, 85
85, 99, 88, 81, 88, 85
87, 97, 91, 85, 91, 87
91, 98, 95, 81, 90, 85
89, 97, 92, 81, 88, 85
83, 97, 87, 81, 89, 85
87, 94, 90, 83, 93, 87
89, 101, 92, 81, 88, 85
91, 101, 95, 81, 89, 85
88, 95, 91, 85, 91, 88
85, 93, 89, 81, 97, 85
89, 103, 95, 81, 87, 85
91, 97, 93, 81, 96, 85
87, 101, 90, 83, 91, 87
85, 93, 87, 81, 88, 85
87, 96, 92, 81, 89, 85
91, 101, 95, 81, 88, 85
87, 96, 91, 85, 99, 88
85, 94, 89, 81, 99, 85
89, 107, 92, 81, 87, 85
91, 99, 95, 81, 95, 85
87, 95, 90, 83, 90, 87
83, 116, 87, 81, 88, 85
87, 109, 91, 85, 104, 89
85, 98, 88, 81, 89, 85
89, 117, 92, 81, 88, 85
91, 100, 94, 81, 97, 85
87, 95, 91, 85, 91, 87
85, 99, 89, 81, 88, 85
89, 97, 92, 83, 99, 85
92, 101, 96, 81, 88, 85
87, 100, 90, 83, 90, 87
85, 93, 87, 81, 95, 85
89, 104, 92, 81, 87, 85
91, 103, 94, 81, 88, 85
87, 108, 91, 85, 99, 88
85, 99, 89, 81, 99, 85
87, 103, 93, 81, 89, 85
92, 105, 95, 81, 95, 85
83, 93, 87, 81, 88, 85
87, 101, 89, 83, 97, 87
91, 99, 94, 81, 97, 85
89, 97, 93, 81, 87, 85
85, 93, 89, 81, 88, 85
87, 96, 91, 85, 99, 88
91, 99, 95, 81, 88, 85
89, 103, 93, 83, 89, 85
83, 92, 87, 81, 89, 85
87, 97, 92, 83, 91, 87
91, 101, 94, 81, 89, 85
89, 95, 92, 81, 91, 85
85, 93, 89, 81, 88, 85
87, 101, 91, 85, 91, 87
91, 101, 95, 81, 88, 85
89, 101, 92, 83, 89, 85
89, 97, 92, 81, 88, 85
91, 98, 93, 81, 88, 85
87, 101, 89, 83, 99, 87
85, 93, 89, 81, 93, 85
89, 96, 93, 81, 89, 85
91, 101, 95, 81, 88, 85
87, 108, 91, 85, 117, 87
85, 93, 89, 81, 88, 85
89, 103, 92, 81, 97, 85
91, 99, 94, 81, 93, 85
87, 95, 91, 83, 90, 87
83, 97, 87, 81, 88, 85
89, 97, 93, 81, 89, 85
91, 101, 95, 81, 89, 85
87, 101, 91, 85, 91, 87
85, 93, 89, 81, 95, 85
91, 98, 95, 81, 88, 85
89, 98, 93, 81, 88, 85
85, 91, 87, 81, 88, 85
87, 95, 92, 83, 91, 87
92, 107, 95, 81, 89, 85
89, 96, 92, 81, 89, 85
85, 100, 89, 81, 88, 85
89, 101, 92, 85, 91, 87
91, 101, 96, 81, 88, 85
89, 101, 92, 81, 93, 85
85, 93, 87, 81, 97, 85
87, 94, 90, 83, 90, 87
91, 104, 95, 81, 88, 85
89, 97, 93, 83, 91, 85
85, 93, 88, 81, 89, 85
87, 101, 91, 85, 97, 87
87, 101, 90, 83, 103, 93
83, 93, 87, 81, 88, 85
89, 103, 92, 81, 87, 85
91, 107, 94, 81, 95, 85
87, 95, 91, 85, 99, 87
85, 99, 89, 81, 88, 85
87, 97, 92, 83, 95, 85
91, 99, 95, 81, 88, 85
85, 101, 89, 83, 90, 87
85, 91, 87, 81, 95, 85
89, 97, 92, 81, 95, 85
91, 105, 95, 81, 88, 85
87, 95, 91, 85, 98, 88
85, 94, 89, 81, 88, 85
87, 104, 93, 81, 89, 85
91, 99, 95, 81, 89, 85
83, 97, 87, 81, 89, 85
87, 100, 90, 83, 91, 87
91, 99, 95, 81, 88, 85
89, 102, 92, 81, 87, 85
85, 99, 89, 81, 93, 85
89, 95, 91, 85, 91, 87
91, 280, 95, 81, 88, 85
89, 103, 92, 81, 89, 85
85, 91, 87, 81, 89, 85
87, 95, 90, 83, 90, 87
91, 256, 95, 81, 88, 85
89, 102, 92, 81, 89, 85
85, 94, 89, 81, 88, 85
87, 104, 91, 85, 91, 88
91, 100, 95, 81, 88, 85
89, 103, 92, 83, 89, 85
89, 96, 93, 81, 95, 85
91, 107, 94, 81, 88, 85
87, 99, 91, 83, 90, 87
83, 91, 87, 81, 89, 85
89, 97, 92, 83, 89, 85
91, 105, 95, 81, 89, 85
87, 95, 91, 85, 99, 89
85, 91, 89, 81, 88, 85
89, 105, 92, 81, 87, 85
91, 97, 93, 81, 89, 85
87, 95, 89, 83, 91, 87
83, 101, 87, 81, 89, 85
87, 96, 92, 83, 97, 85
91, 106, 95, 81, 88, 85
87, 97, 91, 85, 91, 87
85, 91, 89, 81, 88, 85
91, 99, 94, 81, 88, 85
89, 96, 93, 81, 95, 85
83, 97, 87, 81, 88, 85
87, 108, 91, 83, 91, 87
92, 105, 95, 81, 94, 85
89, 95, 92, 81, 89, 85
85, 99, 88, 81, 89, 85
87, 95, 91, 85, 111, 89
91, 97, 93, 81, 88, 85
89, 103, 93, 81, 87, 85
83, 93, 87, 81, 95, 85
87, 95, 89, 83, 91, 87
91, 104, 95, 81, 88, 85
89, 102, 93, 83, 95, 85
85, 93, 89, 81, 88, 85
87, 101, 91, 85, 91, 88
85, 92, 88, 81, 98, 85
87, 94, 91, 85, 91, 88
91, 101, 95, 81, 88, 85
89, 104, 93, 81, 98, 85
83, 105, 90, 81, 117, 91
87, 129, 97, 83, 176, 93
97, 117, 101, 89, 96, 91
97, 107, 101, 87, 95, 91
93, 99, 95, 89, 95, 91
95, 103, 99, 91, 99, 95
91, 114, 103, 81, 89, 85
89, 98, 93, 81, 88, 85
85, 101, 89, 81, 89, 85
87, 99, 90, 83, 91, 87
91, 98, 95, 81, 96, 85
89, 96, 93, 81, 88, 85
87, 102, 91, 83, 91, 88
85, 93, 89, 81, 89, 85
89, 95, 92, 81, 89, 85
92, 105, 95, 81, 88, 85
87, 93, 89, 83, 91, 87
83, 98, 87, 81, 95, 85
89, 104, 92, 81, 88, 85
91, 99, 94, 83, 101, 85
87, 112, 93, 83, 91, 87
85, 99, 89, 81, 88, 85
88, 95, 92, 81, 109, 85
91, 104, 95, 81, 88, 85
87, 101, 90, 83, 90, 87
85, 92, 87, 81, 95, 85
89, 95, 91, 81, 88, 85
91, 105, 95, 81, 88, 85
91, 100, 95, 81, 95, 85
89, 105, 93, 81, 89, 85
85, 99, 89, 81, 89, 85
87, 97, 91, 85, 105, 89
91, 105, 95, 81, 88, 85
89, 105, 92, 81, 87, 85
83, 99, 87, 81, 97, 85
87, 95, 90, 83, 91, 87
91, 105, 95, 81, 89, 85
89, 96, 93, 81, 95, 85
85, 93, 89, 81, 89, 85
87, 97, 91, 85, 97, 87
91, 99, 94, 81, 95, 85
89, 97, 92, 81, 87, 85
83, 99, 87, 81, 88, 85
87, 94, 91, 83, 97, 87
89, 97, 93, 81, 89, 85
91, 106, 95, 81, 99, 85
87, 95, 91, 85, 97, 87
85, 93, 89, 81, 89, 85
89, 105, 92, 81, 87, 85
91, 97, 93, 81, 89, 85
87, 100, 89, 83, 90, 87
83, 103, 87, 81, 89, 85
87, 97, 93, 81, 89, 85
91, 106, 95, 81, 88, 85
87, 101, 91, 83, 91, 87
85, 93, 88, 81, 89, 85
89, 103, 92, 81, 97, 85
91, 99, 94, 81, 97, 85
87, 107, 91, 83, 99, 87
85, 92, 87, 81, 89, 85
88, 103, 93, 81, 89, 85
91, 99, 95, 81, 94, 85
87, 95, 91, 85, 91, 87
85, 99, 89, 81, 89, 85
89, 96, 91, 81, 88, 85
91, 100, 96, 81, 88, 85
87, 101, 90, 83, 90, 87
83, 97, 87, 81, 97, 85
87, 95, 92, 81, 89, 85
91, 105, 95, 81, 88, 85
87, 95, 91, 85, 91, 87
85, 93, 89, 81, 88, 85
87, 103, 91, 81, 88, 85
91, 105, 95, 81, 88, 85
87, 101, 90, 83, 90, 87
83, 93, 87, 81, 88, 85
91, 98, 95, 81, 88, 85
89, 102, 93, 83, 89, 85
85, 91, 89, 81, 96, 85
87, 101, 91, 85, 91, 87
91, 104, 93, 81, 88, 85
89, 97, 94, 81, 89, 85
83, 100, 88, 81, 88, 85
87, 101, 90, 83, 91, 87
91, 107, 95, 81, 94, 85
89, 95, 92, 83, 88, 85
85, 95, 89, 81, 88, 85
87, 95, 91, 85, 97, 87
91, 98, 93, 81, 89, 85
89, 103, 92, 81, 88, 85
83, 97, 88, 81, 89, 85
87, 93, 89, 83, 91, 87
87, 102, 91, 85, 91, 87
85, 91, 88, 81, 95, 85
89, 97, 93, 81, 89, 85
91, 112, 95, 81, 95, 85
87, 95, 91, 83, 97, 87
83, 93, 87, 81, 89, 85
89, 102, 92, 81, 88, 85
91, 97, 93, 81, 95, 85
87, 96, 91, 85, 91, 87
85, 99, 89, 81, 95, 85
89, 98, 93, 83, 91, 85
91, 99, 95, 81, 88, 85
87, 100, 90, 83, 97, 87
83, 99, 87, 81, 95, 85
89, 97, 92, 81, 87, 85
91, 111, 95, 81, 88, 85
85, 101, 89, 81, 95, 85
87, 97, 91, 85, 91, 87
91, 105, 95, 81, 88, 85
89, 97, 93, 83, 95, 85
83, 91, 87, 81, 99, 85
87, 99, 91, 83, 91, 87
91, 97, 93, 81, 93, 85
89, 95, 91, 81, 88, 85
85, 103, 89, 81, 88, 85
87, 95, 91, 85, 98, 88
91, 101, 95, 81, 88, 85
89, 103, 93, 81, 89, 85
83, 91, 87, 81, 95, 85
87, 96, 90, 83, 91, 87
91, 105, 95, 81, 89, 85
89, 97, 92, 81, 95, 85
91, 97, 93, 81, 89, 85
89, 104, 92, 81, 87, 85
83, 91, 87, 81, 88, 85
87, 100, 89, 83, 91, 87
92, 105, 95, 81, 88, 85
89, 104, 93, 81, 89, 85
85, 100, 88, 81, 88, 85
87, 101, 91, 85, 91, 87
91, 100, 95, 81, 88, 85
89, 103, 92, 81, 95, 85
83, 97, 87, 81, 88, 85
87, 101, 91, 83, 95, 87
91, 99, 95, 81, 88, 85
89, 103, 93, 81, 89, 85
85, 95, 89, 81, 88, 85
87, 103, 91, 85, 91, 87
89, 103, 92, 81, 87, 85
91, 99, 94, 81, 88, 85
87, 101, 90, 85, 90, 87
85, 97, 89, 81, 88, 85
87, 97, 93, 81, 89, 85
91, 107, 95, 81, 88, 85
87, 103, 91, 85, 97, 88
85, 93, 89, 81, 88, 85
89, 102, 92, 81, 88, 85
91, 97, 94, 81, 99, 85
87, 95, 90, 83, 91, 87
83, 97, 87, 81, 104, 85
89, 96, 93, 83, 91, 85
92, 99, 95, 81, 89, 85
87, 99, 91, 85, 91, 87
85, 93, 89, 81, 95, 85
85, 93, 87, 81, 88, 85
87, 99, 90, 83, 102, 87
91, 111, 100, 81, 107, 85
89, 96, 92, 81, 88, 85
85, 99, 88, 81, 89, 85
87, 97, 91, 85, 99, 88
92, 99, 95, 81, 96, 85
89, 101, 92, 81, 89, 85
83, 91, 87, 81, 95, 85
87, 95, 91, 83, 91, 87
91, 105, 94, 81, 89, 85
89, 97, 93, 81, 97, 85
85, 93, 89, 81, 95, 85
87, 102, 91, 85, 91, 88
91, 100, 95, 81, 95, 85
89, 104, 93, 81, 89, 85
87, 100, 90, 83, 90, 87
85, 93, 87, 81, 96, 85
89, 97, 93, 81, 88, 85
91, 105, 94, 81, 88, 85
87, 95, 91, 85, 99, 88
85, 94, 89, 81, 88, 85
87, 132, 92, 81, 89, 85
91, 99, 95, 81, 115, 85
87, 101, 90, 83, 99, 87
83, 132, 87, 81, 88, 85
89, 96, 92, 81, 98, 85
91, 99, 95, 81, 97, 85
87, 105, 91, 85, 91, 87
85, 101, 91, 81, 95, 85
87, 96, 92, 81, 89, 85
91, 105, 95, 81, 88, 85
85, 91, 87, 81, 97, 85
87, 101, 90, 83, 90, 87
91, 103, 94, 81, 95, 85
89, 97, 92, 81, 94, 85
85, 93, 89, 81, 88, 85
87, 100, 91, 85, 91, 88
91, 99, 95, 81, 101, 85
89, 97, 93, 83, 88, 85
83, 103, 87, 81, 88, 85
87, 95, 91, 83, 98, 87
91, 98, 94, 81, 89, 85
89, 103, 92, 81, 88, 85
85, 92, 88, 81, 95, 85
87, 96, 91, 85, 91, 87
91, 105, 95, 81, 88, 85
89, 95, 92, 81, 95, 85
87, 93, 91, 83, 90, 87
83, 97, 87, 81, 88, 85
89, 96, 91, 81, 107, 85
91, 111, 95, 81, 103, 85
87, 107, 93, 85, 91, 87
85, 92, 88, 81, 95, 85
89, 98, 93, 81, 89, 85
91, 105, 95, 81, 88, 85
87, 101, 90, 83, 97, 87
83, 91, 87, 81, 88, 85
89, 102, 92, 81, 87, 85
91, 99, 94, 81, 97, 85
87, 95, 91, 83, 91, 87
85, 98, 89, 81, 88, 85
88, 96, 92, 81, 95, 85
92, 100, 96, 81, 88, 85
91, 108, 94, 81, 95, 85
89, 97, 92, 81, 95, 85
85, 93, 87, 81, 88, 85
87, 101, 90, 83, 91, 87
91, 105, 95, 81, 95, 85
89, 103, 93, 81, 88, 85
85, 99, 89, 81, 89, 85
87, 95, 91, 85, 99, 88
91, 97, 93, 81, 88, 85
89, 105, 93, 81, 87, 85
83, 91, 87, 81, 94, 85
87, 97, 91, 83, 90, 87
91, 105, 95, 81, 88, 85
89, 95, 92, 83, 103, 91
85, 94, 89, 81, 88, 85
87, 101, 91, 85, 91, 88
89, 97, 93, 81, 95, 85
91, 98, 95, 81, 89, 85
87, 99, 89, 83, 91, 87
