hmin1, hmax1, hmed1, mmin1, mmax1, mmed1
85, 99, 89, 79, 85, 81
83, 91, 87, 79, 85, 81
93, 106, 95, 83, 89, 85
89, 103, 93, 85, 97, 87
87, 93, 89, 79, 85, 81
85, 99, 89, 79, 87, 83
92, 106, 97, 83, 89, 86
89, 98, 93, 85, 109, 95
85, 93, 89, 79, 85, 81
83, 99, 87, 79, 84, 81
92, 105, 95, 83, 97, 86
89, 97, 93, 83, 91, 87
83, 99, 87, 79, 85, 83
87, 95, 90, 79, 91, 81
91, 98, 93, 85, 91, 89
93, 107, 97, 83, 89, 86
83, 93, 89, 79, 95, 81
85, 93, 89, 79, 85, 81
89, 104, 93, 85, 91, 87
91, 101, 95, 83, 89, 85
83, 93, 87, 79, 85, 83
85, 110, 89, 79, 85, 81
91, 99, 93, 85, 91, 89
91, 107, 95, 81, 89, 85
83, 97, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
89, 104, 93, 85, 91, 87
93, 101, 95, 83, 96, 86
92, 100, 95, 83, 89, 85
89, 105, 93, 85, 105, 89
87, 100, 89, 79, 85, 81
83, 91, 87, 79, 85, 83
93, 106, 95, 83, 90, 85
89, 111, 93, 85, 91, 87
85, 91, 89, 79, 85, 81
83, 97, 87, 79, 85, 81
92, 105, 95, 83, 95, 86
89, 99, 93, 85, 91, 89
87, 101, 89, 79, 85, 81
85, 99, 87, 79, 95, 83
92, 101, 95, 83, 89, 86
89, 107, 93, 85, 91, 87
85, 94, 89, 79, 92, 81
83, 91, 87, 79, 85, 81
91, 105, 93, 85, 91, 89
92, 101, 96, 83, 99, 87
83, 93, 87, 79, 85, 83
85, 100, 89, 79, 85, 81
89, 99, 93, 85, 97, 87
91, 109, 95, 81, 89, 86
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 98, 93, 85, 91, 89
91, 106, 95, 83, 89, 86
85, 91, 87, 79, 91, 83
85, 255, 90, 79, 85, 81
89, 103, 93, 85, 91, 87
91, 107, 95, 83, 105, 87
83, 91, 87, 79, 85, 81
85, 98, 89, 79, 85, 81
91, 99, 93, 85, 98, 89
93, 101, 95, 83, 89, 86
83, 99, 87, 79, 85, 83
85, 95, 89, 79, 91, 81
89, 96, 93, 85, 91, 87
92, 107, 96, 81, 89, 86
83, 93, 89, 79, 93, 81
85, 93, 89, 79, 85, 81
91, 103, 93, 85, 91, 89
92, 99, 95, 83, 95, 87
83, 103, 87, 79, 86, 83
85, 99, 89, 79, 83, 81
89, 96, 93, 83, 97, 87
92, 100, 95, 81, 89, 86
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
92, 99, 95, 83, 89, 85
89, 107, 95, 85, 91, 89
87, 93, 89, 79, 91, 81
85, 95, 87, 79, 94, 83
93, 107, 95, 83, 89, 85
89, 98, 95, 85, 255, 87
85, 105, 89, 79, 85, 81
83, 105, 87, 79, 85, 81
91, 102, 95, 83, 96, 86
89, 98, 93, 85, 91, 89
87, 101, 89, 79, 85, 81
85, 93, 89, 79, 93, 83
92, 101, 95, 83, 89, 86
89, 103, 93, 85, 91, 87
85, 93, 89, 79, 91, 81
83, 101, 87, 79, 97, 81
83, 99, 87, 79, 86, 83
85, 94, 89, 79, 91, 81
91, 107, 93, 85, 91, 89
92, 109, 96, 81, 97, 87
83, 89, 87, 79, 93, 81
85, 93, 89, 79, 85, 81
89, 105, 93, 85, 91, 87
93, 101, 96, 83, 102, 87
83, 93, 87, 79, 85, 83
85, 99, 89, 79, 84, 81
91, 99, 95, 85, 99, 89
91, 99, 95, 83, 89, 85
83, 97, 87, 79, 85, 81
85, 107, 89, 79, 91, 81
89, 103, 93, 85, 91, 87
91, 107, 95, 81, 89, 86
87, 93, 91, 79, 91, 81
83, 91, 87, 79, 86, 83
92, 106, 95, 83, 89, 86
89, 98, 93, 85, 99, 89
85, 92, 89, 79, 85, 81
83, 97, 87, 79, 85, 81
93, 101, 97, 83, 97, 86
89, 97, 93, 85, 91, 87
87, 101, 89, 79, 85, 81
83, 93, 87, 79, 92, 83
92, 100, 96, 83, 99, 86
90, 104, 93, 85, 91, 89
85, 93, 89, 79, 93, 81
83, 91, 87, 79, 85, 81
92, 107, 95, 83, 89, 85
89, 97, 93, 85, 91, 87
93, 99, 97, 83, 89, 85
89, 104, 93, 85, 91, 87
85, 95, 91, 79, 85, 81
83, 91, 87, 79, 85, 81
93, 105, 97, 83, 89, 86
90, 108, 94, 85, 103, 95
87, 93, 89, 79, 97, 81
83, 97, 87, 79, 86, 83
92, 99, 95, 83, 95, 85
89, 98, 93, 85, 91, 87
85, 99, 89, 79, 85, 81
83, 90, 87, 79, 85, 81
92, 105, 95, 83, 89, 85
89, 105, 94, 85, 91, 89
87, 93, 89, 79, 85, 81
83, 97, 88, 79, 86, 83
89, 101, 93, 85, 111, 89
92, 100, 95, 83, 99, 87
83, 89, 87, 79, 99, 81
85, 99, 89, 79, 85, 81
91, 103, 93, 85, 99, 89
91, 99, 95, 83, 89, 85
83, 97, 87, 79, 86, 83
85, 93, 89, 79, 91, 81
89, 96, 93, 85, 91, 87
91, 107, 95, 83, 89, 85
83, 90, 87, 79, 89, 81
85, 92, 89, 79, 85, 81
91, 103, 93, 85, 91, 89
91, 100, 95, 83, 90, 85
83, 91, 87, 79, 93, 83
87, 116, 95, 79, 85, 81
85, 91, 89, 79, 93, 81
83, 89, 87, 79, 85, 81
93, 117, 97, 83, 95, 86
89, 96, 93, 85, 97, 87
87, 93, 89, 79, 85, 81
83, 98, 88, 79, 86, 83
92, 99, 95, 83, 97, 86
89, 97, 93, 85, 91, 89
85, 99, 89, 79, 85, 81
83, 90, 87, 79, 85, 81
92, 99, 95, 83, 89, 85
89, 105, 93, 85, 91, 87
87, 94, 89, 79, 85, 81
83, 97, 87, 79, 85, 83
92, 106, 95, 83, 89, 85
90, 97, 93, 85, 91, 89
83, 91, 87, 79, 85, 81
85, 98, 89, 79, 85, 81
89, 96, 93, 83, 91, 87
91, 106, 95, 83, 89, 86
83, 98, 87, 79, 86, 83
85, 93, 89, 79, 85, 81
91, 103, 93, 85, 91, 89
91, 107, 95, 81, 95, 86
83, 90, 87, 79, 91, 81
85, 105, 89, 79, 85, 81
89, 104, 93, 85, 91, 87
92, 101, 95, 81, 89, 85
85, 97, 87, 79, 86, 83
85, 100, 89, 79, 91, 81
91, 97, 93, 85, 91, 89
92, 107, 95, 81, 89, 86
85, 99, 89, 79, 91, 81
83, 91, 87, 79, 91, 81
91, 105, 95, 83, 89, 85
89, 105, 93, 85, 99, 87
87, 95, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
92, 99, 95, 83, 95, 87
89, 97, 93, 85, 91, 89
85, 98, 89, 79, 85, 81
83, 91, 87, 79, 91, 81
92, 101, 95, 83, 89, 86
89, 104, 93, 85, 91, 87
87, 101, 89, 79, 91, 81
83, 91, 87, 79, 86, 83
91, 113, 95, 83, 89, 86
89, 99, 93, 85, 99, 89
83, 91, 87, 79, 85, 81
85, 109, 89, 79, 85, 81
89, 98, 93, 83, 253, 87
91, 99, 95, 83, 89, 86
83, 97, 87, 79, 86, 83
85, 95, 89, 79, 91, 81
91, 99, 96, 85, 91, 89
91, 115, 95, 83, 89, 86
83, 89, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
89, 111, 93, 83, 91, 87
92, 99, 95, 81, 96, 87
85, 93, 87, 79, 85, 83
85, 101, 91, 79, 85, 81
91, 98, 93, 85, 98, 89
92, 99, 95, 83, 89, 85
92, 107, 95, 83, 89, 86
89, 98, 93, 85, 99, 87
85, 93, 89, 79, 85, 81
83, 95, 87, 79, 85, 81
92, 100, 95, 83, 97, 86
89, 99, 93, 85, 92, 89
87, 108, 89, 79, 85, 81
83, 91, 87, 79, 85, 83
92, 99, 95, 83, 89, 86
89, 103, 93, 83, 91, 87
85, 91, 89, 79, 85, 81
83, 121, 87, 79, 85, 81
91, 107, 95, 83, 89, 86
91, 97, 93, 85, 100, 89
87, 101, 89, 79, 85, 81
83, 99, 87, 79, 85, 83
89, 97, 93, 85, 97, 87
92, 99, 95, 83, 89, 85
83, 98, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 98, 93, 85, 91, 89
92, 107, 95, 83, 89, 85
83, 91, 87, 79, 91, 83
87, 93, 90, 79, 85, 81
89, 103, 93, 85, 91, 87
92, 99, 95, 83, 95, 86
83, 90, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
91, 98, 93, 85, 91, 89
91, 107, 95, 81, 89, 85
85, 97, 87, 79, 93, 83
85, 93, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
87, 94, 90, 79, 91, 81
91, 99, 93, 85, 91, 89
91, 115, 97, 83, 89, 86
83, 97, 87, 79, 85, 81
85, 92, 89, 79, 85, 81
89, 98, 93, 85, 91, 87
91, 107, 95, 83, 90, 85
85, 93, 87, 79, 86, 83
85, 102, 89, 79, 85, 81
91, 105, 93, 85, 103, 89
91, 101, 95, 83, 90, 85
83, 92, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
89, 97, 93, 83, 91, 87
91, 107, 95, 83, 89, 85
87, 99, 91, 79, 85, 81
85, 93, 89, 79, 86, 83
92, 105, 95, 83, 90, 85
89, 97, 93, 85, 99, 89
85, 93, 89, 79, 85, 81
83, 97, 87, 79, 85, 81
92, 99, 95, 83, 97, 87
89, 106, 93, 85, 91, 87
87, 99, 89, 79, 85, 81
83, 91, 87, 79, 91, 83
92, 99, 95, 83, 89, 85
89, 106, 94, 85, 91, 89
85, 93, 89, 79, 91, 81
83, 103, 87, 79, 85, 81
92, 108, 95, 83, 89, 85
89, 107, 93, 85, 97, 87
91, 105, 94, 85, 101, 89
92, 101, 95, 83, 89, 85
85, 97, 87, 79, 85, 83
85, 95, 89, 79, 85, 81
89, 103, 93, 85, 91, 87
92, 107, 95, 83, 89, 85
83, 97, 87, 79, 91, 87
85, 92, 89, 79, 85, 81
91, 106, 95, 85, 97, 89
93, 101, 97, 83, 96, 87
85, 101, 89, 79, 86, 83
87, 99, 90, 79, 85, 81
89, 98, 93, 85, 91, 87
92, 106, 95, 83, 89, 85
83, 96, 87, 79, 85, 81
85, 103, 89, 79, 85, 81
93, 109, 95, 83, 89, 85
89, 105, 93, 85, 91, 89
87, 93, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
92, 105, 95, 83, 95, 85
89, 257, 93, 85, 99, 87
85, 93, 89, 79, 85, 81
83, 103, 93, 79, 85, 81
92, 108, 95, 83, 95, 86
91, 113, 101, 85, 97, 89
87, 132, 89, 79, 85, 81
83, 97, 87, 79, 93, 83
93, 102, 98, 83, 90, 86
89, 103, 93, 85, 91, 87
85, 93, 89, 79, 91, 81
83, 90, 87, 79, 85, 81
92, 105, 95, 83, 89, 85
89, 99, 93, 85, 91, 89
87, 95, 91, 79, 85, 81
83, 97, 87, 79, 91, 83
93, 102, 97, 83, 89, 86
89, 104, 93, 85, 91, 87
85, 101, 91, 79, 85, 81
83, 98, 87, 79, 85, 81
92, 106, 95, 83, 89, 85
91, 104, 93, 85, 109, 89
87, 93, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
92, 102, 97, 83, 97, 86
89, 98, 93, 85, 91, 87
85, 101, 89, 79, 97, 81
83, 97, 87, 79, 85, 81
91, 99, 94, 85, 91, 89
91, 107, 96, 83, 89, 85
83, 97, 87, 79, 86, 83
85, 105, 89, 79, 93, 81
89, 104, 93, 83, 91, 87
91, 107, 95, 81, 89, 86
83, 90, 87, 79, 91, 81
85, 94, 89, 79, 85, 81
91, 105, 93, 85, 91, 89
92, 100, 95, 83, 97, 86
83, 92, 87, 79, 86, 83
87, 100, 90, 79, 85, 81
89, 97, 93, 85, 91, 87
92, 107, 95, 81, 89, 85
83, 97, 87, 79, 85, 81
85, 100, 89, 79, 85, 81
87, 99, 89, 79, 85, 81
83, 92, 87, 79, 92, 83
92, 99, 95, 83, 89, 86
89, 104, 93, 85, 92, 89
85, 93, 89, 79, 92, 81
83, 90, 87, 79, 85, 81
92, 107, 95, 83, 89, 85
89, 97, 93, 85, 99, 87
87, 108, 89, 79, 94, 81
83, 97, 87, 79, 86, 83
93, 105, 95, 83, 96, 87
90, 99, 93, 85, 98, 89
85, 99, 89, 79, 85, 81
83, 91, 87, 79, 91, 81
93, 99, 95, 83, 89, 85
89, 103, 93, 85, 91, 87
85, 93, 87, 79, 93, 83
87, 95, 91, 79, 85, 81
91, 104, 93, 85, 92, 89
92, 99, 95, 83, 95, 86
83, 91, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
89, 98, 93, 85, 97, 87
92, 101, 95, 83, 89, 86
85, 97, 87, 79, 86, 83
87, 100, 89, 79, 93, 81
91, 98, 93, 85, 91, 89
91, 108, 95, 81, 89, 85
83, 89, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
89, 103, 93, 85, 91, 87
91, 101, 96, 81, 97, 87
89, 97, 93, 85, 103, 88
91, 108, 96, 81, 89, 85
83, 93, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
91, 107, 93, 85, 99, 89
91, 107, 95, 83, 97, 87
85, 93, 87, 79, 86, 83
85, 99, 89, 79, 85, 81
89, 97, 93, 85, 97, 87
92, 100, 95, 83, 89, 86
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 98, 93, 85, 91, 89
91, 107, 95, 81, 89, 86
85, 93, 87, 79, 95, 83
87, 93, 90, 79, 85, 81
91, 105, 95, 83, 89, 85
89, 97, 93, 83, 99, 87
85, 93, 89, 79, 85, 81
83, 96, 87, 79, 85, 81
93, 101, 95, 83, 97, 86
89, 97, 93, 85, 92, 89
87, 101, 89, 79, 85, 81
83, 91, 87, 79, 85, 83
92, 101, 95, 83, 89, 86
89, 103, 93, 85, 91, 87
85, 93, 89, 79, 101, 87
83, 90, 87, 79, 85, 81
91, 107, 95, 83, 89, 85
89, 97, 93, 85, 91, 89
87, 94, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
83, 91, 87, 79, 85, 81
85, 98, 89, 79, 85, 81
89, 97, 93, 85, 99, 87
93, 99, 96, 83, 89, 85
85, 97, 87, 79, 86, 83
85, 95, 89, 79, 91, 81
91, 99, 95, 85, 91, 89
93, 109, 96, 81, 89, 85
83, 91, 87, 79, 84, 81
85, 93, 89, 79, 85, 81
89, 103, 93, 83, 91, 87
92, 101, 95, 81, 97, 87
83, 92, 87, 79, 85, 83
87, 99, 89, 79, 85, 81
91, 98, 94, 85, 99, 89
92, 99, 95, 81, 89, 85
85, 101, 90, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 99, 95, 83, 89, 86
89, 277, 93, 83, 91, 87
87, 95, 89, 79, 91, 81
83, 93, 87, 79, 85, 83
93, 106, 95, 83, 89, 85
89, 97, 93, 85, 97, 89
85, 94, 89, 79, 85, 81
83, 96, 87, 79, 84, 81
92, 101, 95, 83, 89, 85
89, 103, 93, 85, 91, 87
87, 100, 89, 79, 85, 81
83, 91, 87, 79, 86, 83
92, 105, 95, 83, 89, 85
91, 98, 93, 85, 276, 91
89, 97, 93, 85, 99, 87
91, 100, 95, 83, 89, 85
83, 99, 87, 79, 85, 81
85, 93, 89, 79, 85, 81
91, 104, 93, 85, 91, 89
91, 107, 95, 81, 89, 86
83, 91, 87, 79, 85, 83
85, 100, 89, 79, 85, 81
89, 103, 93, 83, 97, 87
92, 101, 95, 81, 89, 86
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 97, 93, 85, 91, 89
91, 116, 95, 81, 89, 85
85, 97, 87, 79, 91, 83
85, 95, 89, 79, 85, 81
91, 107, 95, 83, 95, 87
89, 105, 93, 85, 91, 87
85, 93, 89, 79, 91, 81
83, 89, 87, 79, 85, 81
92, 107, 96, 83, 89, 85
89, 99, 93, 85, 93, 89
87, 93, 89, 79, 85, 81
83, 97, 87, 79, 97, 83
92, 101, 95, 83, 89, 85
89, 103, 93, 85, 92, 87
85, 99, 89, 79, 85, 81
83, 91, 87, 79, 85, 81
92, 108, 96, 83, 89, 85
89, 105, 94, 85, 91, 89
87, 93, 91, 79, 85, 81
83, 91, 87, 79, 85, 83
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 84, 81
89, 103, 93, 85, 91, 87
91, 105, 95, 81, 95, 87
85, 99, 87, 79, 85, 83
85, 103, 90, 79, 85, 81
91, 103, 94, 85, 97, 89
92, 101, 95, 81, 89, 86
83, 99, 87, 79, 85, 81
85, 91, 89, 79, 91, 81
89, 95, 93, 85, 91, 87
91, 261, 95, 81, 89, 85
85, 91, 87, 79, 93, 83
85, 100, 89, 79, 85, 81
91, 105, 93, 85, 91, 89
92, 105, 95, 83, 97, 87
85, 101, 89, 79, 85, 81
83, 95, 87, 79, 85, 81
92, 100, 96, 83, 95, 87
89, 97, 93, 85, 91, 87
87, 101, 89, 79, 85, 81
83, 91, 87, 79, 92, 83
93, 101, 96, 83, 90, 85
89, 105, 93, 85, 92, 89
85, 94, 89, 79, 91, 81
83, 91, 87, 79, 85, 81
92, 105, 95, 83, 89, 85
89, 97, 93, 85, 97, 87
87, 101, 91, 79, 97, 81
83, 97, 87, 79, 86, 83
92, 101, 95, 83, 97, 86
91, 116, 94, 85, 91, 89
92, 107, 95, 83, 89, 85
89, 99, 93, 85, 99, 89
87, 93, 89, 79, 85, 81
83, 97, 87, 79, 86, 83
92, 98, 95, 83, 99, 86
89, 97, 93, 83, 91, 87
85, 98, 89, 79, 85, 81
83, 90, 87, 79, 91, 81
91, 101, 95, 83, 99, 85
90, 105, 93, 85, 91, 89
87, 94, 89, 79, 91, 81
85, 91, 87, 79, 85, 83
92, 105, 95, 83, 89, 86
89, 97, 93, 85, 91, 87
85, 93, 89, 79, 85, 81
83, 95, 87, 79, 91, 81
91, 98, 93, 85, 91, 89
91, 107, 95, 83, 89, 86
85, 91, 87, 79, 91, 83
85, 93, 89, 79, 85, 81
89, 102, 93, 83, 91, 87
92, 120, 95, 83, 97, 86
83, 90, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
91, 98, 93, 85, 105, 89
91, 107, 95, 81, 89, 85
83, 97, 87, 79, 85, 83
85, 93, 89, 79, 93, 81
89, 105, 93, 85, 99, 89
91, 109, 95, 83, 89, 85
83, 91, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
87, 101, 89, 79, 85, 81
83, 101, 88, 79, 93, 83
92, 100, 95, 83, 89, 85
89, 104, 93, 85, 92, 89
85, 95, 91, 79, 93, 81
83, 90, 87, 79, 85, 81
91, 105, 95, 83, 89, 85
89, 97, 93, 85, 99, 87
87, 93, 90, 79, 85, 81
83, 97, 87, 79, 86, 83
91, 101, 96, 83, 95, 87
91, 100, 95, 85, 91, 89
85, 99, 89, 79, 85, 81
83, 100, 87, 79, 91, 81
92, 100, 95, 83, 89, 85
89, 103, 93, 83, 91, 87
83, 93, 87, 79, 86, 83
85, 113, 90, 79, 85, 81
91, 103, 93, 85, 92, 89
92, 100, 95, 81, 95, 86
83, 91, 87, 79, 84, 81
85, 103, 89, 79, 85, 81
89, 103, 93, 85, 102, 87
91, 100, 95, 83, 89, 85
85, 97, 87, 79, 86, 83
87, 96, 90, 79, 97, 81
91, 99, 94, 85, 91, 89
91, 107, 96, 81, 89, 85
83, 92, 87, 79, 85, 81
85, 93, 89, 79, 85, 81
89, 103, 93, 85, 91, 87
93, 101, 97, 83, 89, 85
83, 97, 87, 79, 86, 83
87, 100, 91, 79, 85, 81
91, 97, 93, 85, 91, 89
91, 108, 95, 83, 89, 85
83, 97, 87, 79, 89, 81
85, 93, 89, 79, 95, 81
89, 105, 93, 85, 91, 87
92, 106, 95, 81, 95, 85
83, 93, 87, 79, 85, 83
87, 101, 89, 79, 85, 81
91, 98, 93, 85, 99, 89
91, 138, 95, 83, 89, 85
83, 98, 87, 79, 85, 81
85, 99, 89, 79, 89, 81
89, 97, 93, 85, 91, 87
91, 106, 95, 81, 90, 86
87, 106, 90, 79, 91, 81
85, 91, 87, 79, 86, 83
92, 105, 95, 83, 89, 85
89, 98, 93, 85, 99, 89
85, 94, 89, 79, 85, 81
83, 97, 87, 79, 85, 81
93, 100, 95, 83, 98, 87
89, 105, 93, 85, 91, 87
87, 103, 89, 79, 85, 81
83, 97, 87, 79, 91, 83
91, 99, 95, 83, 89, 85
89, 105, 93, 85, 91, 89
85, 106, 89, 79, 93, 81
83, 90, 87, 79, 85, 81
92, 107, 95, 83, 89, 86
89, 96, 93, 85, 97, 87
91, 98, 93, 85, 91, 89
91, 105, 95, 83, 89, 85
83, 92, 87, 79, 91, 83
85, 113, 91, 79, 85, 81
89, 105, 93, 83, 91, 87
93, 107, 96, 83, 89, 86
83, 91, 87, 79, 85, 81
85, 101, 89, 79, 93, 81
91, 107, 94, 85, 91, 89
92, 100, 95, 81, 89, 85
85, 98, 87, 79, 86, 83
87, 99, 91, 79, 84, 81
89, 97, 93, 85, 91, 87
91, 107, 95, 83, 89, 85
83, 97, 87, 79, 91, 81
85, 93, 89, 79, 85, 81
93, 107, 95, 83, 89, 85
91, 97, 94, 85, 99, 89
87, 93, 90, 79, 85, 81
83, 99, 87, 79, 86, 83
92, 101, 95, 83, 109, 87
89, 98, 93, 85, 91, 87
85, 98, 89, 79, 84, 81
83, 91, 87, 79, 91, 81
93, 102, 97, 83, 89, 85
89, 105, 93, 85, 91, 89
87, 101, 89, 79, 91, 81
83, 93, 87, 79, 86, 83
92, 106, 95, 83, 89, 85
89, 105, 93, 83, 91, 87
85, 91, 89, 79, 85, 81
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 95, 81
83, 90, 87, 79, 85, 81
91, 105, 95, 83, 89, 85
89, 98, 93, 83, 99, 87
87, 95, 89, 79, 85, 81
83, 100, 87, 79, 86, 83
93, 101, 95, 83, 97, 87
91, 97, 94, 85, 92, 89
85, 99, 89, 79, 85, 81
83, 89, 87, 79, 93, 81
92, 98, 95, 83, 89, 86
89, 103, 93, 85, 91, 87
87, 94, 89, 79, 91, 81
83, 97, 88, 79, 86, 83
91, 105, 95, 83, 89, 86
91, 98, 93, 85, 98, 89
83, 91, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
89, 96, 93, 83, 91, 87
92, 101, 97, 81, 89, 85
85, 98, 87, 79, 86, 83
87, 112, 91, 79, 93, 87
91, 97, 94, 85, 91, 89
92, 107, 95, 83, 89, 86
83, 91, 87, 79, 91, 81
85, 99, 89, 79, 85, 81
89, 103, 93, 85, 91, 87
92, 101, 95, 83, 90, 85
85, 93, 89, 79, 85, 83
87, 99, 91, 79, 85, 81
91, 98, 93, 85, 91, 89
91, 107, 95, 83, 89, 85
91, 107, 95, 83, 89, 86
89, 99, 93, 85, 91, 87
85, 101, 89, 79, 85, 81
83, 97, 87, 79, 91, 81
92, 101, 95, 83, 90, 85
89, 106, 93, 85, 91, 89
87, 99, 89, 79, 91, 81
83, 91, 87, 79, 86, 83
92, 109, 95, 83, 99, 87
89, 97, 93, 85, 99, 87
87, 95, 91, 79, 85, 81
83, 97, 87, 79, 85, 81
91, 101, 95, 83, 97, 87
89, 99, 93, 85, 91, 89
87, 99, 89, 79, 85, 81
85, 99, 90, 79, 101, 83
89, 97, 93, 85, 91, 87
91, 107, 95, 81, 98, 86
83, 97, 87, 79, 91, 81
85, 99, 89, 79, 85, 81
91, 105, 95, 85, 91, 89
92, 99, 96, 83, 96, 87
85, 93, 89, 79, 85, 83
85, 100, 89, 79, 85, 81
89, 99, 95, 85, 97, 87
92, 99, 95, 83, 89, 85
83, 97, 87, 79, 85, 81
85, 93, 89, 79, 91, 81
91, 97, 93, 85, 91, 89
91, 105, 95, 83, 93, 85
85, 92, 87, 79, 91, 83
87, 95, 89, 79, 85, 81
91, 107, 97, 83, 89, 85
89, 97, 93, 85, 97, 87
85, 94, 89, 79, 96, 81
83, 95, 87, 79, 85, 81
92, 101, 95, 83, 97, 86
89, 99, 95, 85, 91, 89
87, 99, 90, 79, 85, 81
83, 91, 87, 79, 93, 83
93, 107, 98, 83, 253, 91
89, 97, 93, 85, 97, 87
85, 99, 89, 79, 85, 81
83, 91, 87, 79, 89, 81
92, 99, 95, 83, 89, 85
89, 105, 93, 85, 91, 89
87, 94, 89, 79, 91, 81
85, 92, 87, 79, 86, 83
89, 103, 93, 85, 91, 87
92, 101, 96, 83, 89, 85
83, 93, 89, 79, 93, 81
85, 99, 89, 79, 85, 81
91, 97, 93, 85, 99, 89
91, 101, 95, 81, 89, 85
85, 97, 87, 79, 85, 83
85, 95, 89, 79, 91, 81
89, 97, 93, 85, 91, 87
91, 107, 95, 83, 89, 86
83, 91, 87, 79, 85, 81
85, 93, 89, 79, 85, 81
91, 106, 95, 85, 99, 89
93, 101, 97, 81, 121, 87
83, 99, 87, 79, 95, 83
85, 101, 89, 79, 85, 81
85, 92, 89, 79, 91, 81
83, 91, 87, 79, 85, 81
92, 107, 95, 83, 89, 85
89, 99, 95, 85, 98, 87
87, 94, 89, 79, 85, 81
85, 97, 89, 79, 86, 83
92, 101, 95, 83, 89, 85
89, 103, 93, 85, 93, 89
85, 99, 89, 79, 85, 81
83, 91, 87, 79, 85, 81
92, 107, 95, 83, 103, 87
89, 103, 93, 85, 91, 87
87, 99, 89, 79, 92, 81
85, 91, 87, 79, 85, 83
91, 105, 95, 83, 89, 85
89, 98, 93, 85, 99, 89
83, 90, 87, 79, 85, 81
85, 99, 89, 79, 85, 81
89, 103, 93, 85, 98, 87
