hmin2, hmax2, hmed2, mmin2, mmax2, mmed2
83, 91, 87, 81, 87, 83
85, 93, 89, 81, 89, 85
89, 98, 93, 81, 87, 83
87, 97, 93, 79, 87, 83
83, 93, 87, 81, 87, 83
87, 103, 91, 83, 97, 87
91, 97, 93, 81, 93, 83
87, 94, 91, 81, 88, 83
83, 97, 86, 81, 87, 83
85, 93, 89, 81, 89, 85
89, 97, 93, 81, 87, 83
87, 95, 90, 79, 87, 83
87, 101, 91, 81, 93, 85
89, 103, 93, 81, 87, 83
87, 101, 89, 83, 90, 87
83, 97, 87, 81, 93, 83
87, 95, 91, 81, 87, 83
89, 103, 93, 81, 87, 83
85, 94, 89, 83, 96, 85
81, 91, 85, 81, 87, 83
87, 101, 91, 81, 87, 83
89, 97, 93, 81, 95, 83
87, 99, 89, 83, 89, 87
83, 92, 87, 81, 86, 83
87, 96, 93, 81, 87, 83
89, 98, 95, 81, 87, 83
85, 93, 89, 81, 89, 85
83, 91, 86, 81, 87, 83
91, 97, 93, 81, 87, 83
89, 96, 93, 81, 87, 83
83, 91, 87, 81, 87, 83
85, 93, 89, 83, 90, 87
89, 98, 93, 81, 89, 83
87, 97, 93, 79, 86, 83
83, 91, 87, 81, 87, 83
85, 98, 89, 83, 89, 85
91, 98, 94, 81, 87, 83
87, 95, 91, 81, 91, 84
83, 92, 87, 81, 95, 83
85, 99, 89, 83, 89, 87
89, 104, 93, 81, 87, 83
87, 97, 91, 79, 87, 83
83, 95, 86, 81, 87, 83
85, 92, 89, 83, 95, 85
83, 89, 85, 81, 87, 83
85, 96, 89, 81, 89, 85
89, 97, 93, 81, 91, 83
87, 95, 91, 79, 87, 83
83, 97, 87, 81, 87, 83
87, 99, 89, 83, 89, 87
91, 99, 94, 81, 87, 83
87, 95, 91, 81, 87, 83
83, 93, 89, 81, 87, 83
85, 93, 89, 81, 89, 85
89, 97, 93, 81, 87, 83
89, 95, 91, 79, 87, 83
83, 93, 87, 81, 87, 83
85, 95, 91, 83, 90, 87
91, 99, 93, 81, 87, 83
87, 95, 91, 81, 87, 83
85, 94, 91, 81, 89, 85
81, 91, 87, 81, 86, 83
87, 95, 91, 81, 86, 83
89, 97, 93, 81, 87, 83
87, 93, 89, 83, 89, 87
83, 99, 87, 81, 95, 83
87, 95, 91, 81, 87, 83
89, 104, 93, 81, 86, 83
85, 93, 89, 81, 97, 85
83, 90, 85, 81, 87, 83
87, 95, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
87, 95, 91, 83, 89, 87
83, 92, 87, 81, 87, 83
87, 97, 93, 81, 87, 83
91, 99, 93, 81, 87, 83
89, 97, 93, 81, 87, 83
87, 95, 91, 79, 95, 83
83, 96, 85, 81, 87, 83
85, 93, 89, 83, 95, 85
91, 98, 93, 81, 86, 83
87, 101, 91, 81, 87, 83
83, 97, 87, 81, 95, 85
87, 93, 90, 83, 89, 87
89, 103, 93, 81, 87, 83
87, 95, 91, 79, 93, 83
83, 98, 87, 81, 93, 83
85, 92, 89, 81, 89, 85
91, 104, 93, 81, 86, 83
87, 96, 93, 81, 95, 85
83, 99, 87, 81, 87, 83
85, 101, 89, 83, 91, 87
87, 97, 93, 81, 93, 83
89, 97, 93, 81, 87, 83
85, 101, 89, 81, 89, 85
83, 89, 85, 81, 87, 83
87, 99, 91, 81, 88, 83
91, 105, 94, 81, 87, 83
87, 93, 89, 83, 90, 87
83, 97, 87, 81, 86, 83
87, 101, 93, 81, 86, 83
89, 98, 95, 81, 87, 83
85, 101, 89, 83, 89, 85
83, 95, 86, 81, 87, 83
87, 93, 91, 81, 93, 83
91, 99, 95, 81, 87, 83
87, 95, 90, 83, 90, 87
83, 91, 87, 81, 87, 83
89, 97, 93, 81, 86, 83
87, 96, 93, 79, 87, 83
83, 89, 85, 81, 87, 83
85, 93, 89, 81, 89, 85
91, 104, 94, 81, 87, 83
87, 96, 93, 81, 87, 83
83, 93, 87, 81, 87, 83
85, 93, 89, 83, 97, 87
89, 104, 93, 81, 87, 83
87, 101, 91, 79, 87, 83
83, 96, 86, 81, 93, 83
85, 95, 89, 83, 88, 85
89, 105, 94, 81, 87, 83
87, 95, 91, 81, 93, 85
85, 93, 89, 81, 87, 83
85, 99, 89, 83, 89, 87
87, 96, 91, 81, 93, 83
89, 96, 93, 81, 87, 83
85, 99, 89, 81, 89, 85
83, 89, 87, 81, 93, 83
87, 96, 91, 81, 87, 83
89, 103, 94, 81, 87, 83
87, 94, 89, 83, 90, 87
83, 93, 87, 81, 87, 83
87, 95, 91, 81, 86, 83
89, 98, 93, 81, 87, 83
85, 93, 89, 81, 89, 85
83, 91, 86, 81, 87, 83
87, 97, 91, 81, 87, 83
89, 98, 93, 81, 87, 83
87, 93, 89, 83, 90, 87
85, 93, 89, 81, 87, 83
83, 91, 85, 81, 251, 85
85, 94, 91, 83, 99, 85
89, 97, 93, 81, 87, 83
87, 100, 91, 81, 87, 83
83, 91, 87, 81, 93, 83
85, 93, 89, 83, 90, 87
91, 98, 93, 81, 87, 83
87, 95, 91, 81, 87, 83
83, 91, 86, 81, 87, 83
85, 92, 89, 81, 89, 85
89, 96, 93, 81, 87, 83
87, 94, 91, 79, 86, 83
83, 92, 87, 81, 86, 83
85, 95, 89, 83, 89, 87
91, 99, 93, 81, 87, 83
87, 96, 91, 81, 87, 83
85, 91, 89, 81, 89, 85
83, 91, 86, 81, 86, 83
87, 96, 91, 81, 85, 83
89, 280, 93, 81, 87, 83
87, 99, 91, 83, 90, 87
83, 91, 87, 81, 87, 83
87, 99, 91, 81, 87, 83
89, 104, 93, 81, 87, 83
85, 93, 89, 83, 89, 85
81, 97, 86, 81, 87, 83
87, 101, 91, 81, 93, 83
89, 104, 93, 81, 95, 83
87, 95, 89, 83, 90, 87
83, 97, 87, 81, 87, 83
87, 97, 91, 81, 87, 83
91, 97, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
91, 99, 94, 81, 87, 83
87, 99, 89, 83, 90, 87
83, 91, 87, 81, 93, 83
87, 94, 91, 81, 86, 83
89, 104, 93, 81, 87, 83
85, 93, 89, 83, 97, 85
81, 91, 86, 81, 87, 83
87, 96, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
87, 94, 89, 83, 90, 87
83, 93, 87, 81, 87, 83
87, 95, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
85, 93, 89, 83, 89, 85
83, 91, 87, 81, 86, 83
91, 97, 93, 81, 87, 83
87, 102, 91, 81, 87, 84
83, 92, 87, 81, 87, 83
85, 95, 89, 83, 99, 87
89, 99, 95, 81, 87, 83
87, 96, 91, 79, 87, 83
83, 92, 87, 81, 87, 83
85, 93, 89, 83, 89, 85
91, 99, 93, 81, 87, 83
87, 95, 91, 81, 88, 83
83, 91, 87, 81, 87, 83
85, 93, 89, 83, 89, 87
89, 98, 93, 81, 87, 83
87, 95, 91, 79, 86, 83
83, 91, 86, 81, 87, 83
87, 95, 91, 81, 89, 85
87, 99, 89, 83, 90, 87
83, 91, 87, 81, 87, 83
87, 93, 91, 81, 87, 83
91, 97, 94, 81, 87, 83
85, 93, 89, 81, 89, 85
83, 92, 89, 81, 86, 83
87, 96, 91, 81, 87, 83
89, 98, 93, 81, 87, 83
87, 94, 91, 83, 89, 87
83, 93, 87, 81, 87, 83
87, 95, 91, 81, 87, 83
91, 97, 93, 81, 87, 83
85, 91, 89, 81, 89, 85
81, 90, 85, 81, 87, 83
87, 101, 91, 81, 93, 83
89, 103, 93, 81, 87, 83
83, 91, 87, 81, 93, 83
85, 94, 89, 83, 89, 87
91, 103, 94, 81, 87, 83
87, 95, 91, 81, 95, 85
83, 91, 86, 81, 87, 83
85, 101, 89, 81, 89, 85
89, 97, 93, 81, 93, 83
87, 95, 91, 79, 86, 83
83, 96, 87, 81, 87, 83
85, 101, 89, 83, 97, 87
91, 98, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
83, 92, 87, 81, 95, 89
85, 95, 89, 81, 89, 85
89, 103, 93, 81, 87, 83
87, 94, 91, 79, 93, 83
83, 98, 87, 81, 87, 83
85, 99, 89, 83, 90, 87
91, 98, 93, 81, 93, 83
87, 95, 91, 81, 87, 83
83, 95, 86, 81, 87, 83
85, 93, 89, 83, 95, 85
89, 99, 95, 81, 87, 83
87, 101, 91, 79, 87, 83
83, 99, 87, 81, 95, 83
85, 95, 89, 83, 90, 87
91, 103, 94, 81, 87, 83
87, 95, 91, 81, 95, 84
83, 90, 86, 81, 87, 83
85, 97, 89, 83, 89, 85
89, 98, 95, 81, 93, 83
87, 97, 93, 79, 86, 83
87, 99, 89, 83, 90, 87
83, 91, 87, 81, 93, 83
87, 96, 91, 81, 87, 83
91, 107, 96, 81, 95, 85
85, 92, 89, 83, 95, 85
83, 91, 86, 81, 87, 83
87, 100, 91, 81, 87, 83
89, 97, 93, 81, 95, 83
87, 93, 89, 83, 89, 87
83, 96, 87, 81, 87, 83
87, 97, 91, 81, 93, 84
91, 97, 93, 81, 87, 83
85, 99, 89, 81, 89, 85
83, 111, 85, 81, 87, 83
87, 95, 91, 81, 86, 83
89, 103, 93, 81, 87, 83
91, 106, 95, 81, 93, 89
87, 95, 91, 81, 87, 83
83, 97, 87, 81, 87, 83
86, 93, 89, 83, 96, 87
89, 98, 93, 81, 87, 83
87, 102, 91, 79, 86, 83
83, 93, 87, 81, 93, 83
85, 94, 91, 81, 89, 85
91, 105, 93, 81, 87, 83
87, 95, 91, 81, 93, 85
83, 97, 87, 81, 87, 83
87, 99, 90, 83, 90, 87
89, 97, 93, 81, 87, 83
87, 95, 91, 79, 86, 83
83, 99, 89, 81, 87, 83
85, 93, 89, 81, 88, 85
87, 101, 91, 81, 88, 83
89, 99, 95, 81, 93, 83
87, 95, 90, 83, 89, 87
83, 92, 87, 81, 87, 83
87, 95, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
85, 93, 89, 81, 89, 85
83, 91, 87, 81, 87, 83
87, 95, 91, 81, 87, 83
91, 98, 95, 81, 86, 83
87, 99, 90, 83, 101, 93
83, 93, 87, 81, 87, 83
87, 102, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
85, 99, 89, 81, 88, 85
83, 96, 87, 81, 93, 83
85, 93, 89, 81, 89, 85
83, 96, 86, 81, 87, 83
87, 97, 91, 81, 87, 83
89, 96, 93, 81, 87, 83
87, 94, 89, 83, 90, 87
83, 91, 87, 81, 87, 83
87, 103, 91, 81, 87, 83
91, 98, 94, 81, 87, 83
85, 93, 89, 83, 89, 85
83, 91, 87, 81, 87, 83
87, 95, 91, 81, 86, 83
89, 97, 93, 81, 87, 83
87, 101, 89, 83, 271, 87
83, 98, 89, 81, 87, 83
87, 95, 91, 81, 87, 83
89, 105, 93, 81, 87, 83
83, 97, 86, 81, 89, 83
85, 92, 89, 81, 89, 85
89, 103, 93, 81, 87, 83
87, 102, 91, 79, 87, 83
85, 93, 89, 81, 87, 83
85, 100, 89, 83, 89, 87
91, 105, 93, 81, 87, 83
87, 95, 91, 81, 88, 83
83, 96, 86, 81, 86, 83
85, 99, 89, 83, 93, 85
89, 97, 93, 81, 87, 83
87, 95, 91, 79, 86, 83
83, 91, 87, 81, 87, 83
87, 95, 91, 83, 90, 87
91, 98, 93, 81, 87, 83
87, 95, 91, 81, 88, 83
87, 95, 91, 81, 87, 83
89, 98, 93, 81, 87, 83
85, 91, 89, 81, 89, 85
83, 90, 85, 81, 86, 83
87, 95, 91, 81, 87, 83
91, 97, 94, 81, 87, 83
87, 94, 89, 83, 90, 87
83, 91, 87, 81, 87, 83
87, 94, 91, 81, 87, 83
89, 98, 93, 81, 87, 83
85, 93, 89, 81, 97, 85
81, 90, 85, 81, 87, 83
87, 95, 91, 81, 87, 83
91, 99, 93, 81, 93, 83
87, 101, 89, 83, 90, 87
83, 97, 87, 81, 87, 83
89, 98, 93, 81, 87, 83
87, 101, 91, 79, 87, 83
83, 91, 85, 81, 93, 83
85, 94, 89, 81, 89, 85
91, 103, 95, 81, 87, 83
87, 95, 91, 81, 93, 85
83, 90, 87, 81, 86, 83
86, 98, 89, 83, 90, 87
89, 98, 93, 81, 93, 83
89, 97, 93, 79, 87, 83
83, 95, 86, 81, 87, 83
85, 93, 89, 83, 95, 85
91, 98, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
83, 93, 87, 81, 93, 83
85, 95, 89, 83, 90, 87
85, 93, 89, 83, 89, 85
83, 91, 87, 81, 91, 83
87, 114, 100, 87, 95, 90
89, 105, 99, 81, 97, 84
87, 95, 91, 83, 97, 87
83, 91, 87, 81, 87, 83
87, 102, 91, 81, 87, 83
89, 97, 93, 81, 93, 83
85, 93, 89, 81, 89, 85
83, 95, 86, 81, 86, 83
87, 97, 91, 81, 93, 83
89, 97, 93, 81, 87, 83
87, 94, 89, 83, 89, 87
83, 93, 89, 81, 87, 83
87, 101, 91, 81, 87, 83
89, 97, 93, 81, 86, 83
83, 90, 85, 81, 87, 83
85, 98, 89, 83, 89, 85
89, 97, 93, 81, 87, 83
87, 94, 91, 79, 86, 83
83, 91, 87, 81, 87, 83
85, 93, 89, 83, 90, 87
91, 99, 93, 81, 87, 83
87, 101, 91, 81, 88, 83
83, 91, 86, 81, 93, 83
85, 99, 89, 81, 96, 85
89, 103, 93, 81, 87, 83
87, 96, 91, 79, 95, 83
83, 91, 87, 81, 87, 83
85, 100, 89, 83, 89, 87
91, 98, 93, 81, 93, 83
87, 94, 91, 81, 87, 83
87, 102, 91, 81, 86, 83
89, 96, 93, 81, 93, 83
85, 91, 89, 83, 88, 85
83, 97, 87, 81, 87, 83
87, 99, 91, 81, 93, 83
91, 97, 94, 81, 87, 83
87, 99, 89, 83, 89, 87
83, 91, 87, 81, 93, 83
87, 94, 91, 81, 87, 83
89, 103, 93, 81, 87, 83
85, 91, 89, 83, 89, 85
81, 97, 85, 81, 87, 83
87, 103, 91, 81, 97, 85
91, 105, 94, 81, 93, 83
87, 93, 89, 83, 89, 87
83, 97, 87, 81, 87, 83
89, 96, 93, 81, 87, 83
87, 95, 91, 79, 87, 83
83, 97, 88, 81, 87, 83
85, 92, 89, 81, 89, 85
91, 115, 93, 81, 87, 83
87, 101, 91, 81, 93, 83
83, 90, 87, 81, 92, 83
85, 95, 89, 83, 89, 87
89, 97, 93, 81, 87, 83
87, 95, 91, 79, 87, 83
83, 253, 87, 81, 87, 83
85, 92, 89, 83, 95, 85
91, 98, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
83, 92, 87, 81, 87, 83
85, 93, 89, 83, 89, 87
83, 96, 87, 81, 86, 83
85, 93, 89, 83, 97, 87
91, 99, 95, 81, 87, 83
87, 101, 91, 81, 88, 83
83, 91, 87, 81, 247, 83
85, 93, 89, 81, 89, 85
89, 103, 93, 81, 87, 83
87, 96, 91, 79, 87, 83
83, 99, 87, 81, 93, 83
87, 95, 91, 83, 89, 87
91, 99, 95, 81, 87, 83
87, 96, 91, 81, 87, 83
83, 91, 86, 81, 87, 83
85, 99, 89, 81, 89, 85
89, 97, 93, 81, 87, 83
87, 95, 91, 79, 86, 83
87, 95, 90, 83, 90, 87
83, 93, 87, 81, 87, 83
87, 94, 91, 81, 87, 83
89, 105, 94, 81, 87, 83
85, 99, 89, 81, 89, 85
83, 91, 87, 81, 86, 83
87, 95, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
87, 93, 89, 83, 89, 87
83, 97, 87, 81, 87, 83
87, 96, 91, 81, 95, 85
89, 97, 93, 81, 87, 83
85, 93, 89, 83, 89, 85
83, 90, 85, 81, 87, 83
87, 95, 91, 81, 86, 83
89, 102, 93, 81, 87, 83
91, 97, 93, 81, 93, 83
87, 102, 91, 81, 87, 83
83, 96, 87, 81, 87, 83
85, 94, 89, 83, 97, 87
89, 95, 93, 81, 87, 83
87, 102, 91, 79, 93, 83
83, 97, 87, 81, 93, 83
85, 93, 89, 83, 89, 85
91, 105, 93, 81, 86, 83
87, 102, 91, 81, 94, 84
83, 91, 87, 81, 87, 83
85, 100, 89, 83, 89, 87
89, 97, 93, 81, 93, 83
87, 102, 91, 79, 87, 83
83, 95, 86, 81, 87, 83
85, 93, 89, 81, 97, 85
87, 95, 91, 81, 87, 83
91, 103, 94, 81, 87, 83
87, 93, 89, 83, 98, 87
83, 91, 87, 81, 87, 83
87, 101, 91, 81, 86, 83
89, 96, 93, 81, 93, 83
85, 91, 89, 81, 89, 85
83, 97, 86, 81, 87, 83
87, 94, 91, 81, 93, 85
89, 97, 93, 81, 87, 83
87, 98, 89, 83, 89, 87
83, 91, 87, 79, 93, 83
87, 95, 91, 81, 87, 83
89, 104, 93, 81, 87, 83
85, 92, 89, 81, 95, 85
83, 91, 87, 81, 87, 83
87, 101, 91, 81, 87, 83
89, 98, 93, 81, 93, 83
87, 93, 89, 83, 90, 87
83, 99, 87, 81, 87, 83
87, 95, 91, 81, 87, 83
89, 103, 93, 81, 87, 83
85, 100, 89, 83, 96, 85
83, 98, 87, 81, 101, 89
87, 96, 91, 81, 87, 83
90, 103, 93, 81, 87, 83
87, 95, 89, 83, 97, 87
83, 91, 87, 81, 87, 83
87, 95, 91, 81, 86, 83
89, 97, 93, 81, 87, 83
85, 92, 89, 83, 89, 85
83, 90, 85, 81, 87, 83
91, 97, 93, 81, 87, 83
87, 95, 91, 81, 87, 84
83, 91, 87, 81, 93, 83
85, 95, 89, 83, 90, 87
89, 105, 93, 81, 87, 83
87, 95, 91, 79, 93, 83
83, 91, 87, 81, 87, 83
85, 99, 89, 81, 89, 85
91, 97, 93, 81, 87, 83
87, 95, 91, 81, 87, 83
83, 96, 87, 81, 87, 83
85, 93, 89, 83, 97, 87
89, 97, 93, 81, 87, 83
87, 96, 91, 79, 87, 83
83, 89, 86, 81, 93, 83
85, 101, 89, 81, 89, 85
87, 99, 89, 83, 89, 87
83, 91, 87, 81, 87, 83
87, 96, 91, 81, 87, 83
91, 98, 93, 81, 87, 83
85, 91, 89, 81, 88, 85
81, 99, 87, 81, 87, 83
87, 95, 91, 81, 91, 83
89, 96, 93, 81, 87, 83
87, 93, 89, 83, 89, 87
83, 91, 87, 81, 87, 83
87, 94, 91, 81, 87, 83
89, 105, 93, 81, 87, 83
85, 93, 89, 83, 95, 85
81, 89, 85, 81, 87, 83
87, 99, 91, 81, 86, 83
89, 103, 93, 81, 93, 83
83, 91, 87, 81, 86, 83
85, 99, 89, 83, 97, 87
91, 104, 93, 81, 93, 83
87, 95, 91, 81, 87, 83
83, 95, 85, 81, 87, 83
85, 93, 89, 83, 97, 85
89, 97, 93, 81, 87, 83
87, 102, 92, 79, 87, 83
83, 91, 87, 81, 93, 83
85, 101, 91, 83, 90, 87
91, 103, 93, 81, 87, 83
87, 95, 91, 81, 93, 83
83, 89, 85, 81, 87, 83
85, 101, 89, 83, 89, 85
89, 96, 93, 81, 93, 83
87, 95, 91, 79, 87, 83
89, 101, 93, 81, 87, 83
87, 95, 91, 79, 91, 83
83, 90, 85, 81, 87, 83
85, 99, 89, 81, 89, 85
91, 99, 94, 81, 93, 83
87, 102, 91, 81, 93, 84
83, 97, 87, 81, 87, 83
85, 95, 91, 83, 98, 87
89, 95, 93, 81, 87, 83
87, 101, 91, 79, 86, 83
83, 93, 87, 81, 93, 83
85, 93, 89, 83, 89, 85
91, 104, 93, 81, 87, 83
87, 94, 91, 81, 95, 85
83, 91, 87, 81, 87, 83
85, 106, 89, 83, 90, 87
87, 96, 91, 81, 87, 83
89, 96, 93, 81, 95, 85
85, 97, 89, 81, 89, 85
83, 91, 85, 81, 93, 83
87, 95, 91, 81, 87, 83
89, 99, 94, 81, 87, 83
87, 93, 89, 83, 97, 87
83, 91, 87, 81, 87, 83
87, 100, 91, 81, 86, 83
89, 98, 93, 81, 93, 83
85, 99, 89, 83, 89, 85
81, 95, 85, 81, 87, 83
87, 95, 91, 81, 93, 83
91, 97, 93, 81, 87, 83
87, 99, 89, 83, 89, 87
83, 91, 87, 81, 87, 83
83, 91, 87, 81, 87, 83
85, 101, 89, 81, 89, 85
89, 99, 93, 81, 87, 83
87, 96, 91, 79, 86, 83
83, 99, 87, 81, 87, 83
87, 93, 89, 83, 90, 87
91, 105, 93, 81, 87, 83
87, 95, 91, 81, 87, 83
83, 90, 85, 81, 87, 83
85, 94, 89, 81, 88, 85
89, 98, 93, 81, 87, 83
87, 96, 91, 79, 271, 89
85, 99, 88, 81, 87, 83
85, 93, 89, 83, 96, 87
91, 97, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
85, 92, 89, 83, 95, 85
83, 91, 87, 81, 87, 83
87, 99, 91, 81, 87, 83
89, 96, 93, 81, 93, 83
87, 93, 89, 83, 89, 87
83, 91, 87, 81, 87, 83
87, 95, 91, 81, 95, 84
91, 99, 95, 81, 87, 83
85, 99, 89, 81, 88, 85
83, 91, 85, 81, 87, 83
87, 93, 91, 81, 87, 83
89, 103, 93, 81, 87, 83
87, 93, 89, 83, 89, 87
83, 91, 87, 81, 95, 83
87, 102, 95, 81, 87, 83
91, 97, 93, 81, 87, 83
83, 97, 85, 81, 87, 83
85, 97, 89, 83, 94, 85
89, 97, 93, 81, 87, 83
87, 101, 91, 79, 87, 83
85, 99, 93, 81, 87, 83
85, 93, 89, 83, 90, 87
91, 103, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
83, 91, 87, 81, 87, 83
85, 99, 89, 81, 89, 85
89, 103, 93, 81, 93, 83
87, 95, 91, 79, 87, 83
83, 97, 87, 81, 87, 83
85, 93, 89, 83, 90, 87
91, 98, 93, 81, 87, 83
87, 101, 91, 81, 87, 83
85, 91, 89, 81, 95, 85
83, 91, 86, 81, 87, 83
87, 101, 91, 81, 87, 83
89, 97, 93, 81, 87, 83
87, 95, 89, 83, 89, 87
83, 95, 87, 81, 87, 83
87, 94, 91, 81, 93, 84
89, 98, 93, 81, 87, 83
85, 93, 89, 81, 89, 85
83, 91, 87, 81, 87, 83
87, 96, 91, 81, 86, 83
89, 97, 93, 81, 96, 83
87, 94, 89, 83, 89, 87
83, 91, 87, 81, 87, 83
87, 104, 97, 81, 87, 83
91, 99, 95, 81, 87, 83
89, 103, 93, 81, 87, 83
87, 95, 91, 79, 93, 83
83, 89, 85, 81, 87, 83
85, 99, 89, 81, 89, 85
91, 105, 94, 81, 93, 83
87, 95, 91, 81, 87, 83
83, 97, 87, 81, 87, 83
85, 93, 89, 83, 97, 87
89, 95, 93, 81, 87, 83
87, 101, 91, 79, 87, 83
83, 89, 85, 81, 95, 83
85, 91, 89, 81, 96, 85
91, 103, 93, 81, 87, 83
87, 97, 91, 81, 93, 84
83, 93, 87, 81, 87, 83
85, 99, 89, 83, 89, 87
87, 94, 91, 81, 93, 83
89, 97, 93, 81, 87, 83
85, 97, 89, 83, 89, 85
