hmin7, hmax7, hmed7, mmin7, mmax7, mmed7
87, 101, 91, 83, 90, 85
89, 105, 93, 83, 89, 85
93, 107, 98, 81, 89, 85
83, 98, 87, 81, 91, 85
87, 99, 89, 83, 89, 85
91, 106, 95, 83, 89, 85
93, 104, 97, 83, 90, 87
85, 103, 89, 83, 89, 85
87, 102, 95, 83, 89, 85
91, 103, 93, 81, 95, 86
93, 104, 97, 81, 89, 85
85, 99, 89, 81, 89, 85
87, 101, 91, 83, 95, 85
93, 110, 97, 83, 90, 87
91, 115, 95, 83, 89, 85
87, 101, 93, 83, 95, 85
85, 107, 89, 83, 89, 85
93, 108, 97, 81, 89, 85
91, 103, 95, 83, 96, 85
85, 97, 89, 83, 89, 85
83, 98, 87, 83, 89, 85
93, 105, 97, 83, 99, 87
91, 118, 97, 83, 89, 85
87, 103, 91, 83, 89, 85
85, 125, 89, 83, 95, 85
93, 105, 97, 83, 89, 85
89, 103, 93, 83, 89, 85
85, 97, 90, 81, 89, 85
83, 97, 87, 83, 89, 85
85, 99, 89, 83, 89, 85
87, 100, 91, 83, 89, 85
91, 111, 95, 83, 89, 85
93, 109, 99, 83, 89, 87
83, 98, 87, 83, 89, 85
85, 106, 89, 83, 89, 85
89, 104, 95, 81, 95, 85
95, 105, 99, 81, 89, 85
85, 108, 89, 81, 89, 85
87, 101, 91, 83, 97, 87
91, 105, 95, 81, 95, 86
93, 104, 97, 83, 90, 87
83, 97, 89, 81, 89, 85
85, 99, 89, 83, 97, 86
91, 101, 93, 81, 89, 85
93, 107, 97, 81, 89, 85
87, 99, 91, 81, 97, 86
85, 101, 89, 83, 90, 85
93, 107, 97, 83, 89, 87
91, 105, 95, 83, 97, 86
85, 97, 90, 83, 89, 85
83, 101, 87, 83, 89, 85
93, 108, 97, 81, 97, 91
89, 105, 95, 83, 89, 85
87, 257, 91, 83, 89, 85
85, 97, 89, 83, 96, 85
93, 105, 97, 83, 89, 87
91, 261, 95, 83, 89, 85
85, 107, 89, 83, 268, 91
83, 95, 89, 83, 89, 85
93, 105, 97, 81, 89, 85
89, 134, 93, 83, 89, 85
87, 97, 91, 81, 89, 85
85, 99, 89, 83, 89, 85
93, 107, 97, 83, 89, 87
91, 101, 95, 83, 89, 85
85, 108, 89, 83, 89, 85
85, 97, 89, 83, 89, 85
93, 104, 97, 83, 89, 85
90, 111, 95, 83, 89, 85
87, 100, 91, 81, 90, 85
85, 108, 89, 83, 89, 85
93, 140, 97, 83, 89, 86
91, 110, 95, 83, 97, 87
85, 106, 89, 81, 95, 85
83, 97, 87, 83, 89, 85
93, 107, 97, 81, 89, 85
89, 101, 93, 83, 91, 85
85, 97, 91, 83, 89, 85
87, 101, 91, 83, 89, 85
91, 103, 95, 81, 95, 85
93, 105, 97, 83, 90, 87
83, 253, 87, 83, 97, 87
85, 99, 89, 83, 96, 86
91, 103, 95, 81, 89, 85
93, 108, 97, 81, 89, 85
85, 99, 89, 83, 97, 86
87, 97, 91, 83, 89, 85
91, 105, 95, 83, 89, 85
93, 105, 97, 83, 96, 87
83, 97, 87, 81, 89, 85
85, 105, 89, 83, 89, 85
91, 120, 93, 83, 91, 85
93, 113, 97, 81, 89, 85
93, 105, 97, 83, 89, 87
93, 105, 97, 83, 97, 85
87, 97, 91, 83, 89, 85
85, 97, 89, 83, 89, 85
93, 105, 97, 81, 96, 85
91, 105, 95, 83, 89, 85
87, 99, 89, 81, 89, 85
83, 97, 87, 83, 97, 86
93, 113, 97, 83, 89, 87
91, 107, 95, 83, 89, 85
87, 99, 91, 81, 96, 86
85, 101, 89, 83, 89, 85
93, 108, 97, 81, 88, 85
90, 101, 93, 83, 96, 87
86, 107, 90, 83, 89, 85
83, 101, 87, 83, 89, 85
91, 105, 97, 83, 96, 86
93, 105, 97, 83, 90, 87
85, 99, 89, 83, 89, 85
87, 98, 91, 83, 254, 86
89, 103, 93, 83, 89, 85
93, 134, 97, 81, 89, 85
83, 95, 87, 83, 96, 86
85, 99, 89, 83, 97, 87
91, 111, 95, 83, 89, 85
94, 106, 99, 83, 103, 87
85, 99, 89, 83, 89, 85
87, 102, 91, 83, 89, 85
91, 103, 93, 83, 97, 85
93, 107, 97, 81, 89, 85
83, 99, 87, 83, 89, 85
87, 99, 90, 83, 95, 85
83, 99, 87, 81, 97, 87
87, 101, 89, 83, 89, 85
91, 259, 95, 83, 89, 85
93, 109, 97, 83, 88, 85
85, 105, 89, 81, 89, 85
87, 101, 91, 83, 89, 85
91, 103, 95, 83, 89, 85
93, 144, 97, 83, 90, 87
83, 105, 87, 81, 89, 85
87, 98, 90, 83, 97, 86
89, 101, 95, 83, 90, 85
93, 112, 97, 81, 88, 85
86, 97, 91, 81, 97, 86
87, 100, 91, 83, 89, 85
91, 108, 95, 83, 90, 85
93, 106, 97, 83, 97, 87
87, 99, 89, 81, 89, 85
83, 97, 87, 83, 89, 85
93, 105, 99, 81, 95, 85
91, 102, 93, 83, 89, 85
87, 101, 91, 83, 89, 85
85, 97, 88, 83, 97, 85
93, 106, 97, 83, 89, 87
91, 106, 95, 83, 89, 85
85, 97, 89, 83, 89, 85
83, 99, 87, 83, 89, 85
93, 107, 97, 81, 89, 85
91, 101, 94, 83, 89, 85
87, 99, 91, 83, 89, 85
85, 97, 89, 83, 95, 85
95, 104, 99, 83, 90, 87
91, 107, 95, 83, 89, 85
89, 105, 93, 81, 89, 85
94, 107, 99, 81, 97, 85
85, 95, 87, 81, 89, 85
86, 101, 89, 83, 89, 85
93, 103, 97, 81, 97, 86
93, 105, 97, 83, 89, 87
85, 99, 89, 81, 89, 85
87, 99, 91, 83, 95, 85
91, 101, 94, 81, 89, 85
93, 107, 99, 81, 89, 85
83, 95, 87, 81, 93, 85
85, 99, 89, 83, 89, 85
91, 105, 95, 81, 89, 85
93, 106, 97, 83, 97, 87
85, 107, 89, 83, 90, 85
87, 103, 91, 83, 89, 85
93, 103, 97, 81, 89, 85
89, 117, 93, 83, 89, 85
87, 99, 91, 81, 89, 85
83, 97, 87, 83, 89, 85
93, 108, 97, 83, 89, 87
92, 107, 97, 83, 97, 85
87, 100, 91, 81, 89, 85
85, 97, 88, 83, 89, 85
93, 107, 97, 81, 89, 85
89, 259, 94, 83, 89, 85
85, 107, 89, 83, 89, 85
85, 98, 87, 83, 95, 85
93, 105, 97, 83, 89, 87
91, 117, 95, 83, 89, 85
87, 101, 91, 83, 89, 85
85, 97, 89, 83, 89, 85
83, 107, 87, 83, 89, 85
87, 101, 89, 83, 99, 85
91, 105, 95, 83, 89, 85
93, 107, 97, 81, 89, 85
85, 107, 89, 83, 95, 85
89, 118, 93, 83, 89, 85
91, 103, 95, 83, 89, 85
93, 104, 97, 83, 95, 87
85, 97, 89, 83, 89, 85
85, 101, 89, 83, 89, 85
89, 103, 93, 81, 89, 85
93, 105, 97, 81, 89, 85
85, 104, 89, 81, 89, 85
87, 99, 91, 83, 96, 85
91, 101, 95, 81, 89, 85
93, 107, 97, 83, 90, 87
85, 98, 89, 83, 97, 86
85, 99, 91, 83, 89, 85
93, 108, 97, 81, 89, 85
89, 107, 95, 83, 97, 86
87, 99, 91, 83, 89, 85
85, 99, 88, 83, 90, 85
93, 105, 97, 83, 91, 87
91, 103, 95, 83, 89, 85
85, 253, 90, 83, 89, 85
83, 97, 87, 83, 97, 86
93, 107, 99, 81, 89, 85
90, 107, 95, 83, 89, 85
87, 100, 91, 83, 95, 85
85, 98, 89, 83, 89, 85
93, 105, 97, 83, 90, 87
93, 102, 97, 83, 95, 86
89, 103, 93, 83, 89, 85
93, 109, 97, 83, 97, 92
83, 101, 87, 81, 95, 86
87, 101, 89, 83, 89, 85
91, 106, 95, 83, 89, 85
93, 105, 99, 83, 97, 87
85, 96, 89, 83, 89, 85
87, 101, 91, 83, 89, 85
91, 107, 93, 83, 96, 86
93, 103, 99, 81, 89, 85
83, 99, 87, 81, 96, 86
85, 106, 89, 83, 89, 85
91, 107, 95, 83, 95, 85
93, 107, 97, 83, 89, 87
85, 99, 89, 83, 89, 85
87, 101, 91, 83, 89, 85
93, 103, 97, 81, 89, 85
89, 104, 94, 83, 89, 85
85, 97, 90, 81, 89, 85
83, 97, 87, 83, 89, 85
93, 111, 97, 83, 90, 87
91, 103, 95, 83, 89, 85
87, 99, 91, 83, 89, 85
85, 101, 89, 83, 90, 85
93, 107, 97, 81, 89, 85
89, 101, 93, 83, 89, 85
85, 98, 89, 83, 89, 85
85, 95, 87, 83, 89, 85
93, 105, 97, 83, 90, 87
91, 102, 95, 83, 89, 85
87, 101, 91, 81, 89, 85
85, 99, 89, 83, 89, 85
87, 103, 91, 81, 89, 85
85, 99, 89, 83, 89, 85
93, 106, 97, 83, 89, 87
91, 108, 101, 83, 95, 85
85, 98, 89, 83, 89, 85
83, 100, 87, 83, 89, 85
93, 109, 99, 81, 91, 85
91, 103, 93, 83, 89, 85
87, 99, 91, 81, 89, 85
86, 97, 91, 83, 95, 85
93, 105, 97, 83, 89, 87
91, 105, 96, 83, 89, 85
85, 97, 89, 83, 95, 85
83, 97, 87, 83, 89, 85
93, 118, 97, 81, 89, 85
89, 103, 93, 83, 97, 85
85, 101, 89, 81, 89, 85
87, 101, 91, 83, 89, 85
91, 103, 95, 81, 95, 85
93, 107, 97, 83, 90, 87
83, 97, 87, 83, 89, 85
85, 99, 90, 83, 96, 86
91, 104, 94, 81, 89, 85
93, 150, 97, 83, 89, 85
85, 96, 89, 81, 95, 85
87, 101, 93, 83, 89, 85
91, 109, 95, 81, 89, 85
93, 105, 97, 83, 95, 87
83, 103, 87, 83, 96, 87
87, 253, 89, 83, 89, 85
91, 102, 95, 83, 91, 85
93, 109, 97, 83, 89, 85
93, 107, 97, 83, 90, 87
91, 103, 95, 83, 95, 85
89, 99, 93, 83, 89, 85
85, 99, 89, 83, 89, 85
93, 109, 99, 81, 97, 85
89, 108, 93, 83, 89, 85
85, 99, 89, 81, 89, 85
83, 97, 87, 83, 95, 85
93, 107, 97, 83, 89, 87
91, 107, 95, 83, 89, 85
87, 99, 91, 83, 95, 86
85, 97, 89, 83, 89, 85
93, 107, 97, 81, 88, 85
91, 102, 95, 83, 97, 86
87, 99, 92, 81, 89, 85
83, 99, 87, 83, 89, 85
91, 105, 95, 83, 97, 86
93, 105, 97, 83, 90, 87
85, 99, 89, 81, 89, 85
87, 99, 91, 83, 95, 86
91, 107, 95, 83, 89, 85
93, 107, 97, 81, 89, 85
85, 99, 90, 81, 97, 87
87, 101, 91, 83, 89, 85
91, 105, 95, 81, 89, 85
93, 105, 97, 83, 97, 87
85, 97, 89, 83, 89, 85
87, 100, 91, 83, 89, 85
89, 106, 93, 81, 97, 86
93, 120, 99, 81, 89, 85
83, 98, 87, 81, 89, 85
87, 97, 89, 83, 95, 85
91, 103, 95, 83, 89, 85
93, 107, 97, 83, 89, 87
85, 99, 89, 83, 91, 85
89, 99, 93, 83, 89, 85
89, 103, 93, 83, 89, 85
93, 105, 97, 81, 89, 85
83, 99, 87, 83, 89, 85
85, 101, 89, 83, 89, 85
91, 103, 95, 81, 89, 85
93, 106, 97, 83, 90, 87
85, 99, 89, 83, 89, 85
87, 101, 91, 83, 89, 85
89, 105, 93, 83, 90, 85
93, 107, 97, 81, 95, 85
83, 97, 87, 81, 89, 85
85, 113, 89, 83, 89, 85
93, 107, 99, 83, 96, 87
91, 103, 95, 83, 89, 85
87, 100, 91, 81, 89, 85
85, 97, 89, 83, 95, 85
93, 106, 97, 81, 88, 85
90, 109, 95, 83, 247, 93
87, 111, 96, 83, 97, 91
83, 109, 94, 83, 89, 85
93, 105, 97, 83, 89, 87
91, 105, 95, 83, 89, 85
87, 101, 91, 83, 89, 85
85, 95, 89, 83, 99, 86
93, 105, 97, 81, 89, 85
89, 132, 93, 83, 90, 85
85, 105, 90, 83, 89, 85
83, 97, 87, 83, 89, 85
85, 106, 89, 83, 89, 85
87, 99, 91, 83, 103, 85
91, 112, 95, 83, 89, 85
93, 112, 97, 83, 89, 87
83, 97, 87, 83, 97, 86
85, 99, 89, 83, 89, 85
89, 104, 93, 81, 89, 85
93, 110, 97, 83, 97, 85
85, 105, 91, 83, 89, 85
87, 105, 91, 83, 89, 85
91, 104, 95, 81, 96, 86
93, 110, 99, 83, 90, 87
83, 97, 87, 81, 89, 85
87, 99, 91, 83, 89, 85
89, 103, 93, 81, 89, 85
93, 107, 97, 81, 89, 85
87, 99, 91, 83, 95, 85
85, 98, 89, 83, 89, 85
93, 109, 97, 83, 89, 87
91, 103, 95, 83, 95, 85
87, 97, 89, 83, 89, 85
83, 97, 87, 83, 89, 85
93, 108, 97, 81, 95, 85
89, 122, 95, 83, 97, 87
87, 101, 91, 81, 89, 85
85, 97, 91, 83, 96, 85
93, 106, 97, 83, 89, 87
91, 106, 95, 83, 89, 85
85, 100, 89, 83, 95, 85
83, 97, 87, 83, 90, 85
93, 106, 97, 83, 89, 85
89, 103, 93, 83, 97, 87
93, 115, 97, 83, 89, 85
90, 107, 93, 83, 89, 85
85, 100, 89, 81, 97, 86
85, 97, 87, 83, 89, 85
93, 107, 97, 83, 89, 87
91, 103, 95, 83, 95, 86
87, 115, 91, 83, 89, 85
85, 99, 89, 83, 89, 85
93, 105, 97, 83, 95, 85
91, 103, 95, 83, 90, 85
85, 99, 89, 81, 89, 85
85, 99, 89, 83, 89, 85
93, 105, 97, 83, 90, 87
91, 101, 95, 83, 89, 85
87, 100, 93, 83, 97, 86
85, 97, 91, 83, 89, 85
91, 103, 93, 81, 89, 85
93, 104, 97, 81, 89, 85
83, 96, 87, 83, 89, 85
87, 99, 90, 83, 89, 85
91, 103, 95, 83, 95, 85
93, 107, 97, 83, 89, 87
85, 96, 89, 83, 89, 85
87, 101, 91, 83, 89, 85
91, 102, 93, 83, 89, 85
93, 107, 97, 81, 97, 90
83, 96, 87, 83, 95, 85
85, 102, 89, 83, 89, 85
91, 107, 95, 81, 89, 85
93, 105, 97, 83, 95, 87
85, 97, 89, 83, 89, 85
87, 104, 92, 83, 97, 87
87, 99, 89, 83, 97, 86
85, 97, 87, 83, 89, 85
93, 105, 97, 81, 89, 85
90, 103, 94, 83, 89, 85
87, 103, 91, 81, 89, 85
85, 114, 89, 83, 89, 85
93, 105, 97, 83, 95, 87
91, 103, 95, 83, 89, 85
85, 99, 89, 83, 89, 85
85, 97, 89, 83, 89, 85
93, 106, 99, 81, 89, 85
89, 120, 93, 83, 89, 85
89, 99, 93, 81, 93, 85
85, 107, 96, 83, 89, 85
93, 117, 99, 83, 90, 87
91, 102, 95, 83, 89, 85
85, 99, 89, 81, 89, 85
85, 98, 89, 83, 89, 85
89, 105, 93, 83, 89, 85
93, 107, 99, 81, 89, 85
85, 99, 90, 83, 89, 85
87, 99, 91, 83, 95, 86
91, 109, 95, 81, 89, 85
93, 107, 98, 83, 89, 87
83, 95, 87, 81, 95, 85
87, 99, 89, 83, 89, 85
91, 132, 93, 83, 89, 85
95, 103, 99, 83, 95, 85
85, 132, 89, 83, 89, 85
87, 101, 93, 83, 89, 85
91, 103, 95, 83, 97, 86
93, 111, 97, 83, 89, 87
87, 99, 89, 83, 89, 85
85, 95, 87, 83, 97, 86
93, 104, 97, 81, 89, 85
89, 105, 93, 83, 90, 85
87, 99, 91, 81, 95, 86
85, 96, 89, 83, 89, 85
93, 105, 97, 83, 89, 87
91, 103, 95, 83, 95, 85
87, 97, 91, 83, 89, 85
83, 107, 87, 83, 89, 85
93, 103, 97, 81, 89, 85
89, 124, 93, 83, 97, 87
87, 101, 91, 83, 89, 85
85, 97, 89, 83, 95, 86
93, 138, 97, 83, 90, 87
91, 113, 95, 83, 90, 85
83, 99, 87, 83, 95, 86
85, 97, 89, 83, 89, 85
89, 105, 94, 83, 89, 85
93, 105, 97, 81, 95, 85
85, 97, 89, 83, 89, 85
87, 106, 91, 83, 89, 85
91, 105, 95, 83, 95, 86
93, 107, 97, 83, 90, 87
85, 251, 87, 81, 89, 85
87, 101, 91, 83, 95, 86
89, 103, 94, 83, 89, 85
93, 109, 98, 81, 88, 85
85, 105, 89, 81, 96, 86
87, 99, 91, 83, 89, 85
91, 107, 95, 81, 89, 85
93, 105, 97, 83, 89, 87
93, 105, 97, 81, 89, 85
89, 106, 93, 83, 89, 85
87, 98, 89, 81, 91, 85
85, 95, 89, 83, 89, 85
93, 107, 97, 83, 99, 87
91, 106, 95, 83, 95, 86
87, 99, 91, 81, 89, 85
85, 97, 89, 83, 89, 85
93, 104, 97, 81, 95, 85
89, 102, 93, 83, 89, 85
85, 100, 90, 83, 89, 85
83, 108, 87, 83, 93, 85
93, 104, 97, 83, 90, 87
91, 103, 95, 83, 89, 85
87, 99, 91, 83, 91, 85
85, 99, 89, 83, 89, 85
89, 104, 93, 81, 89, 85
93, 105, 97, 83, 91, 85
83, 101, 87, 81, 89, 85
