 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 85, 81, 89, 87, 93, 95
 89, 81, 93, 86, 97, 89
 93, 81, 97, 85, 107, 88
 83, 81, 89, 87, 99, 101
 87, 81, 97, 87, 109, 99
 89, 83, 94, 85, 99, 89
 92, 81, 96, 87, 108, 95
 83, 81, 87, 85, 97, 89
 85, 83, 89, 85, 93, 91
 89, 83, 93, 85, 97, 89
 91, 81, 97, 85, 106, 91
 91, 81, 95, 85, 100, 90
 89, 81, 94, 85, 98, 89
 85, 83, 91, 86, 101, 89
 83, 81, 88, 86, 92, 89
 91, 81, 97, 85, 100, 89
 89, 81, 93, 85, 97, 89
 85, 81, 89, 85, 93, 88
 83, 83, 87, 85, 91, 89
 91, 83, 96, 87, 100, 90
 89, 81, 95, 85, 99, 89
 89, 81, 97, 85, 103, 97
 85, 83, 87, 87, 91, 89
 91, 81, 96, 85, 100, 89
 89, 83, 93, 85, 105, 89
 85, 81, 89, 85, 93, 95
 83, 83, 87, 85, 91, 89
 91, 81, 95, 86, 106, 89
 92, 83, 96, 87, 107, 90
 85, 83, 89, 85, 93, 95
 85, 83, 91, 85, 95, 89
 89, 81, 93, 85, 104, 89
 92, 81, 97, 85, 99, 94
 83, 81, 87, 85, 91, 89
 85, 81, 89, 85, 93, 89
 90, 81, 95, 85, 106, 97
 92, 83, 97, 87, 100, 96
 83, 83, 89, 86, 93, 89
 87, 83, 91, 85, 101, 89
 89, 81, 94, 85, 97, 89
 92, 81, 96, 85, 99, 89
 83, 81, 87, 85, 91, 89
 85, 83, 90, 85, 95, 89
 83, 81, 89, 91, 98, 97
 85, 81, 89, 85, 93, 89
 89, 81, 95, 85, 104, 89
 92, 81, 97, 85, 106, 89
 85, 83, 89, 86, 93, 97
 85, 81, 90, 85, 95, 89
 91, 83, 95, 85, 105, 90
 92, 83, 95, 87, 99, 89
 83, 83, 87, 86, 91, 89
 85, 83, 89, 85, 93, 88
 89, 83, 93, 86, 97, 89
 91, 81, 97, 85, 100, 89
 83, 83, 88, 85, 92, 89
 85, 81, 91, 85, 94, 89
 91, 81, 95, 86, 99, 89
 91, 83, 96, 87, 107, 89
 86, 83, 89, 87, 93, 89
 83, 83, 89, 85, 91, 89
 93, 81, 97, 85, 100, 89
 89, 83, 93, 85, 97, 88
 85, 81, 91, 85, 95, 89
 85, 83, 89, 86, 93, 89
 93, 83, 97, 86, 101, 90
 91, 81, 95, 85, 105, 89
 85, 83, 89, 85, 93, 89
 83, 81, 87, 86, 91, 89
 92, 81, 97, 85, 107, 89
 89, 83, 93, 87, 97, 89
 85, 81, 91, 85, 94, 89
 85, 83, 89, 86, 99, 89
 91, 83, 96, 86, 100, 89
 89, 83, 94, 85, 98, 97
 89, 81, 93, 85, 97, 89
 92, 81, 96, 85, 100, 89
 83, 81, 87, 85, 97, 89
 85, 83, 89, 85, 93, 89
 89, 81, 94, 85, 98, 89
 93, 81, 97, 87, 100, 97
 85, 81, 89, 85, 93, 89
 87, 83, 91, 85, 95, 89
 89, 83, 93, 86, 103, 89
 92, 81, 97, 85, 100, 89
 83, 83, 87, 86, 91, 89
 85, 81, 89, 85, 93, 88
 89, 83, 93, 85, 98, 89
 92, 81, 97, 87, 100, 89
 85, 83, 89, 87, 93, 89
 85, 81, 91, 85, 94, 89
 91, 81, 97, 85, 99, 89
 89, 83, 93, 85, 97, 89
 85, 83, 89, 86, 99, 89
 83, 83, 87, 85, 97, 89
 91, 83, 95, 87, 101, 90
 89, 83, 95, 85, 98, 89
 85, 83, 91, 85, 93, 89
 85, 83, 89, 86, 92, 95
 91, 81, 97, 87, 99, 97
 89, 81, 94, 86, 112, 89
 85, 81, 89, 85, 103, 89
 83, 83, 87, 86, 91, 95
 91, 83, 96, 86, 129, 89
 89, 83, 93, 86, 105, 89
 87, 81, 91, 87, 101, 101
 85, 81, 89, 86, 92, 95
 83, 81, 87, 85, 91, 89
 85, 83, 89, 86, 93, 88
 89, 83, 93, 85, 97, 89
 91, 81, 95, 85, 99, 89
 83, 83, 89, 86, 93, 89
 85, 83, 91, 85, 94, 89
 89, 83, 95, 85, 98, 89
 93, 83, 97, 87, 100, 89
 83, 83, 87, 85, 91, 89
 85, 83, 89, 85, 101, 95
 89, 83, 93, 87, 97, 93
 93, 81, 96, 85, 100, 89
 83, 81, 89, 85, 97, 89
 85, 83, 91, 85, 94, 95
 91, 83, 95, 86, 99, 89
 93, 83, 97, 87, 107, 89
 85, 81, 91, 87, 101, 103
 83, 81, 87, 86, 91, 95
 93, 81, 97, 85, 106, 88
 89, 81, 93, 85, 104, 89
 85, 81, 91, 85, 101, 89
 85, 81, 89, 85, 92, 95
 91, 83, 96, 87, 100, 90
 89, 83, 95, 86, 98, 89
 85, 83, 89, 85, 93, 89
 83, 81, 87, 86, 91, 89
 92, 81, 97, 85, 107, 89
 89, 83, 93, 85, 105, 89
 85, 81, 90, 85, 94, 89
 85, 83, 89, 85, 93, 89
 91, 83, 97, 87, 100, 89
 89, 81, 94, 85, 98, 95
 89, 83, 93, 85, 97, 89
 93, 81, 97, 85, 107, 88
 83, 81, 87, 85, 91, 89
 85, 81, 90, 85, 94, 89
 91, 81, 95, 85, 102, 89
 93, 83, 97, 85, 107, 89
 83, 83, 89, 92, 93, 97
 85, 81, 91, 86, 94, 95
 89, 83, 93, 87, 97, 99
 92, 81, 97, 85, 101, 88
 83, 81, 88, 86, 92, 97
 85, 83, 89, 85, 95, 89
 91, 81, 95, 85, 106, 89
 93, 83, 97, 87, 107, 89
 83, 83, 89, 86, 93, 97
 85, 81, 91, 85, 93, 89
 93, 81, 97, 85, 108, 96
 89, 83, 94, 86, 106, 89
 85, 83, 89, 86, 93, 96
 83, 81, 87, 85, 91, 89
 91, 81, 97, 87, 100, 89
 89, 81, 94, 85, 105, 89
 85, 81, 91, 85, 93, 89
 83, 83, 87, 85, 91, 89
 91, 81, 97, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 81, 89, 85, 93, 89
 83, 83, 87, 85, 91, 89
 91, 83, 95, 86, 100, 89
 91, 83, 95, 86, 98, 89
 85, 81, 91, 85, 95, 109
 85, 81, 89, 85, 93, 89
 85, 83, 91, 85, 94, 89
 85, 83, 89, 85, 92, 89
 91, 83, 96, 86, 100, 89
 89, 81, 94, 85, 98, 89
 85, 83, 89, 85, 93, 89
 83, 83, 87, 85, 91, 89
 92, 81, 96, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 81, 91, 85, 94, 89
 83, 81, 89, 85, 92, 89
 91, 81, 95, 86, 100, 89
 91, 83, 94, 85, 99, 90
 85, 81, 89, 85, 93, 89
 83, 81, 87, 85, 91, 97
 91, 81, 97, 85, 113, 95
 89, 83, 93, 86, 98, 89
 83, 83, 89, 86, 99, 89
 85, 83, 91, 85, 94, 89
 91, 83, 95, 85, 98, 89
 92, 83, 97, 87, 101, 89
 83, 83, 87, 86, 91, 89
 85, 83, 89, 86, 102, 91
 89, 81, 93, 85, 97, 89
 93, 81, 97, 85, 100, 89
 83, 83, 87, 87, 93, 95
 87, 83, 91, 85, 95, 89
 89, 81, 95, 85, 105, 89
 93, 83, 97, 87, 106, 89
 83, 81, 87, 85, 91, 95
 85, 83, 89, 85, 93, 89
 89, 81, 93, 86, 105, 96
 91, 81, 97, 85, 100, 95
 91, 81, 95, 86, 100, 89
 89, 81, 95, 85, 98, 89
 85, 81, 90, 85, 99, 89
 83, 81, 87, 85, 91, 89
 91, 81, 96, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 81, 89, 85, 93, 89
 83, 81, 87, 86, 91, 89
 91, 83, 97, 85, 100, 89
 89, 83, 95, 85, 99, 88
 85, 81, 89, 85, 94, 89
 85, 81, 89, 85, 93, 89
 93, 81, 97, 85, 102, 89
 89, 83, 93, 86, 98, 97
 85, 81, 89, 85, 93, 88
 83, 83, 87, 86, 100, 89
 89, 83, 93, 86, 101, 89
 92, 83, 97, 85, 100, 95
 83, 81, 87, 85, 91, 89
 87, 83, 91, 86, 101, 89
 89, 83, 95, 86, 98, 95
 92, 83, 96, 85, 100, 89
 83, 81, 87, 85, 91, 89
 85, 83, 89, 85, 93, 89
 89, 83, 95, 86, 99, 94
 91, 83, 95, 85, 100, 89
 83, 83, 89, 86, 99, 89
 87, 81, 91, 85, 95, 89
 89, 83, 93, 85, 97, 89
 93, 81, 97, 85, 100, 95
 83, 81, 87, 85, 97, 89
 83, 83, 89, 92, 93, 97
 90, 81, 95, 85, 98, 89
 92, 83, 97, 87, 108, 89
 85, 81, 89, 85, 99, 95
 85, 81, 89, 87, 94, 95
 89, 83, 95, 86, 111, 95
 93, 81, 97, 85, 109, 89
 83, 81, 87, 85, 97, 89
 85, 83, 89, 86, 93, 95
 89, 81, 95, 85, 99, 89
 93, 83, 97, 87, 110, 97
 83, 81, 89, 85, 99, 89
 87, 83, 91, 86, 95, 95
 89, 81, 93, 85, 97, 89
 91, 83, 97, 85, 107, 88
 83, 81, 87, 85, 92, 89
 85, 81, 89, 87, 93, 89
 91, 83, 96, 86, 101, 89
 89, 83, 95, 85, 98, 89
 87, 81, 91, 85, 94, 90
 85, 81, 89, 85, 92, 88
 93, 81, 97, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 81, 89, 85, 93, 89
 83, 81, 87, 85, 103, 89
 91, 83, 97, 86, 110, 89
 89, 83, 94, 85, 98, 95
 85, 81, 91, 85, 95, 89
 85, 81, 89, 86, 110, 96
 91, 81, 95, 85, 107, 88
 89, 81, 93, 86, 98, 95
 85, 81, 89, 85, 93, 89
 83, 81, 87, 86, 91, 89
 85, 81, 89, 85, 93, 89
 85, 83, 89, 85, 94, 89
 89, 81, 95, 85, 98, 89
 92, 83, 97, 87, 100, 89
 83, 81, 87, 85, 91, 89
 85, 83, 89, 85, 93, 89
 89, 83, 93, 87, 97, 89
 93, 81, 97, 85, 100, 89
 83, 81, 88, 85, 93, 89
 85, 81, 90, 85, 94, 89
 89, 81, 95, 85, 99, 89
 91, 81, 96, 85, 100, 90
 83, 81, 87, 85, 91, 89
 85, 83, 89, 85, 93, 89
 89, 81, 93, 85, 97, 89
 93, 81, 97, 85, 138, 89
 85, 83, 90, 85, 95, 89
 83, 81, 87, 86, 91, 89
 91, 83, 96, 87, 101, 89
 91, 83, 97, 86, 108, 89
 85, 81, 89, 85, 95, 89
 83, 83, 87, 85, 91, 89
 93, 81, 97, 85, 100, 93
 89, 83, 93, 85, 97, 89
 86, 81, 91, 85, 95, 89
 85, 83, 89, 85, 93, 89
 91, 81, 95, 85, 100, 89
 89, 83, 95, 85, 98, 89
 83, 83, 89, 85, 93, 89
 83, 83, 87, 85, 98, 89
 92, 81, 97, 85, 107, 89
 89, 81, 93, 85, 97, 89
 92, 81, 97, 85, 99, 89
 89, 83, 93, 86, 97, 89
 85, 81, 89, 85, 93, 95
 83, 81, 87, 85, 91, 89
 91, 83, 96, 87, 107, 89
 89, 81, 95, 87, 111, 97
 85, 81, 91, 86, 94, 97
 83, 83, 89, 86, 99, 89
 91, 81, 97, 85, 99, 88
 89, 81, 94, 85, 105, 89
 85, 81, 89, 85, 93, 89
 83, 83, 87, 86, 91, 89
 91, 83, 96, 87, 100, 90
 89, 83, 94, 85, 98, 89
 85, 81, 89, 85, 94, 89
 85, 83, 89, 85, 93, 90
 89, 83, 93, 85, 97, 89
 92, 81, 97, 85, 100, 89
 83, 81, 87, 86, 91, 88
 85, 83, 89, 85, 93, 89
 89, 81, 93, 85, 99, 89
 92, 83, 95, 87, 100, 90
 83, 83, 87, 87, 93, 89
 85, 81, 91, 85, 95, 89
 89, 83, 93, 86, 97, 89
 93, 83, 97, 85, 100, 89
 83, 81, 87, 85, 91, 88
 85, 83, 89, 85, 93, 89
 89, 81, 95, 85, 98, 89
 91, 83, 96, 87, 100, 89
 83, 83, 89, 86, 93, 89
 85, 83, 90, 85, 94, 90
 85, 83, 89, 85, 93, 90
 83, 83, 87, 85, 91, 89
 91, 81, 97, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 83, 91, 85, 113, 89
 85, 83, 89, 87, 99, 96
 91, 83, 96, 87, 100, 89
 89, 83, 95, 85, 112, 89
 85, 81, 89, 85, 101, 89
 83, 83, 87, 85, 91, 89
 91, 81, 97, 85, 100, 89
 89, 83, 93, 85, 97, 89
 85, 81, 90, 85, 94, 89
 85, 83, 89, 85, 93, 89
 91, 83, 97, 86, 107, 89
 89, 83, 94, 85, 105, 89
 83, 81, 87, 85, 91, 89
 85, 81, 89, 85, 93, 88
 89, 81, 93, 85, 103, 89
 93, 81, 97, 85, 99, 97
 85, 83, 89, 85, 93, 88
 85, 83, 91, 86, 96, 89
 91, 81, 95, 85, 98, 89
 91, 83, 96, 87, 100, 89
 83, 81, 88, 85, 92, 89
 85, 83, 89, 85, 100, 89
 89, 81, 93, 85, 105, 89
 93, 81, 97, 85, 101, 88
 83, 81, 89, 86, 93, 99
 87, 83, 91, 85, 95, 89
 91, 81, 95, 85, 99, 89
 93, 83, 97, 87, 101, 90
 85, 81, 89, 85, 93, 89
 83, 83, 87, 85, 91, 89
 91, 81, 95, 85, 100, 88
 89, 83, 93, 85, 105, 89
 85, 83, 91, 85, 94, 89
