 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 85, 81, 89, 85, 103, 94
 93, 83, 99, 86, 113, 89
 95, 85, 100, 89, 106, 93
 93, 87, 97, 92, 105, 118
 85, 79, 88, 83, 99, 86
 92, 81, 99, 85, 109, 89
 96, 87, 101, 90, 109, 93
 93, 89, 99, 92, 104, 95
 85, 81, 90, 85, 99, 88
 93, 83, 99, 85, 106, 89
 93, 87, 98, 91, 105, 95
 95, 85, 100, 89, 106, 93
 93, 81, 97, 85, 105, 89
 83, 79, 89, 83, 121, 87
 93, 87, 98, 91, 106, 95
 96, 87, 101, 91, 106, 93
 94, 83, 99, 86, 106, 89
 85, 81, 89, 85, 95, 87
 93, 89, 98, 91, 105, 96
 95, 85, 101, 89, 107, 92
 93, 81, 97, 85, 107, 89
 85, 79, 87, 83, 96, 87
 93, 89, 98, 91, 105, 95
 96, 87, 101, 91, 108, 96
 93, 83, 98, 86, 105, 89
 85, 81, 91, 85, 97, 87
 83, 81, 89, 83, 103, 87
 93, 81, 97, 85, 105, 89
 95, 85, 100, 89, 107, 93
 93, 89, 97, 92, 104, 95
 85, 81, 89, 85, 97, 88
 93, 83, 97, 86, 105, 91
 97, 86, 101, 91, 111, 93
 93, 89, 99, 92, 105, 95
 85, 79, 89, 83, 115, 93
 93, 81, 97, 85, 103, 90
 95, 85, 100, 89, 106, 93
 93, 89, 97, 93, 103, 95
 85, 81, 89, 85, 100, 103
 95, 83, 99, 87, 109, 95
 97, 85, 101, 89, 107, 93
 93, 87, 98, 93, 106, 96
 93, 81, 99, 85, 109, 100
 85, 77, 89, 83, 95, 87
 93, 87, 97, 91, 104, 95
 95, 85, 100, 89, 107, 92
 95, 81, 99, 87, 107, 89
 85, 79, 89, 85, 97, 88
 93, 87, 98, 91, 105, 95
 95, 87, 101, 90, 108, 94
 93, 81, 98, 85, 105, 89
 85, 79, 89, 83, 96, 87
 93, 87, 97, 91, 105, 95
 95, 85, 100, 89, 104, 92
 94, 81, 99, 86, 107, 90
 85, 81, 91, 85, 106, 103
 93, 89, 99, 91, 109, 95
 95, 85, 101, 90, 107, 101
 93, 89, 97, 91, 105, 95
 95, 85, 101, 90, 116, 94
 94, 83, 99, 87, 110, 97
 85, 79, 90, 84, 107, 94
 93, 89, 98, 91, 105, 102
 95, 85, 99, 89, 105, 92
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 95, 93
 93, 87, 97, 91, 107, 95
 95, 87, 101, 90, 109, 96
 93, 83, 99, 87, 107, 89
 85, 81, 90, 85, 95, 87
 93, 89, 98, 91, 106, 95
 93, 85, 99, 89, 109, 92
 93, 81, 97, 85, 105, 89
 85, 79, 89, 83, 95, 87
 97, 87, 101, 90, 107, 93
 93, 87, 98, 93, 105, 95
 85, 81, 89, 84, 97, 89
 93, 83, 98, 86, 104, 89
 95, 85, 100, 89, 105, 93
 94, 89, 98, 92, 105, 97
 85, 79, 89, 83, 99, 93
 93, 81, 97, 85, 104, 89
 96, 87, 101, 90, 107, 94
 93, 89, 97, 93, 122, 95
 85, 79, 90, 83, 97, 87
 93, 83, 99, 87, 103, 96
 95, 85, 100, 89, 111, 100
 94, 89, 100, 92, 116, 95
 83, 79, 89, 83, 93, 93
 93, 81, 97, 85, 107, 89
 95, 83, 99, 87, 106, 89
 85, 81, 90, 85, 97, 87
 93, 89, 98, 91, 101, 99
 95, 87, 101, 90, 105, 94
 93, 81, 97, 85, 101, 89
 85, 77, 89, 83, 93, 86
 93, 89, 98, 91, 102, 95
 94, 85, 100, 89, 106, 92
 95, 83, 99, 86, 105, 89
 86, 81, 91, 85, 101, 87
 93, 87, 98, 91, 102, 95
 95, 87, 101, 90, 105, 93
 93, 81, 98, 85, 102, 93
 85, 79, 89, 83, 100, 87
 93, 87, 97, 91, 101, 95
 94, 85, 100, 89, 104, 92
 85, 79, 90, 84, 93, 87
 93, 83, 99, 86, 111, 89
 95, 87, 101, 90, 112, 93
 93, 89, 97, 91, 102, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 93
 95, 85, 100, 89, 105, 91
 93, 87, 98, 93, 102, 95
 85, 81, 90, 85, 94, 87
 94, 83, 99, 87, 107, 89
 97, 87, 101, 90, 105, 93
 93, 87, 97, 92, 102, 95
 85, 79, 89, 83, 92, 86
 93, 81, 97, 85, 102, 88
 95, 85, 99, 89, 103, 93
 93, 89, 97, 93, 101, 96
 93, 89, 97, 91, 106, 95
 95, 85, 101, 90, 105, 94
 95, 81, 99, 86, 102, 89
 85, 81, 89, 85, 93, 87
 93, 87, 97, 91, 102, 95
 95, 85, 100, 89, 104, 93
 93, 81, 97, 85, 102, 89
 85, 79, 89, 83, 97, 87
 93, 88, 98, 91, 102, 95
 95, 87, 101, 95, 115, 103
 93, 83, 98, 87, 102, 90
 85, 79, 90, 84, 99, 87
 93, 87, 98, 91, 109, 95
 95, 85, 100, 89, 111, 99
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 97, 87
 97, 85, 101, 89, 111, 99
 93, 89, 97, 93, 100, 96
 85, 81, 90, 85, 93, 87
 94, 83, 99, 86, 109, 89
 95, 85, 99, 89, 103, 92
 93, 89, 98, 92, 101, 96
 83, 79, 89, 83, 101, 87
 93, 81, 97, 85, 102, 89
 95, 85, 101, 90, 104, 93
 93, 89, 97, 92, 101, 96
 85, 81, 89, 85, 93, 87
 94, 83, 99, 85, 102, 89
 95, 85, 100, 89, 103, 93
 93, 87, 97, 92, 102, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 101, 89
 93, 83, 99, 87, 103, 89
 85, 79, 90, 85, 94, 88
 93, 89, 97, 91, 117, 95
 96, 87, 101, 91, 105, 93
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 93
 93, 89, 99, 91, 102, 95
 95, 85, 100, 89, 104, 92
 93, 83, 99, 87, 103, 89
 85, 81, 90, 85, 93, 87
 93, 89, 97, 91, 102, 95
 96, 87, 101, 90, 105, 93
 93, 81, 97, 85, 101, 88
 83, 79, 88, 83, 93, 87
 93, 87, 97, 91, 101, 95
 95, 85, 100, 89, 104, 92
 85, 81, 91, 84, 94, 87
 95, 81, 99, 86, 103, 89
 97, 87, 101, 91, 105, 101
 93, 87, 98, 91, 109, 95
 85, 79, 89, 83, 93, 93
 93, 81, 98, 85, 102, 88
 95, 85, 106, 89, 112, 101
 93, 88, 97, 92, 109, 95
 85, 79, 91, 85, 94, 118
 94, 83, 99, 87, 102, 89
 97, 85, 101, 90, 111, 93
 93, 87, 98, 91, 109, 95
 85, 79, 88, 83, 92, 93
 93, 81, 97, 85, 102, 89
 95, 85, 100, 89, 111, 93
 93, 89, 97, 92, 101, 103
 95, 85, 100, 89, 107, 92
 94, 89, 98, 91, 109, 95
 85, 79, 89, 83, 101, 86
 93, 81, 98, 85, 110, 88
 97, 85, 101, 90, 105, 100
 94, 87, 97, 92, 101, 96
 85, 81, 90, 91, 101, 100
 93, 81, 99, 85, 261, 90
 95, 85, 100, 89, 103, 99
 93, 89, 98, 92, 101, 96
 85, 79, 89, 83, 99, 86
 92, 81, 97, 85, 101, 95
 96, 85, 101, 89, 111, 101
 95, 89, 98, 92, 101, 95
 85, 81, 91, 85, 102, 87
 93, 83, 98, 87, 110, 95
 93, 89, 99, 91, 103, 95
 93, 85, 99, 89, 103, 92
 93, 81, 99, 85, 109, 88
 83, 77, 89, 83, 92, 93
 93, 88, 98, 91, 102, 95
 97, 87, 101, 91, 107, 93
 94, 83, 99, 87, 109, 89
 85, 81, 89, 85, 93, 87
 93, 87, 97, 91, 101, 95
 95, 85, 99, 89, 104, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 102, 95
 96, 87, 101, 91, 105, 93
 95, 81, 99, 87, 102, 89
 85, 81, 91, 85, 101, 95
 85, 79, 89, 83, 99, 87
 93, 81, 98, 85, 102, 88
 95, 85, 101, 89, 103, 93
 93, 89, 97, 93, 102, 95
 85, 81, 89, 85, 97, 87
 95, 83, 99, 86, 102, 89
 97, 87, 101, 91, 104, 93
 93, 87, 97, 91, 107, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 101, 93
 95, 85, 101, 89, 111, 92
 93, 89, 98, 92, 109, 95
 85, 81, 90, 85, 99, 87
 93, 81, 98, 87, 103, 89
 95, 87, 101, 91, 105, 93
 93, 89, 98, 92, 102, 95
 93, 81, 97, 85, 102, 88
 85, 79, 89, 83, 92, 87
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 104, 92
 95, 83, 99, 87, 102, 89
 85, 81, 89, 85, 93, 87
 93, 87, 97, 91, 101, 95
 95, 87, 101, 91, 286, 93
 92, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 102, 121
 95, 85, 100, 89, 111, 93
 95, 81, 99, 86, 102, 89
 85, 81, 90, 85, 100, 87
 93, 87, 97, 91, 101, 103
 95, 87, 101, 90, 105, 93
 93, 81, 97, 85, 101, 88
 85, 79, 89, 83, 100, 87
 93, 87, 97, 92, 101, 103
 96, 85, 107, 89, 113, 99
 95, 83, 99, 86, 109, 89
 85, 81, 91, 85, 101, 94
 93, 87, 98, 91, 109, 95
 95, 85, 101, 91, 113, 99
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 87, 98, 91, 108, 95
 95, 85, 99, 89, 104, 99
 95, 81, 99, 86, 103, 90
 85, 81, 91, 85, 101, 87
 93, 89, 98, 91, 109, 95
 95, 85, 100, 91, 105, 101
 85, 81, 89, 83, 93, 87
 93, 81, 97, 85, 115, 121
 95, 85, 100, 89, 114, 92
 93, 89, 99, 92, 102, 102
 85, 79, 90, 83, 93, 87
 95, 83, 99, 85, 109, 89
 95, 87, 101, 90, 111, 93
 93, 87, 98, 92, 102, 96
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 88
 95, 85, 100, 89, 103, 92
 93, 87, 97, 91, 102, 95
 85, 81, 89, 83, 101, 87
 93, 81, 98, 85, 102, 89
 97, 85, 101, 89, 105, 93
 93, 87, 98, 92, 101, 95
 93, 89, 98, 91, 102, 95
 95, 85, 100, 89, 103, 97
 93, 81, 98, 85, 102, 89
 85, 79, 89, 83, 101, 87
 93, 88, 97, 91, 101, 94
 95, 87, 101, 90, 105, 93
 94, 83, 98, 86, 107, 89
 85, 79, 91, 85, 101, 87
 93, 87, 97, 91, 101, 102
 95, 85, 100, 89, 104, 93
 93, 81, 99, 85, 109, 89
 85, 79, 89, 83, 99, 87
 93, 89, 99, 91, 112, 95
 96, 87, 105, 91, 113, 101
 95, 81, 101, 87, 110, 89
 85, 81, 91, 85, 101, 87
 94, 85, 99, 89, 111, 92
 94, 89, 98, 93, 102, 102
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 113, 89
 95, 87, 101, 91, 104, 94
 93, 89, 97, 92, 101, 95
 85, 81, 89, 83, 93, 87
 93, 83, 99, 85, 112, 89
 95, 85, 100, 89, 103, 99
 93, 89, 97, 92, 101, 95
 83, 79, 89, 83, 91, 87
 93, 81, 97, 85, 109, 93
 95, 85, 100, 90, 105, 94
 93, 89, 97, 92, 101, 95
 85, 81, 90, 85, 99, 93
 93, 83, 99, 87, 109, 89
 85, 81, 90, 84, 94, 87
 93, 83, 99, 87, 102, 90
 97, 87, 101, 90, 105, 93
 93, 89, 98, 92, 103, 95
 85, 79, 89, 83, 99, 87
 93, 81, 97, 85, 107, 89
 95, 85, 99, 89, 104, 93
 93, 87, 97, 92, 102, 98
 85, 79, 90, 83, 93, 87
 93, 83, 99, 86, 103, 90
 95, 87, 100, 91, 104, 103
 93, 89, 98, 91, 102, 95
 85, 79, 88, 83, 92, 87
 93, 81, 97, 85, 102, 88
 95, 85, 100, 89, 103, 92
 93, 87, 99, 93, 111, 110
 94, 81, 99, 87, 111, 90
 85, 81, 89, 85, 99, 95
 93, 89, 98, 91, 101, 95
 96, 87, 101, 91, 105, 94
 93, 81, 97, 85, 102, 88
 85, 79, 89, 83, 106, 99
 93, 87, 97, 91, 101, 95
 95, 85, 99, 89, 103, 92
 95, 83, 99, 86, 109, 89
 85, 79, 90, 85, 94, 94
 93, 89, 98, 91, 101, 95
 95, 85, 101, 90, 111, 93
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 93, 95
 93, 89, 99, 91, 110, 95
 95, 85, 101, 97, 189, 328
 96, 87, 102, 90, 332, 93
 93, 89, 99, 99, 175, 180
 85, 79, 91, 85, 178, 95
 93, 83, 98, 85, 102, 89
 95, 85, 99, 89, 103, 93
 93, 87, 98, 91, 109, 95
 85, 79, 89, 83, 93, 117
 93, 81, 98, 91, 126, 111
 97, 93, 105, 97, 113, 101
 101, 95, 105, 100, 110, 494
 85, 81, 95, 241, 462, 497
 93, 83, 101, 217, 391, 496
 95, 87, 101, 243, 472, 496
 93, 89, 99, 253, 409, 498
 85, 79, 90, 201, 480, 490
 93, 83, 99, 257, 468, 498
 93, 87, 99, 91, 227, 247
 95, 87, 101, 90, 111, 93
 95, 81, 99, 87, 103, 97
 85, 79, 89, 85, 93, 87
 93, 87, 98, 91, 113, 101
 95, 85, 101, 89, 111, 93
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 92, 87
 93, 89, 97, 91, 101, 95
 95, 87, 101, 90, 110, 93
 95, 81, 99, 87, 111, 96
 85, 81, 89, 85, 93, 87
 93, 89, 98, 91, 107, 95
 95, 85, 100, 89, 107, 91
 93, 81, 97, 85, 101, 95
 85, 79, 89, 83, 93, 87
 96, 87, 101, 91, 136, 101
 93, 87, 97, 92, 109, 95
 87, 81, 90, 85, 94, 91
 94, 81, 98, 85, 102, 89
 95, 85, 99, 89, 107, 92
 94, 89, 99, 92, 102, 97
 85, 79, 89, 83, 93, 87
 93, 81, 98, 85, 109, 89
 96, 87, 101, 90, 113, 93
 93, 87, 97, 93, 102, 103
 85, 81, 90, 85, 98, 87
 93, 83, 99, 85, 110, 89
 95, 85, 100, 89, 111, 93
 93, 89, 97, 93, 102, 103
 83, 79, 89, 83, 100, 87
 93, 81, 97, 85, 101, 89
 93, 89, 97, 91, 101, 101
 95, 87, 101, 91, 105, 93
 94, 81, 99, 85, 110, 89
 85, 81, 90, 85, 99, 88
 93, 87, 98, 91, 101, 101
 95, 85, 100, 89, 105, 92
 93, 81, 97, 85, 101, 89
 83, 79, 89, 83, 98, 87
 93, 87, 97, 91, 102, 103
 97, 87, 101, 91, 104, 93
 95, 83, 99, 87, 116, 89
 85, 81, 90, 85, 251, 88
 93, 88, 97, 91, 101, 102
 95, 85, 101, 89, 111, 93
 93, 81, 99, 85, 102, 95
 85, 79, 93, 83, 123, 86
 86, 79, 91, 85, 94, 94
 93, 83, 98, 86, 102, 90
 96, 87, 101, 91, 104, 93
 93, 87, 97, 91, 108, 94
 83, 79, 89, 83, 93, 93
 93, 81, 97, 85, 102, 88
 95, 85, 101, 89, 116, 93
 93, 87, 97, 91, 108, 95
 87, 79, 91, 83, 101, 87
 93, 83, 98, 85, 102, 89
 97, 87, 101, 90, 109, 94
 93, 87, 97, 92, 106, 95
 85, 79, 89, 83, 92, 86
 93, 81, 99, 85, 102, 89
 95, 85, 100, 89, 104, 92
 94, 89, 98, 92, 101, 95
 94, 83, 99, 87, 103, 89
 85, 79, 91, 83, 95, 87
 93, 87, 98, 91, 102, 95
 95, 87, 101, 91, 105, 93
 93, 81, 99, 85, 115, 88
 85, 79, 90, 83, 101, 87
 93, 89, 99, 91, 105, 101
 95, 85, 100, 89, 104, 92
 95, 83, 99, 86, 102, 89
 85, 79, 89, 85, 99, 88
 93, 87, 97, 91, 109, 101
 95, 87, 100, 90, 104, 93
 93, 81, 96, 85, 99, 89
 83, 77, 89, 83, 99, 86
 93, 89, 98, 91, 109, 103
 95, 85, 101, 89, 104, 92
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 111, 92
 93, 81, 97, 85, 101, 95
 83, 77, 88, 83, 93, 87
 93, 87, 97, 91, 101, 95
 95, 87, 99, 90, 104, 93
 95, 83, 99, 86, 102, 89
 85, 81, 89, 84, 93, 87
 93, 89, 97, 91, 102, 96
 95, 85, 100, 89, 104, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 89, 98, 91, 106, 95
 95, 87, 101, 91, 105, 93
 93, 83, 99, 87, 107, 102
 85, 81, 91, 85, 101, 87
 95, 85, 100, 89, 111, 99
 93, 87, 99, 91, 102, 101
 83, 79, 89, 83, 92, 87
 93, 81, 98, 85, 109, 89
 97, 87, 102, 90, 117, 93
 93, 87, 97, 93, 101, 103
 85, 79, 91, 83, 93, 87
 93, 83, 99, 86, 110, 89
 95, 85, 99, 89, 111, 99
 93, 89, 97, 93, 102, 134
 85, 79, 89, 83, 99, 87
 93, 81, 97, 85, 109, 89
 96, 85, 101, 89, 116, 93
 93, 87, 99, 91, 102, 101
 85, 81, 90, 85, 93, 87
 93, 83, 99, 86, 113, 90
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 101, 93
 93, 87, 97, 91, 101, 95
 94, 85, 99, 89, 110, 92
 94, 83, 99, 87, 102, 97
 85, 81, 89, 85, 93, 88
 93, 87, 98, 91, 108, 101
 95, 87, 101, 91, 116, 94
 93, 81, 98, 85, 102, 95
 85, 79, 89, 83, 93, 87
 93, 87, 98, 91, 101, 95
 95, 85, 100, 89, 111, 93
 93, 83, 98, 87, 102, 97
 85, 81, 90, 85, 94, 88
 93, 87, 98, 91, 115, 95
 95, 87, 101, 90, 113, 94
 85, 79, 89, 83, 93, 92
 93, 81, 97, 85, 101, 88
 95, 85, 100, 89, 116, 93
 93, 89, 98, 92, 109, 95
 85, 79, 89, 83, 93, 87
 94, 83, 98, 86, 102, 89
 96, 87, 101, 90, 111, 93
 93, 89, 98, 92, 105, 95
 83, 79, 88, 83, 92, 86
 93, 81, 97, 85, 102, 89
 95, 85, 100, 89, 112, 92
 93, 87, 97, 92, 102, 96
 85, 81, 89, 84, 93, 87
 93, 83, 99, 86, 110, 89
 97, 87, 101, 91, 113, 93
 93, 87, 97, 92, 102, 102
 83, 79, 89, 83, 91, 87
 92, 81, 97, 85, 108, 89
 95, 85, 101, 89, 118, 99
 93, 89, 98, 92, 101, 96
 85, 81, 90, 85, 93, 88
 94, 83, 99, 86, 102, 89
 96, 85, 101, 90, 105, 93
 93, 89, 97, 92, 102, 95
 85, 79, 89, 83, 97, 87
 93, 81, 97, 85, 101, 89
 95, 85, 100, 89, 103, 100
 93, 89, 97, 92, 102, 96
 85, 79, 91, 83, 100, 87
 93, 81, 98, 86, 109, 89
 95, 85, 101, 90, 104, 94
 93, 89, 97, 92, 101, 95
 93, 81, 98, 85, 107, 89
 85, 79, 89, 83, 92, 99
 93, 88, 97, 91, 101, 95
 95, 85, 100, 89, 117, 92
 93, 83, 99, 86, 109, 89
 85, 79, 89, 84, 93, 87
 93, 89, 97, 91, 101, 95
 95, 87, 101, 91, 105, 94
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 92, 87
 93, 89, 97, 91, 102, 95
 95, 85, 100, 89, 104, 92
 93, 83, 98, 87, 102, 89
 85, 81, 90, 85, 93, 87
 93, 87, 97, 91, 102, 95
 95, 85, 101, 90, 104, 93
 95, 85, 100, 89, 111, 93
 93, 89, 97, 92, 102, 95
 83, 79, 89, 83, 93, 86
 93, 81, 98, 85, 102, 95
 96, 87, 101, 90, 105, 93
 93, 87, 97, 91, 101, 94
 85, 79, 89, 83, 93, 87
 93, 83, 98, 86, 103, 89
 95, 85, 100, 89, 107, 93
 93, 87, 97, 92, 101, 96
 83, 79, 89, 83, 92, 87
 93, 81, 97, 85, 102, 89
 96, 87, 101, 90, 112, 93
 93, 87, 97, 93, 102, 103
 85, 81, 89, 85, 93, 87
 93, 81, 99, 86, 102, 90
 93, 88, 98, 91, 108, 95
 94, 85, 99, 89, 103, 92
 93, 81, 97, 85, 102, 89
 85, 79, 89, 83, 105, 87
 93, 89, 98, 91, 108, 95
 96, 85, 101, 89, 105, 93
 95, 83, 99, 86, 103, 90
 85, 79, 89, 85, 93, 88
 95, 87, 98, 91, 102, 95
 95, 85, 100, 89, 104, 92
 93, 81, 97, 85, 105, 88
 85, 79, 89, 83, 99, 87
 94, 87, 97, 91, 102, 95
 95, 87, 101, 90, 105, 93
 95, 83, 99, 87, 109, 90
 87, 81, 91, 85, 94, 95
 95, 83, 99, 86, 102, 90
 85, 81, 89, 85, 94, 87
 93, 87, 98, 91, 109, 95
 95, 85, 101, 90, 105, 99
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 99, 87
 93, 87, 98, 91, 108, 95
 95, 85, 101, 89, 104, 105
 95, 83, 99, 87, 103, 89
 85, 81, 90, 85, 101, 87
 93, 88, 97, 91, 102, 95
 95, 87, 101, 90, 105, 94
 93, 81, 97, 85, 101, 88
 85, 79, 89, 83, 93, 87
 93, 87, 98, 91, 102, 103
 95, 85, 100, 89, 104, 93
 85, 81, 90, 85, 99, 88
 95, 83, 99, 86, 103, 89
 97, 87, 101, 91, 105, 99
 93, 87, 98, 93, 101, 95
 85, 79, 89, 83, 97, 87
 93, 81, 97, 85, 102, 89
 95, 85, 99, 89, 103, 93
 93, 87, 98, 92, 109, 117
 85, 81, 97, 85, 108, 87
 94, 83, 99, 87, 102, 97
 95, 87, 101, 90, 104, 93
 93, 89, 99, 93, 118, 96
 85, 79, 91, 83, 101, 87
 93, 81, 103, 85, 109, 89
 95, 85, 100, 89, 112, 100
 93, 89, 97, 92, 101, 95
 93, 89, 99, 91, 109, 95
 95, 85, 101, 90, 111, 94
 95, 83, 99, 86, 102, 95
 85, 81, 90, 85, 101, 88
 93, 89, 98, 92, 109, 96
 95, 85, 100, 89, 111, 92
 93, 81, 97, 85, 101, 95
 85, 79, 89, 83, 93, 87
 94, 88, 99, 91, 110, 101
 96, 85, 107, 89, 120, 93
 95, 81, 99, 85, 109, 99
 87, 81, 91, 85, 93, 87
 93, 89, 98, 91, 101, 95
 94, 85, 100, 89, 111, 92
 93, 81, 98, 85, 102, 95
 85, 79, 89, 85, 93, 97
 97, 87, 101, 90, 284, 93
 93, 89, 97, 92, 108, 95
 85, 79, 89, 83, 99, 93
 93, 83, 99, 86, 102, 95
 95, 85, 99, 89, 104, 93
 93, 87, 97, 91, 108, 95
 85, 79, 89, 83, 93, 92
 93, 81, 97, 85, 102, 89
 95, 85, 100, 89, 104, 93
 93, 89, 98, 93, 102, 96
 85, 79, 90, 84, 94, 87
 93, 83, 99, 86, 105, 89
 95, 85, 99, 89, 103, 92
 93, 89, 97, 91, 101, 96
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 104, 89
 93, 87, 97, 91, 101, 95
 95, 85, 100, 89, 104, 92
 93, 81, 99, 85, 110, 90
 85, 79, 89, 83, 93, 87
 93, 88, 99, 91, 102, 95
 95, 87, 100, 91, 105, 93
 95, 83, 99, 85, 103, 88
 85, 79, 89, 85, 99, 93
 93, 87, 97, 91, 102, 95
 95, 85, 99, 89, 103, 92
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 99, 93
 93, 87, 97, 91, 101, 95
 95, 87, 101, 91, 105, 93
 95, 81, 99, 87, 102, 89
 85, 79, 89, 85, 93, 87
 95, 85, 100, 89, 103, 92
 93, 89, 98, 91, 107, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 100, 89
 97, 87, 101, 90, 105, 93
 93, 87, 98, 91, 102, 96
 85, 81, 89, 85, 93, 88
 93, 81, 99, 86, 103, 89
 95, 85, 100, 89, 104, 93
 93, 87, 99, 92, 109, 95
 85, 79, 89, 83, 93, 93
 93, 81, 97, 85, 102, 89
 95, 86, 101, 90, 111, 93
 93, 88, 97, 92, 102, 95
 85, 81, 89, 85, 94, 87
 93, 83, 98, 86, 102, 89
 93, 81, 97, 85, 109, 89
 85, 79, 89, 85, 99, 93
 93, 89, 97, 91, 101, 96
 95, 83, 100, 89, 104, 92
 95, 81, 99, 85, 109, 89
 85, 81, 90, 85, 94, 93
 93, 87, 97, 91, 101, 96
 95, 87, 101, 90, 111, 94
 93, 81, 97, 85, 109, 89
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 110, 92
 94, 83, 99, 86, 102, 95
 85, 81, 89, 85, 93, 87
 93, 87, 97, 91, 101, 95
 95, 87, 101, 91, 105, 93
 83, 79, 89, 83, 93, 87
 93, 81, 97, 85, 101, 89
 95, 85, 99, 89, 103, 93
 93, 87, 97, 91, 102, 95
 85, 81, 90, 84, 93, 87
 93, 83, 99, 85, 102, 89
 95, 85, 101, 90, 105, 93
 93, 87, 97, 91, 101, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 89
 95, 85, 99, 89, 103, 93
 93, 87, 97, 91, 102, 95
 85, 81, 89, 85, 99, 87
 95, 81, 99, 86, 103, 90
 95, 85, 101, 90, 105, 95
 93, 87, 97, 92, 103, 95
 97, 87, 101, 90, 105, 93
 93, 87, 99, 92, 103, 95
 85, 79, 89, 84, 93, 87
 93, 83, 99, 85, 105, 89
 95, 85, 100, 89, 111, 92
 94, 89, 98, 92, 101, 95
 83, 81, 89, 83, 91, 87
 93, 81, 97, 85, 102, 89
 95, 85, 101, 89, 104, 93
 93, 89, 97, 93, 101, 96
 85, 81, 89, 85, 93, 87
 94, 83, 99, 86, 102, 89
 95, 85, 99, 89, 104, 93
 93, 87, 98, 91, 109, 95
 85, 79, 89, 83, 99, 87
 93, 81, 97, 85, 109, 89
 93, 89, 97, 91, 101, 95
 95, 87, 101, 90, 113, 93
 95, 81, 99, 85, 110, 89
 85, 79, 89, 85, 103, 88
 93, 87, 98, 91, 106, 97
 95, 85, 99, 89, 103, 92
 93, 81, 98, 85, 102, 89
 85, 79, 89, 83, 93, 88
 93, 88, 98, 91, 103, 101
 95, 87, 101, 91, 116, 93
 94, 81, 99, 86, 109, 89
 85, 79, 89, 85, 93, 94
 93, 87, 97, 92, 102, 105
 95, 85, 100, 89, 110, 93
 93, 81, 97, 85, 109, 88
 83, 79, 89, 83, 92, 93
 85, 81, 90, 85, 94, 122
 94, 83, 99, 86, 119, 89
 95, 87, 100, 90, 112, 93
 93, 87, 97, 92, 101, 102
 85, 81, 89, 83, 93, 86
 92, 81, 97, 85, 109, 89
 95, 85, 101, 89, 119, 93
 93, 87, 97, 93, 102, 103
 85, 81, 89, 85, 93, 87
 94, 81, 99, 86, 110, 95
 97, 85, 101, 91, 105, 101
 93, 89, 97, 93, 101, 103
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 110, 89
 95, 85, 99, 89, 103, 99
 93, 89, 98, 92, 102, 95
 95, 83, 99, 85, 110, 89
 85, 81, 89, 85, 103, 87
 93, 87, 97, 91, 101, 102
 97, 87, 101, 90, 112, 93
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 99, 87
 93, 87, 98, 91, 101, 101
 95, 85, 99, 89, 103, 92
 95, 83, 99, 87, 108, 90
 85, 79, 91, 85, 109, 99
 93, 87, 97, 91, 102, 103
 95, 87, 101, 90, 105, 99
 93, 81, 96, 85, 100, 89
 85, 79, 89, 83, 92, 87
 93, 87, 98, 91, 102, 99
 95, 85, 101, 89, 107, 93
 95, 83, 99, 87, 111, 89
 85, 79, 89, 83, 99, 87
 93, 87, 97, 91, 101, 103
 95, 85, 100, 90, 104, 94
 93, 81, 98, 85, 109, 89
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 101, 94
 94, 85, 100, 89, 108, 92
 93, 81, 99, 86, 106, 89
 85, 79, 89, 84, 93, 92
 93, 87, 97, 91, 100, 94
 95, 87, 101, 91, 105, 93
 93, 81, 97, 85, 101, 89
