 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 87, 81, 91, 85, 95, 88
 93, 87, 97, 91, 107, 94
 93, 85, 100, 89, 110, 91
 85, 81, 89, 85, 92, 96
 87, 79, 91, 83, 95, 87
 91, 87, 95, 91, 105, 102
 93, 85, 99, 89, 110, 91
 93, 85, 99, 89, 102, 99
 91, 87, 95, 91, 99, 99
 87, 81, 91, 85, 95, 87
 85, 81, 91, 85, 102, 89
 93, 85, 99, 89, 102, 99
 91, 85, 95, 89, 99, 94
 87, 81, 91, 85, 103, 87
 85, 81, 89, 85, 99, 87
 94, 85, 99, 89, 102, 91
 91, 87, 95, 91, 100, 95
 87, 81, 93, 85, 95, 87
 85, 81, 91, 85, 94, 89
 93, 85, 99, 89, 103, 92
 91, 85, 95, 91, 106, 94
 87, 81, 91, 85, 97, 91
 85, 79, 89, 85, 93, 95
 92, 87, 97, 91, 100, 95
 94, 85, 99, 91, 107, 95
 87, 81, 91, 87, 103, 93
 87, 81, 93, 85, 99, 91
 91, 87, 97, 91, 106, 98
 93, 85, 99, 89, 102, 91
 85, 79, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 93, 87, 97, 91, 107, 95
 93, 83, 99, 89, 112, 91
 85, 81, 89, 85, 93, 249
 89, 81, 93, 85, 97, 87
 91, 87, 95, 90, 105, 94
 93, 85, 99, 89, 109, 92
 85, 81, 89, 85, 93, 95
 87, 79, 91, 85, 95, 102
 93, 87, 97, 91, 100, 93
 95, 83, 103, 89, 115, 99
 85, 81, 91, 85, 94, 97
 89, 81, 93, 85, 95, 87
 91, 87, 95, 90, 107, 93
 93, 83, 99, 89, 109, 92
 85, 81, 89, 84, 93, 99
 87, 79, 91, 84, 94, 87
 92, 87, 97, 91, 109, 94
 93, 85, 99, 89, 110, 99
 87, 81, 91, 85, 94, 95
 87, 79, 91, 85, 95, 87
 91, 87, 95, 90, 106, 94
 93, 85, 98, 89, 111, 99
 85, 81, 89, 85, 93, 93
 87, 81, 91, 85, 95, 87
 93, 85, 99, 89, 109, 91
 91, 87, 96, 91, 105, 101
 87, 79, 98, 89, 110, 97
 87, 81, 91, 85, 94, 89
 93, 85, 99, 89, 109, 91
 91, 85, 95, 90, 106, 97
 87, 79, 91, 84, 101, 94
 85, 81, 89, 85, 93, 87
 93, 85, 99, 89, 109, 91
 91, 87, 97, 91, 107, 95
 88, 79, 93, 84, 95, 93
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 109, 91
 91, 85, 95, 91, 111, 93
 87, 79, 91, 85, 95, 94
 85, 81, 89, 85, 101, 87
 85, 81, 91, 85, 103, 89
 87, 81, 93, 85, 103, 87
 93, 87, 97, 91, 100, 101
 93, 85, 97, 89, 102, 91
 85, 79, 89, 84, 99, 87
 87, 81, 91, 85, 103, 87
 91, 87, 96, 91, 100, 101
 94, 85, 99, 89, 102, 91
 85, 81, 91, 85, 99, 89
 87, 79, 93, 84, 95, 95
 91, 87, 96, 91, 100, 95
 93, 85, 97, 89, 102, 91
 85, 79, 89, 83, 99, 87
 85, 81, 91, 85, 95, 88
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 102, 91
 87, 81, 93, 85, 95, 88
 85, 81, 90, 85, 94, 88
 93, 85, 99, 89, 102, 91
 91, 87, 96, 91, 101, 95
 87, 81, 91, 85, 94, 87
 85, 79, 89, 84, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 99, 93
 87, 81, 93, 85, 95, 88
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 109, 91
 92, 87, 97, 91, 101, 101
 87, 79, 91, 85, 95, 87
 85, 79, 89, 85, 101, 87
 94, 85, 99, 89, 103, 92
 91, 85, 95, 89, 99, 93
 93, 83, 99, 89, 102, 91
 91, 85, 95, 90, 99, 94
 87, 81, 91, 85, 94, 95
 85, 79, 89, 85, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 101, 95
 87, 79, 91, 83, 95, 87
 85, 81, 89, 85, 93, 88
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 100, 93
 87, 81, 91, 85, 95, 87
 85, 79, 89, 83, 93, 87
 93, 83, 99, 89, 102, 91
 91, 87, 97, 91, 101, 95
 87, 81, 93, 85, 103, 92
 85, 81, 91, 85, 93, 89
 91, 87, 95, 90, 99, 94
 93, 85, 97, 88, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 93, 87, 97, 91, 99, 96
 93, 85, 99, 89, 108, 91
 85, 81, 90, 85, 94, 88
 87, 79, 93, 85, 95, 88
 91, 87, 95, 90, 98, 94
 93, 85, 97, 89, 102, 92
 85, 79, 89, 83, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 101, 95
 94, 85, 99, 89, 102, 92
 86, 81, 91, 85, 94, 89
 88, 81, 93, 84, 95, 87
 87, 79, 91, 83, 94, 87
 85, 79, 89, 84, 93, 88
 93, 85, 97, 89, 102, 93
 91, 86, 95, 90, 99, 93
 89, 81, 93, 85, 95, 95
 87, 81, 91, 85, 93, 89
 93, 85, 99, 89, 107, 91
 92, 87, 95, 91, 106, 95
 87, 79, 91, 85, 95, 95
 85, 79, 89, 85, 93, 87
 93, 85, 98, 89, 108, 91
 91, 87, 95, 90, 105, 93
 87, 81, 92, 85, 95, 95
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 109, 92
 91, 87, 95, 91, 100, 95
 85, 81, 89, 85, 100, 87
 85, 81, 90, 85, 95, 88
 91, 85, 95, 89, 106, 93
 93, 85, 97, 89, 102, 99
 85, 81, 91, 85, 94, 88
 87, 81, 93, 85, 96, 87
 92, 87, 96, 91, 100, 95
 93, 85, 97, 89, 100, 91
 87, 79, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 90, 107, 93
 93, 85, 97, 89, 102, 91
 85, 81, 91, 85, 94, 88
 87, 81, 91, 85, 95, 87
 92, 87, 97, 91, 100, 94
 94, 85, 99, 89, 102, 91
 87, 79, 91, 83, 101, 87
 83, 81, 89, 85, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 100, 93
 88, 81, 93, 84, 96, 87
 85, 81, 91, 85, 95, 88
 93, 83, 99, 89, 102, 91
 92, 87, 97, 91, 107, 95
 87, 79, 91, 85, 95, 95
 85, 79, 89, 85, 93, 97
 93, 85, 97, 89, 102, 91
 91, 85, 96, 91, 114, 101
 89, 81, 93, 84, 103, 95
 85, 81, 89, 85, 93, 89
 93, 83, 97, 89, 102, 93
 91, 87, 97, 91, 107, 95
 85, 79, 89, 85, 93, 94
 87, 79, 91, 85, 96, 87
 91, 87, 95, 90, 106, 93
 93, 85, 97, 89, 109, 99
 86, 81, 91, 85, 101, 95
 87, 79, 93, 85, 96, 88
 92, 87, 97, 91, 107, 95
 93, 85, 99, 89, 110, 99
 85, 79, 89, 84, 93, 93
 87, 81, 91, 85, 95, 87
 91, 85, 95, 89, 106, 93
 94, 83, 99, 89, 109, 91
 87, 81, 91, 85, 94, 95
 89, 81, 93, 85, 95, 88
 92, 87, 96, 91, 105, 94
 93, 85, 98, 89, 109, 97
 93, 85, 97, 89, 102, 99
 91, 87, 95, 91, 99, 101
 87, 81, 91, 85, 103, 88
 85, 79, 89, 85, 93, 94
 93, 83, 99, 89, 102, 91
 92, 87, 97, 91, 100, 95
 87, 79, 93, 85, 103, 88
 85, 81, 91, 85, 106, 95
 93, 85, 99, 89, 102, 91
 91, 85, 96, 90, 107, 94
 87, 81, 91, 85, 102, 87
 85, 81, 89, 85, 93, 94
 93, 85, 98, 89, 102, 91
 93, 87, 97, 91, 100, 95
 89, 81, 93, 85, 103, 87
 85, 81, 91, 85, 94, 95
 91, 87, 95, 90, 99, 93
 93, 83, 99, 89, 118, 91
 85, 79, 89, 85, 101, 88
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 99, 95
 94, 85, 98, 89, 102, 91
 85, 81, 91, 85, 94, 89
 88, 81, 93, 85, 95, 87
 91, 87, 95, 91, 109, 93
 93, 85, 97, 89, 102, 92
 85, 79, 89, 84, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 96, 91, 99, 94
 93, 85, 98, 89, 102, 99
 87, 81, 91, 85, 93, 89
 87, 79, 93, 84, 103, 87
 85, 81, 89, 85, 100, 89
 87, 79, 91, 84, 95, 95
 93, 87, 97, 91, 100, 95
 93, 85, 98, 89, 109, 91
 85, 81, 89, 85, 92, 95
 87, 81, 92, 85, 95, 87
 91, 85, 95, 90, 100, 93
 94, 85, 101, 89, 110, 97
 85, 81, 89, 85, 93, 89
 87, 79, 92, 84, 95, 87
 93, 87, 97, 91, 100, 95
 93, 85, 99, 89, 102, 91
 83, 79, 89, 83, 93, 87
 87, 79, 91, 83, 95, 87
 91, 87, 95, 90, 99, 93
 93, 85, 99, 89, 103, 99
 88, 81, 93, 85, 104, 87
 86, 81, 91, 85, 101, 88
 93, 85, 99, 89, 111, 91
 91, 87, 95, 91, 100, 101
 87, 81, 90, 85, 94, 87
 85, 81, 89, 85, 100, 87
 93, 83, 99, 89, 102, 99
 91, 87, 95, 91, 99, 100
 88, 81, 93, 85, 103, 94
 85, 81, 91, 85, 101, 89
 93, 85, 99, 89, 109, 97
 93, 87, 97, 91, 100, 95
 87, 79, 92, 83, 95, 87
 85, 79, 89, 85, 93, 89
 93, 85, 99, 89, 102, 99
 91, 87, 95, 90, 99, 94
 93, 87, 97, 91, 107, 95
 93, 85, 98, 89, 110, 92
 85, 81, 91, 85, 94, 95
 88, 79, 93, 83, 95, 87
 91, 87, 95, 90, 105, 94
 93, 83, 98, 89, 102, 91
 85, 81, 89, 85, 92, 87
 87, 81, 91, 85, 94, 87
 92, 87, 97, 91, 107, 95
 93, 85, 98, 89, 102, 99
 87, 81, 91, 85, 94, 89
 87, 79, 93, 83, 103, 88
 91, 87, 95, 91, 106, 93
 93, 85, 98, 89, 102, 99
 85, 81, 89, 85, 93, 87
 87, 79, 91, 83, 103, 87
 93, 85, 99, 89, 102, 92
 91, 87, 97, 91, 100, 95
 87, 79, 91, 83, 99, 87
 85, 81, 91, 85, 101, 89
 93, 83, 99, 89, 102, 91
 91, 85, 95, 89, 99, 93
 87, 79, 91, 83, 101, 87
 85, 81, 89, 85, 101, 93
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 100, 95
 88, 81, 93, 85, 102, 87
 87, 81, 91, 85, 94, 95
 93, 85, 99, 89, 102, 91
 91, 85, 96, 90, 107, 94
 87, 81, 91, 85, 95, 87
 83, 81, 89, 85, 93, 87
 93, 85, 99, 89, 103, 92
 93, 87, 97, 91, 100, 95
 87, 81, 92, 85, 96, 87
 85, 81, 89, 85, 93, 88
 93, 85, 99, 89, 111, 91
 91, 85, 96, 89, 106, 93
 87, 81, 92, 85, 95, 88
 85, 81, 89, 85, 93, 87
 93, 85, 98, 89, 109, 91
 91, 87, 97, 91, 100, 101
 89, 81, 92, 85, 96, 88
 85, 81, 91, 85, 95, 88
 93, 83, 98, 89, 108, 91
 91, 87, 95, 91, 99, 95
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 99, 87
 91, 87, 95, 91, 100, 95
 93, 85, 98, 89, 102, 93
 85, 81, 91, 85, 100, 89
 87, 81, 93, 85, 105, 88
 91, 87, 95, 91, 99, 104
 95, 91, 106, 96, 111, 99
 91, 87, 95, 91, 99, 95
 87, 81, 95, 85, 103, 87
 91, 87, 95, 91, 100, 101
 93, 85, 97, 89, 102, 91
 87, 81, 91, 85, 101, 89
 88, 79, 93, 83, 103, 87
 91, 85, 95, 90, 98, 101
 94, 85, 99, 89, 109, 99
 85, 81, 89, 85, 99, 87
 87, 81, 91, 85, 111, 87
 89, 81, 93, 85, 95, 95
 85, 81, 91, 85, 101, 89
 93, 85, 99, 89, 108, 91
 92, 87, 97, 91, 107, 94
 87, 79, 91, 85, 95, 95
 85, 81, 89, 85, 93, 87
 93, 85, 98, 89, 109, 91
 91, 87, 95, 91, 105, 94
 87, 79, 92, 85, 95, 87
 85, 81, 91, 85, 96, 89
 93, 85, 99, 89, 109, 91
 91, 87, 96, 91, 100, 101
 87, 81, 91, 85, 95, 87
 85, 79, 89, 83, 98, 87
 93, 85, 99, 89, 110, 91
 91, 87, 95, 91, 99, 99
 85, 83, 89, 85, 94, 89
 87, 79, 93, 85, 253, 87
 92, 87, 97, 91, 107, 95
 93, 85, 99, 89, 110, 99
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 103, 95
 91, 85, 95, 89, 107, 93
 93, 83, 98, 89, 102, 99
 87, 81, 91, 85, 93, 89
 89, 79, 93, 85, 103, 88
 91, 89, 97, 91, 107, 95
 93, 83, 99, 89, 103, 91
 85, 81, 89, 85, 93, 87
 87, 79, 91, 83, 101, 87
 91, 85, 95, 90, 99, 101
 93, 85, 99, 89, 102, 91
 91, 87, 96, 90, 107, 93
 93, 85, 98, 89, 102, 93
 85, 79, 89, 85, 93, 87
 87, 81, 92, 85, 95, 87
 91, 87, 95, 91, 100, 95
 95, 85, 99, 89, 102, 92
 85, 81, 91, 85, 95, 88
 87, 81, 93, 85, 103, 87
 91, 87, 95, 90, 99, 93
 94, 85, 99, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 95, 87
 93, 87, 97, 91, 100, 95
 93, 85, 97, 89, 102, 91
 86, 81, 91, 85, 94, 89
 87, 81, 93, 85, 95, 87
 93, 85, 99, 89, 102, 91
 91, 86, 95, 90, 99, 94
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 91, 87, 96, 91, 100, 95
 87, 81, 91, 85, 95, 87
 85, 81, 91, 85, 101, 88
 93, 85, 97, 89, 102, 91
 91, 87, 95, 90, 99, 93
 87, 81, 91, 84, 95, 87
 83, 81, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 91, 87, 95, 91, 100, 95
 87, 81, 93, 85, 95, 88
 85, 81, 91, 85, 100, 88
 85, 81, 89, 85, 99, 87
 87, 81, 91, 85, 95, 95
 91, 85, 95, 91, 106, 102
 93, 85, 98, 89, 102, 92
 85, 81, 91, 85, 94, 89
 89, 81, 93, 85, 95, 87
 91, 87, 95, 91, 100, 95
 93, 83, 99, 91, 108, 103
 83, 79, 89, 85, 93, 95
 87, 81, 92, 85, 168, 164
 91, 87, 96, 91, 272, 95
 94, 85, 99, 89, 111, 166
 87, 81, 91, 85, 255, 89
 87, 79, 93, 85, 96, 95
 91, 87, 97, 91, 100, 95
 94, 85, 99, 89, 109, 91
 87, 81, 91, 85, 101, 88
 85, 79, 89, 85, 166, 170
 93, 92, 101, 97, 111, 103
 98, 93, 103, 140, 184, 493
 87, 83, 95, 249, 425, 493
 85, 81, 91, 187, 480, 478
 93, 85, 99, 245, 328, 498
 91, 88, 97, 247, 395, 498
 87, 81, 93, 170, 478, 494
 85, 81, 91, 243, 468, 494
 93, 85, 99, 89, 385, 373
 91, 85, 95, 90, 99, 101
 89, 81, 93, 84, 95, 87
 85, 81, 91, 85, 99, 89
 93, 85, 99, 89, 111, 91
 91, 87, 96, 91, 101, 101
 91, 87, 95, 90, 99, 93
 94, 85, 99, 89, 113, 99
 85, 81, 89, 85, 101, 88
 87, 81, 91, 85, 95, 97
 93, 87, 97, 91, 100, 95
 93, 85, 99, 89, 113, 93
 85, 81, 90, 85, 94, 94
 87, 79, 93, 85, 95, 87
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 110, 91
 85, 79, 89, 84, 93, 95
 87, 79, 91, 83, 103, 88
 91, 87, 97, 91, 99, 95
 93, 85, 99, 89, 114, 92
 86, 81, 91, 85, 95, 95
 89, 81, 93, 85, 95, 88
 94, 83, 99, 89, 114, 92
 91, 85, 95, 90, 106, 93
 87, 79, 91, 85, 95, 247
 85, 81, 89, 85, 93, 87
 93, 85, 99, 89, 115, 91
 92, 87, 97, 93, 107, 107
 88, 81, 93, 85, 103, 95
 85, 81, 89, 85, 94, 95
 94, 85, 99, 89, 103, 92
 91, 87, 95, 90, 107, 93
 87, 79, 91, 85, 96, 95
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 116, 91
 91, 87, 96, 91, 107, 95
 89, 79, 93, 87, 103, 95
 85, 81, 89, 85, 93, 88
 85, 81, 89, 85, 99, 87
 87, 79, 91, 83, 101, 95
 91, 87, 95, 91, 98, 101
 93, 85, 97, 89, 102, 91
 85, 81, 91, 85, 113, 89
 88, 81, 93, 85, 103, 88
 93, 87, 97, 91, 101, 99
 94, 85, 99, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 95, 91
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 102, 92
 85, 81, 89, 85, 97, 89
 87, 81, 91, 85, 95, 87
 91, 87, 97, 91, 99, 95
 93, 83, 98, 89, 109, 91
 87, 81, 91, 85, 95, 89
 85, 81, 89, 85, 101, 87
 93, 85, 99, 89, 116, 91
 91, 87, 95, 90, 105, 93
 87, 81, 93, 85, 103, 95
 85, 81, 91, 85, 94, 89
 93, 83, 99, 89, 223, 91
 92, 87, 96, 91, 107, 94
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 87
 93, 85, 97, 89, 102, 91
 91, 87, 95, 90, 99, 93
 87, 81, 93, 84, 103, 87
 85, 81, 91, 85, 94, 89
 93, 85, 99, 89, 103, 91
 91, 87, 96, 91, 100, 95
 93, 85, 99, 89, 102, 91
 92, 87, 97, 91, 105, 95
 87, 79, 93, 85, 96, 87
 85, 81, 89, 85, 93, 89
 93, 85, 97, 89, 102, 91
 91, 85, 95, 90, 101, 94
 87, 79, 91, 89, 103, 247
 85, 81, 90, 85, 101, 95
 93, 85, 99, 89, 103, 91
 92, 87, 97, 91, 107, 95
 87, 81, 91, 85, 102, 93
 85, 83, 89, 85, 93, 93
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 105, 94
 87, 81, 91, 85, 95, 95
 85, 79, 89, 85, 93, 99
 92, 87, 97, 91, 99, 95
 93, 83, 97, 89, 109, 91
 87, 81, 91, 85, 94, 95
 87, 81, 93, 85, 96, 91
 91, 87, 95, 90, 106, 94
 93, 85, 97, 89, 111, 91
 85, 79, 89, 85, 93, 95
 87, 81, 91, 85, 95, 87
 91, 87, 97, 91, 106, 94
 93, 85, 98, 89, 103, 101
 87, 81, 91, 85, 93, 95
 87, 79, 92, 83, 96, 89
 91, 86, 95, 90, 105, 93
 94, 83, 99, 89, 102, 100
 85, 81, 89, 84, 93, 87
 87, 81, 91, 85, 101, 87
 87, 81, 93, 85, 103, 88
 85, 81, 90, 85, 94, 95
 93, 85, 98, 89, 102, 99
 93, 87, 97, 91, 107, 94
 87, 81, 91, 85, 101, 87
 85, 79, 89, 85, 93, 95
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 100, 93
 87, 79, 91, 83, 95, 88
 85, 81, 91, 85, 94, 89
 94, 85, 99, 89, 109, 91
 91, 87, 96, 91, 100, 95
 87, 81, 91, 85, 95, 93
 85, 81, 89, 85, 93, 87
 94, 85, 99, 89, 109, 91
 91, 85, 95, 90, 99, 103
 85, 81, 91, 85, 94, 89
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 106, 95
 93, 85, 97, 89, 102, 99
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 101, 87
 91, 87, 95, 91, 106, 101
 95, 83, 99, 89, 102, 92
 85, 81, 89, 85, 95, 89
 88, 81, 93, 85, 102, 87
 91, 87, 97, 91, 99, 102
 94, 85, 99, 89, 102, 93
 85, 81, 89, 85, 107, 88
 87, 79, 91, 85, 101, 87
 91, 87, 95, 91, 99, 104
 93, 85, 100, 89, 119, 99
 85, 81, 89, 85, 93, 89
 87, 81, 93, 85, 103, 88
 93, 87, 97, 91, 100, 101
 93, 85, 99, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 102, 93
 91, 86, 95, 91, 99, 103
 93, 85, 98, 89, 102, 91
 85, 81, 91, 85, 100, 88
 87, 81, 92, 85, 95, 87
 93, 87, 97, 91, 100, 95
 93, 85, 99, 89, 102, 91
 85, 81, 89, 85, 93, 88
 87, 79, 90, 85, 94, 95
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 109, 92
 87, 79, 93, 83, 103, 87
 87, 81, 91, 85, 94, 89
 93, 85, 99, 89, 102, 91
 93, 87, 97, 91, 107, 103
 87, 79, 92, 84, 103, 87
 85, 79, 89, 85, 93, 94
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 101, 94
 87, 81, 93, 85, 95, 87
 85, 81, 89, 85, 93, 89
 93, 85, 98, 89, 101, 91
 91, 87, 97, 91, 101, 97
 87, 81, 91, 85, 94, 91
 83, 81, 89, 85, 101, 88
 93, 85, 99, 89, 115, 101
 91, 87, 95, 90, 107, 93
 93, 87, 97, 91, 100, 101
 93, 85, 97, 89, 102, 91
 87, 81, 91, 85, 94, 89
 87, 81, 93, 85, 103, 88
 91, 85, 95, 91, 99, 101
 93, 83, 97, 89, 102, 92
 85, 81, 89, 85, 99, 87
 87, 81, 92, 85, 102, 95
 91, 87, 95, 91, 100, 102
 93, 83, 98, 89, 102, 91
 85, 81, 89, 86, 93, 97
 87, 81, 93, 85, 102, 87
 91, 87, 95, 91, 99, 93
 93, 85, 97, 89, 102, 92
 85, 81, 89, 85, 97, 87
 87, 79, 91, 84, 101, 87
 93, 83, 97, 89, 102, 91
 91, 87, 97, 91, 105, 95
 87, 81, 92, 84, 96, 87
 85, 81, 89, 85, 94, 89
 93, 85, 97, 89, 102, 91
 91, 87, 95, 91, 105, 93
 87, 81, 91, 84, 94, 88
 85, 79, 89, 85, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 96, 91, 103, 95
 87, 81, 91, 85, 95, 91
 85, 81, 89, 85, 92, 89
 93, 85, 99, 89, 107, 92
 91, 87, 98, 91, 107, 95
 87, 79, 91, 85, 97, 95
 83, 81, 89, 89, 103, 95
 87, 81, 91, 85, 95, 87
 85, 79, 89, 85, 100, 88
 93, 85, 98, 89, 102, 101
 91, 85, 95, 91, 99, 94
 89, 81, 93, 85, 103, 87
 85, 81, 91, 85, 118, 88
 93, 85, 99, 89, 103, 91
 91, 87, 95, 91, 109, 95
 87, 81, 91, 85, 95, 87
 83, 79, 89, 85, 99, 95
 93, 85, 97, 89, 102, 92
 91, 87, 95, 91, 99, 94
 87, 81, 92, 85, 101, 87
 85, 81, 91, 85, 94, 95
 93, 83, 98, 89, 102, 91
 91, 87, 97, 91, 107, 95
 85, 81, 89, 85, 99, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 99, 93
 93, 85, 99, 89, 108, 91
 87, 81, 91, 85, 101, 89
 87, 81, 91, 85, 95, 88
 92, 87, 97, 91, 101, 95
 94, 85, 99, 89, 102, 91
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 95, 87
 91, 85, 95, 89, 100, 93
 93, 85, 97, 89, 109, 91
 85, 81, 91, 85, 94, 88
 87, 79, 91, 85, 95, 97
 93, 87, 97, 91, 100, 94
 94, 85, 99, 89, 103, 92
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 99, 94
 87, 81, 92, 85, 96, 87
 85, 81, 89, 85, 93, 87
 93, 85, 97, 89, 102, 91
 93, 87, 97, 91, 101, 95
 87, 81, 93, 85, 96, 87
 85, 81, 89, 85, 95, 88
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 99, 93
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 100, 87
 93, 83, 99, 89, 109, 99
 93, 87, 97, 91, 100, 101
 89, 81, 93, 85, 95, 87
 85, 81, 89, 85, 93, 89
 91, 87, 95, 90, 99, 94
 93, 85, 97, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 96, 91, 103, 95
 93, 85, 97, 89, 102, 92
 85, 81, 91, 85, 101, 89
 87, 81, 93, 85, 96, 87
 91, 87, 96, 91, 99, 94
 93, 85, 99, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 93, 89, 97, 91, 100, 93
 93, 85, 99, 89, 102, 91
 85, 81, 89, 85, 93, 89
 89, 79, 94, 85, 257, 93
 93, 85, 99, 89, 102, 92
 91, 87, 95, 90, 110, 94
 87, 79, 91, 83, 102, 87
 85, 81, 89, 85, 93, 88
